
"0","",""
"571141","TD4068E.TXT.r_23"," zag pa med pa'i phung po lnga ni tshul khrims kyi phung po dang   ting nge 'dzin gyi phung po dang  shes rab kyi phung po dang  rnam par grol ba'i phung po dang  rnam par grol ba'i ye shes mthong ba'i phung po'o // / ","0.0#TD4049E.TXT.r#2304799#2304805#TD4049E.TXT.r_3010# mi slob pa'i chos bcu ni  mi slob PA'I TSHUL KHRIMS KYI PHUNG PO DANG  TING NGE 'DZIN GYI PHUNG PO dang  SHES RAB KYI PHUNG PO DANG  RNAM PAR GROL BA'I PHUNG PO DANG  RNAM PAR GROL BA'I YE SHES MTHONG BA'I PHUNG PO'I dbang du byas par shes par bya'o // / ","0.0#TD4054E.TXT.r#1029676#1029682#TD4054E.TXT.r_6383;TD4054E.TXT.r_6384# mi slob pa'i  chos bcu ni / / +mi slob PA'I TSHUL KHRIMS KYI PHUNG PO DANG  TING NGE 'DZIN GYI PHUNG PO dang  SHES RAB KYI PHUNG PO DANG  RNAM PAR GROL BA'I PHUNG PO DANG  RNAM PAR GROL BA'I YE SHES MTHONG BA'I PHUNG PO'I dbang du byas par shes par bya'o // / ","0.0#TD4067E.TXT.r#1087125#1087131#TD4067E.TXT.r_27;TD4067E.TXT.r_28# de la don dam pa ni ZAG PA MED PA'I PHUNG PO LNGA STE / / +tshul KHRIMS KYI PHUNG PO DANG  TING NGE 'DZIN GYI PHUNG PO dang  SHES RAB KYI PHUNG PO DANG  RNAM PAR GROL BA'I PHUNG PO DANG  RNAM PAR GROL BA'I YE SHES  MTHONG PA'I PHUNG PO'O // / ","0.0#TD4067E.TXT.r#1090780#1090784#TD4067E.TXT.r_699# TSHUL KHRIMS KYI PHUNG PO DPAG tu med pa dang  de bzhin DU TING NGE 'DZIN GYI PHUNG PO dang  SHES RAB KYI PHUNG PO DANG  RNAM PAR GROL BA'I PHUNG PO DANG  RNAM PAR GROL BA'I YE SHES MTHONG BA'I  phung po dpag tu med pa ste / / ","0.0#TD4092.1E.TXT.r#1400960#1400965#TD4092.1E.TXT.r_151# bcom ldan 'das kyis sh'a  ri'i bu la de bzhin gshegs PA'I TSHUL KHRIMS KYI PHUNG PO DANG TING NGE 'DZIN GYI PHUNG PO DANG SHES RAB KYI PHUNG PO DANG  RNAM PAR GROL BA'I PHUNG PO DANG RNAM PAR GROL BA'I YE SHES MTHONG BA'I PHUNG PO shes sam zhes dris pa dang  gnas brtan sh'a ri'i bus bcom ldan 'das de ni ma 'tshal to zhes gsol to zhes 'byung  ba lta bu'o // / ","0.0#TD4092.1E.TXT.r#1405210#1405221#TD4092.1E.TXT.r_627;TD4092.1E.TXT.r_628# gzugs la sogs pa zhes smos pa ni tshul khrims la sogs pa'i phung po  bsal ba'i phyir ro // / +tshul KHRIMS KYI PHUNG PO DANG TING NGE 'DZIN GYI PHUNG PO dang  SHES RAB KYI PHUNG PO DANG  RNAM PAR GROL BA'I PHUNG PO DANG  RNAM PAR GROL BA'I YE SHES MTHONG BA'I PHUNG PO zhes bya ba'i phung po gzhan dag kyang yod pas so // / ","0.0#TD4092.2E.TXT.r#2582336#2582338#TD4092.2E.TXT.r_5818# rtog pa 'di la zhes bya ba rgyas par 'byung ba ni go rims GANG GI TSHUL KHRIMS KYI PHUNG PO DANG  TING NGE 'DZIN GYI PHUNG PO dang  SHES RAB KYI PHUNG PO ZHES PHUNG PO RNAMS RNAM PAR 'jog pa'i go rims de nyid kyis  de dag gi mi mthun par gyur ba'i sgrib pa 'dod pa la 'dun pa dang  gnod sems dang  rgod pa dang 'gyod pa dang  rmugs pa dang gnyid dang  the tshom zhes 'don par 'gyur te / / ","0.0#TD4092.2E.TXT.r#2617044#2617049#TD4092.2E.TXT.r_10043# de nyid  RNAM PAR GROL BA'I PHUNG PO YIN par yang lta'o zhes bya BA NI TSHUL KHRIMS KYI PHUNG PO DANG  TING NGE 'DZIN GYI PHUNG PO DANG SHES RAB KYI PHUNG PO DANG  RNAM PAR GROL BA'I PHUNG PO DANG  RNAM PAR GROL BA'I YE SHES MTHONG BA'I PHUNG PO zhes bya ba 'dir blta bar bya'o // / ","0.0#TD4093.1E.TXT.r#768461#768467#TD4093.1E.TXT.r_262# sh'a ri'i bu khyod kyis de bzhin gshegs pa'i tshul khrims  kyi phung po dang  TING NGE 'DZIN GYI PHUNG PO dang  SHES RAB KYI PHUNG PO DANG  RNAM PAR GROL BA'I PHUNG PO DANG  RNAM PAR GROL BA'I YE SHES MTHONG BA'I PHUNG PO shes sam zhes dris pa dang  gsol pa / / ","0.0#TD4094.1E.TXT.r#1706316#1706319#TD4094.1E.TXT.r_1159# mi slob PA'I TSHUL KHRIMS KYI PHUNG PO DANG  ting  NGE 'DZIN GYI PHUNG PO dang  SHES RAB KYI PHUNG PO DANG  RNAM PAR GROL BA'I PHUNG PO DANG  RNAM PAR GROL BA'I YE SHES MTHONG BA'I PHUNG PO'O // / ","0.016#TD4092.1E.TXT.r#1439846#1439847#TD4092.1E.TXT.r_4649# gang  gi tshe lam LA TSHUL KHRIMS KYI PHUNG PO DANG  TING NGE 'DZIN GYI PHUNG PO dang  SHES RAB KYI PHUNG PO ZHES phung po gsum du mdzad pa na NI SHES RAB KYI PHUNG PO GANG ZHE na / / ","0.017#TD4035E.TXT.r#213352#213355#TD4035E.TXT.r_15060;TD4035E.TXT.r_15061# phung po ni brgyad po 'di dag yin te / / +gdags pa'i phung po    dang  yongs su GZUNG BA'I PHUNG PO DANG  GNAS PA'I PHUNG PO DANG  'jug pa'i phung po dang  bar du GCOD PA'I PHUNG PO DANG  sdug bsngal gyi phung po dang  DGA' BA'I PHUNG PO DANG  tha ma'i phung po'o // / ","0.024#TD4061E.TXT.r#1537841#1537841#TD4061E.TXT.r_3420# 'on pa rnams rna bas sgra thos par bya ba dang  smyon pas dran pa thob par bya ba dang  gcer bu rnams gos thob par bya ba dang  sems can bkres pa rnams 'grangs par bya ba dang  skom pa rnams ngom par bya ba dang  ngan song du skyes pa rnams ngan song  dag nas thar bar bya zhing mi'i lus thob par bya ba dang  tshul khrims 'chal ba RNAMS TSHUL KHRIMS KYI PHUNG PO LA dgod par bya ba dang  mnyam par ma bzhag pa RNAMS TING NGE 'DZIN GYI PHUNG PO dang  RNAM PAR GROL BA'I PHUNG PO DANG  RNAM PAR GROL BA'I YE SHES MTHONG BA'I  phung po la dgod pa dang  bden pa ma mthong ba rnams rgyun du zhugs pa'i 'bras bu la dgod pa dang  lan cig phyir 'ong ba'i 'bras bu dang  phyir mi 'ong ba'i 'bras bu dang  dgra bcom pa nyid dang  rang sangs rgyas kyi byang chub dang  bla na med pa yang dag par rdzogs pa'i  byang chub la dgod par bya na / / ","0.027#TD4034.2E.TXT.r#2955076#2955082#TD4034.2E.TXT.r_11971;TD4034.2E.TXT.r_11972;TD4034.2E.TXT.r_11973# RNAM PAR GROL BA'I PHUNG PO LNGA RNAM PA lnga ste / / +tshul KHRIMS KYI PHUNG PO DANG  TING NGE 'DZIN GYI PHUNG PO dang  shes     // / ","0.027#TD4068E.TXT.r#582953#582953#TD4068E.TXT.r_1577;TD4068E.TXT.r_1578;TD4068E.TXT.r_1579# nye BAR LEN PA'I PHUNG PO LNGA NI / / +gzugs kyi phung po nas / / +rnam par shes pa'i phung po'i bar du lnga'o // / ","0.028#TD4092.2E.TXT.r#2582359#2582359#TD4092.2E.TXT.r_5819# SHES RAB KYI PHUNG PO BAS TING NGE 'DZIN GYI PHUNG PO gong nas 'byung ba'i phyir rgod pa dang 'gyod pa'i sgrib pa  lngar smos par 'gyur ba zhig na de lta yang yin te / / ","0.029#TD4016.1E.TXT.r#515660#515660#TD4016.1E.TXT.r_8574# lnga ni phung po'i mtshan nyid dang  phung po skye ba'i mtshan nyid dang  phung po 'jig pa'i mtshan  nyid dang phung po 'gog pa'i chos dang  phung po 'gog pa mngon du bgyi ba'i chos zhes 'byung ngo // / ","0.029#TD4068E.TXT.r#581051#581052#TD4068E.TXT.r_1354# yang na shing gang las me tog 'byung ba dang  'bras bu 'byung ba'i shing de la me tog gi shing 'bras bu'i shing zhes bya ba bzhin du phung po gang las nyon mongs pa'i mtshan nyid  sred pa 'byung BAR BYED PA'I PHUNG PO LA NYE BAR LEN PA'I PHUNG PO zhes bya'o // / "
"571155","TD4068E.TXT.r_24;TD4068E.TXT.r_25;TD4068E.TXT.r_26"," chos rnams kyi mtshan nyid kyang rnam pa gnyis te / / +rang gi mtshan nyid dang  spyi'i mtshan nyid do // / +de la rang gi mtshan nyid ni dper na    sa'i rang gi mtshan nyid sra ba dang  chu'i rang gi mtshan nyid gsher ba dang  me'i rang gi mtshan nyid tsha ba dang  rlung gi rang gi mtshan nyid gyo ba'o // / ","0.023#TD4034.2E.TXT.r#2902169#2902170#TD4034.2E.TXT.r_4802;TD4034.2E.TXT.r_4803# chos rnams kyi RANG DANG SPYI'I MTSHAN NYID LA thogs pa med par shes pa ni don so so yang dag par rig pa zhes bya ste / / +rang GI MTSHAN NYID NI SA'I RANG GI MTSHAN NYID SRA BA DANG  CHU'I RANG GI MTSHAN NYID GSHER BA LA sogs pa'o // / ","0.026#TD4009E.TXT.r#336493#336493#TD4009E.TXT.r_2178# spyi'i mtshan nyid mi shes pa dang  RANG GI MTSHAN NYID DANG  kun nas nyon mongs pa'i mtshan nyid dang  rnam par byang ba'i mtshan nyid mi shes pa'i gnyen pos nang du rang gi sems la brtags pa'i phyir rab tu 'bad pa'o // / ","0.027#TD4038.1E.TXT.r#2716209#2716209#TD4038.1E.TXT.r_1862# RANG GI MTSHAN NYID DANG  spyi'i mtshan nyid dang  gnas dang  gnas par 'brel pa'i mtshan nyid dang  nye bar spyod pa'i mtshan nyid dang  las kyi mtshan nyid dang  cha phra BA'I MTSHAN NYID DO // / "
"571175","TD4068E.TXT.r_27;TD4068E.TXT.r_28"," spyi'i mtshan nyid ni mi rtag pa dang  sdug bsngal ba dang  stong pa dang  bdag med pa ste / / +gtsug lag 'di thos na chos de dag  gi rang dang spyi'i mtshan nyid la mkhas par 'gyur ro // / "
"571189","TD4068E.TXT.r_29"," chos rnams kyi rang dang spyi'i mtshan nyid la mkhas pa ni mngon pa'i chos mdzod dang rnal 'byor spyod pa'i sa las kyang dpyad zin pas na 'di brtsams pa don med do zhe na / / "
"571204","TD4068E.TXT.r_30;TD4068E.TXT.r_31;TD4068E.TXT.r_32"," lan du slob ma rnam pa gnyis te / / +spros pas shes pa dang   glengs pas shes pa'o // / +de la spros pas shes pa ni gzhung zhib tu bshad na / / "
"571216","TD4068E.TXT.r_33;TD4068E.TXT.r_34"," don rtogs par 'gyur ba ste / / +de dag gi don du ni mngon pa'i chos mdzod la sogs pa yang dgos par 'gyur ro // / "
"571226","TD4068E.TXT.r_35"," glengs pas shes pa ni mdo tsam du bstan na don mang du khong du chud par 'gyur ba ste / / "
"571236","TD4068E.TXT.r_36"," de'i phyir gtsug lag 'di brtsams pas na brtsams pa don med pa ma yin no // / "
"571244","TD4068E.TXT.r_37"," yang na khyim na gnas pa kha cig chos kyi mtshan nyid la yang dag par mkhas par 'dod la zhing dang tshong la sogs pa 'phral gyi bya ba la thogs pas gzhung mang por nyan par mi nus pa dang  rab tu  byung ba rnal 'byor yid la byed pa kha cig gzhung mang po mnyan na / / "
"571268","TD4068E.TXT.r_38;TD4068E.TXT.r_39"," rnal 'byor gyi bar chad du 'ang 'gyur du dogs la / / +chos kyi mtshan nyid la'ang mkhas par 'dod pa yod de / / "
"571279","TD4068E.TXT.r_40;TD4068E.TXT.r_41"," de dag gi phyir 'di brtsams pas brtsams pa don med pa ma yin no // / +chos kyi mtshan nyid la  mkhas pa na yang ji dgos she na / / "
"571290","TD4068E.TXT.r_42;TD4068E.TXT.r_43;TD4068E.TXT.r_44"," chos kyi mtshan nyid la mkhas par ma byas na / / +nyon mongs pa spang bar bya ba'i thabs med do // / +nyon mongs pa ma spangs na 'khor ba'i brtson ra las mi thar ro // / "
"571303","TD4068E.TXT.r_45;TD4068E.TXT.r_46"," 'khor ba las mthar na mya ngan las 'das pa'i gnas mi thob bo // / +de bas na  chos kyi mtshan nyid la mkhas na nyon mongs pa spong bar 'gyur ro // / "
"571314","TD4068E.TXT.r_47;TD4068E.TXT.r_48;TD4068E.TXT.r_49"," nyon mongs pa spangs na / / +'khor ba'i brtson ra las 'byung ngo // / +'khor ba'i brtson ra las byung na mya ngan las 'das pa'i gnas thob ste / / "
"571328","TD4068E.TXT.r_50;TD4068E.TXT.r_51;TD4068E.TXT.r_52"," de ni dgos pa'i yang dgos pa'o // / +yang na gtsug lag 'dis     // / +mgo nas mjug tu don rnam pa bzhi ston te / / "
"571340","TD4068E.TXT.r_53;TD4068E.TXT.r_54"," grangs dang  ming dang  rab tu dbye ba dang mtshan nyid do // / +de la phung po lnga zhes bya bas grangs ston to // / "
"571350","TD4068E.TXT.r_55"," gzugs kyi phung po dang  tshor ba'i phung po dang  'du shes kyi phung po dang  'du byed kyi phung po dang  rnam  par shes pa'i phung po zhes bya bas ming bstan to // / "
"571361","TD4068E.TXT.r_56;TD4068E.TXT.r_57"," gzugs gang zhe na zhes bya ba nas / / +me'i khams dang rlung gi khams zhes bya ba yan chad kyis rab tu dbye ba bstan to // / "
"571372","TD4068E.TXT.r_58;TD4068E.TXT.r_59"," sa'i khams gang zhe na / / +sra ba zhes bya ba la sogs pas mtshan nyid bstan to // / "
"571380","TD4068E.TXT.r_60;TD4068E.TXT.r_61"," tshor ba la sogs pa'i phung  po la'ang ci rigs par bya'o // / +phung po lnga ni zhes bya ba la smras pa / / "
"571390","TD4068E.TXT.r_62;TD4068E.TXT.r_63"," phung po drug la sogs par mang du yang ma bshad / / +bzhir nyung du yang ma bshad par ci'i phyir lnga kho nar grangs nges par bstan / / "
"571404","TD4068E.TXT.r_64"," de'i yang lan du bdag dang bdag gi dngos po bstan par bya ba'i phyir phung po lnga po kho na  las mang du yang ma bshad nyung du yang ma bshad do // / "
"571419","TD4068E.TXT.r_65"," de la gzugs kyi phung po dang  tshor ba'i phung po dang  'du shes kyi phung po dang  'du byed kyi phung po bzhi ni bdag gi ba'i dgos pa dngos po ste / / "
"571428","TD4068E.TXT.r_66;TD4068E.TXT.r_67"," sems can dag phal cher de la bdag gi yin no zhes chags so // / +rnam par shes  pa'i phung po ni bdag ces bya ba'i dngos po ste / / "
"571439","TD4068E.TXT.r_68;TD4068E.TXT.r_69"," sems can dag de la bdag ces 'dzin pa'i phyir ro // / +yang na snod dang  zas dang  tshag tseg dang  byed pa po dang  zab po'i dngos po bstan pa'i phyir phung po lnga nyid du bshad kyi drug dang bzhi la sogs pa ma bstan to // / "
"571463","TD4068E.TXT.r_70;TD4068E.TXT.r_71"," de la  snod lta bur gyur pa ni gzugs kyi phung po ste / / +snod la kha zas brten pa dang 'dra bar tshor ba dang  'du shes la sogs pa'i phung po yang gzugs kyi phung po la brten pa'i phyir ro // / "
"571478","TD4068E.TXT.r_72;TD4068E.TXT.r_73"," zas lta bur gyur pa ni tshor ba'i phung po ste / / +kha zas bza' bar bya ba yin pa bzhin du tshor ba bde ba dang   sdug bsngal yang myong bar bya ba'i dngos po yin pa'i phyir ro // / ","0.029#TD4054E.TXT.r#1009116#1009116#TD4054E.TXT.r_3047;TD4054E.TXT.r_3048;TD4054E.TXT.r_3049# sdug bsngal yang ma yin bde ba yang ma yin ba'i tshor ba'i rang gi mtshan nyid dang  sdug bsngal yang ma yin bde ba yang ma yin pa myong bar 'gyur ba'i chos kyi rang gi mtshan  nyid dang  de gnyi ga'i gnas ngan len yongs su 'dzin pa dang  gnyi ga las mthar ba mi rtag pa nyid kyis rjes su bcings par grub pa dang  bde ba ma yin pas kyang 'du byed kyi sdug bsngal ba nyid du blta bar bya'o // / +de la sdug bsngal yang ma yin / / +bde ba yang ma yin pa'i tshor ba ni / / "
"571492","TD4068E.TXT.r_74;TD4068E.TXT.r_75"," tshag tseg lta bur gyur pa ni 'du shes kyi phung po ste / / +kha zas tshod ma la sogs pa tshag tseg dang bsres na lhag par bza' bar nus pa bzhin du mi gtsang ba la gtsang ba dang sdug bsngal la bde bar 'dzin pa'i 'du    shes phyin ci log yod na lhag par tshor ba'i phung po la chags par byed pas so // / "
"571518","TD4068E.TXT.r_76;TD4068E.TXT.r_77"," byed pa po lta bur gyur ba ni 'du byed kyi phung po ste / / +las dge ba dang  mi dge ba dang  de'i 'bras bu bde ba dang sdug bsngal 'du byed kyi phung po sgrub par byed pa'i phyir ro // / "
"571531","TD4068E.TXT.r_78;TD4068E.TXT.r_79"," za ba bor gyur pa ni rnam par shes pa'i  phung po ste / / +las dge ba dang mi dge ba'i 'bras bu bde ba dang sdug bsngal yang mjug tu rnam par shes pas myong ba'i phyir ro // / "
"571545","TD4068E.TXT.r_80;TD4068E.TXT.r_81;TD4068E.TXT.r_82;TD4068E.TXT.r_83"," 'o na dang por gzugs kyi phung po bshad / / +de'i 'og tu tshor ba / / +de'i 'og tu 'du shes / / +de'i 'og tu 'du byed / / "
"571554","TD4068E.TXT.r_84;TD4068E.TXT.r_85;TD4068E.TXT.r_86"," de'i 'og tu rnam par shes pa ste / / +rim pa 'di  ltar ci'i phyir bkod ce na / / +smras pa / / "
"571562","TD4068E.TXT.r_87"," ji ltar spom rim mam rags rim gyis rim pa 'di ltar bkod de / / "
