
"0","",""
"679529","TD4078E.TXT.r_1;TD4078E.TXT.r_2;TD4078E.TXT.r_3"," rgya gar skad du / / +pradzny'a p'a ra mi ta bh'a ba na au pa de sha / / +bod skad du / / ","0.024#TD4079E.TXT.r#756649#756650#TD4079E.TXT.r_1;TD4079E.TXT.r_2;TD4079E.TXT.r_3# RGYA GAR SKAD DU / / +pradzny'a P'A RA MI TA AU PA DE SHA / / "
"679538","TD4078E.TXT.r_4;TD4078E.TXT.r_5"," shes  rab kyi pha rol tu phyin pa bsgom pa'i man ngag / / +shes rab kyi pha rol tu phyin pa la phyag 'tshal lo // / ","0.025#TD4076E.TXT.r#2187923#2187923#TD4076E.TXT.r_1;TD4076E.TXT.r_2# SHES RAB KYI PHA ROL TU PHYIN BSGOM PA'I MAN NGAG / / +SHES RAB KYI PHA ROL TU PHYIN PA LA PHYAG 'TSHAL LO // / "
"679547","TD4078E.TXT.r_6;TD4078E.TXT.r_7"," shes rab kyi pha rol tu phyin pa bsgom pa'i man ngag bri bar bya ste / / +rnal 'byor dang sgom pa ni ming gi rnam grangs dag go // / ","0.024#TD4076E.TXT.r#2187923#2187923#TD4076E.TXT.r_1;TD4076E.TXT.r_2# SHES RAB KYI PHA ROL TU PHYIN BSGOM PA'I MAN NGAG / / +SHES RAB KYI PHA ROL TU PHYIN PA la phyag 'tshal lo // / "
"679556","TD4078E.TXT.r_8;TD4078E.TXT.r_9"," zhi gnas dang  lhag mthong dang  zhi gnas dang  lhag mthong zung du 'brel pa ste / / +thun mong gi rnal 'byor gyi rab tu dbye ba'o // / ","0.005#TD4076E.TXT.r#2188588#2188590#TD4076E.TXT.r_117# zhi gnas dang  lhag mthong dang  ZHI GNAS DANG LHAG MTHONG ZUNG DU 'BREL PA NI rnal 'byor gyi thun mong gi dbye ba'o // / "
"679567","TD4078E.TXT.r_10"," 'di ni shes rab kyi pha rol tu phyin pa bsgom par 'dod pas rnal 'byor gyis bzhi bshad par bya ste / / "
"679576","TD4078E.TXT.r_11"," dngos po'i mtha' la dmigs pa dang  sems tsam nyid du dmigs pa dang  de bzhin nyid la dmigs  pa dang  dmigs pa med pa'o // / ","0.025#TD4085E.TXT.r#1513794#1513794#TD4085E.TXT.r_422# dngos po'i mtha' gnyis yod PA LA DMIGS PA DANG  sems TSAM LA DMIGS PA DANG  DE BZHIN NYID LA DMIGS PA DANG  DMIGS PA MED PA'O // / ","0.027#TD4079E.TXT.r#764523#764523#TD4079E.TXT.r_1378# dngos po ji snyed yod PA LA DMIGS PA DANG  sems TSAM LA DMIGS PA DANG  DE BZHIN NYID LA DMIGS PA DANG  DMIGS SU MED PA'O // / "
"679585","TD4078E.TXT.r_12;TD4078E.TXT.r_13"," de la dang po re zhig brjod par bya ste / / +'dir thos pa dang bsam pa phun sum tshogs pa'i byang chub sems dpa' gcig pu dben par 'dug ste / / ","0.014#TD4079E.TXT.r#764526#764531#TD4079E.TXT.r_1378;TD4079E.TXT.r_1379;TD4079E.TXT.r_1380# dngos po ji snyed yod pa la dmigs pa dang  sems tsam la dmigs pa dang  de bzhin nyid la dmigs pa dang  dmigs su med pa'o // / +de la re zhig dang PO BRJOD PAR BYA STE / / "
"679597","TD4078E.TXT.r_14;TD4078E.TXT.r_15;TD4078E.TXT.r_16"," skyil mo krung du bcas shing lus drang por byas nas / / +ha cang zhum par yang ma yin / / +ha cang rgod pa yang  ma yin par dran pa dang shes bzhin dang ldan pas / / ","0.029#TD4094.2E.TXT.r#1898290#1898290#TD4094.2E.TXT.r_1811;TD4094.2E.TXT.r_1812# khong pa stong par 'dug ste / / +skyil mo krung bcas te LUS DRANG POR BSRANGS NAS dran pa mngon du phyogs te gzhag  par gyis shig / / "
"679610","TD4078E.TXT.r_17"," rang bzhin gyis gyeng ba mig dang  rna ba dang  sna dang  lce dang  lus kyi rnam par shes pa yongs su spangs nas mnyam par gzhag ste / / ","0.0#TD4079E.TXT.r#764565#764568#TD4079E.TXT.r_1383# rang bzhin gyis rnam par GYENG BA'I MIG DANG RNA BA DANG SNA DANG LCE DANG LUS DANG RNAM PAR SHES PA YONGS SU bsdus la / / ","0.020#TD4092.1E.TXT.r#1407843#1407844#TD4092.1E.TXT.r_894# de ltar na spyi la dmigs pa'i phyir zhes bya ba rgyas par 'byung ba ni ji ltar YID KYI RNAM PAR SHES PA MIG DANG RNA BA DANG SNA DANG LCE DANG LUS KYI RNAM PAR SHES PA'I dmigs pa dag  phyir bsdus te 'dzin par byed pas de spyi'i mtshan nyid kyi yul can du rnam par gzhag pa de bzhin du / / ","0.020#TD4095E.TXT.r#68708#68708#TD4095E.TXT.r_1120;TD4095E.TXT.r_1121# 'di ltar bskal pa dang po pa rnams lta bu'o // / +de dag gis mig dang  rna ba dang  sna dang  lce dang  lus dang  srog gi dbang po rnams 'thob bo // / ","0.021#TD4035E.TXT.r#157829#157830#TD4035E.TXT.r_5702;TD4035E.TXT.r_5703;TD4035E.TXT.r_5704# bsod nams dang  bsod nams ma yin pa dang  mi gyo bas yongs  su bsgos pa sa bon du gyur PA'I RNAM PAR SHES PA GANG yin ba dang  sa bon de las byung ba 'bras bur gyur ba gang yin pa'o // / +mig GI RNAM PAR SHES PA ji lta bar / / +rna ba dang  sna dang  lce dang  lus dang  YID KYI RNAM PAR SHES PA RNAMS kyang ci rigs par blta bar bya ste / / ","0.021#TD4037E.TXT.r#1322260#1322262#TD4037E.TXT.r_893;TD4037E.TXT.r_894;TD4037E.TXT.r_895;TD4037E.TXT.r_896# tshor ba dang  'du shes dang  'du byed rnams dang  RNAM PAR SHES PA ZHES bya ba'am / / +mig ces bya ba'am / / +rna ba dang  sna dang      // / ","0.024#TD4038.1E.TXT.r#2726814#2726814#TD4038.1E.TXT.r_3690# mig gi khams ji lta ba bzhin DU RNA BA DANG SNA DANG LCE DANG LUS KYI KHAMS rnams DANG MIG DANG RNA BA DANG SNA DANG LCE DANG LUS KYI RNAM PAR SHES PA'I khams rnams kyang de bzhin no //// / ","0.026#TD4036E.TXT.r#9476#9476#TD4036E.TXT.r_1319# de mig GIS RNAM PAR SHES PAR bya ba'i gzugs gang dag la mig gtad par bya ba dang  rna ba dang  sna dang  lce dang  lus dang  yid  KYIS RNAM PAR SHES PAR bya ba'i chos gang dag la yid gtad par bya ba de dag la yang gtod par byed cing / / ","0.026#TD4090.1E.TXT.r#1605321#1605321#TD4090.1E.TXT.r_1860# gzugs can bdun ni mig dang  rna ba dang  sna dang  lce dang  lus dang  mo dang po'i dbang po rnams te / / ","0.027#TD4049E.TXT.r#2295609#2295609#TD4049E.TXT.r_1502# mig GI RNAM PAR SHES PA'I khams ji lta bar rna ba dang  sna dang lce dang  lus  dang ; / ","0.027#TD4054E.TXT.r#1010311#1010311#TD4054E.TXT.r_3256;TD4054E.TXT.r_3257# mig GI RNAM PAR SHES PA'I khams ji lta bar / / +rna ba dang  sna dang  lce dang  lus dang  yid dang  YID KYI RNAM PAR SHES PA'I khams kyang de  bzhin no // / ","0.028#TD4016.1E.TXT.r#531785#531785#TD4016.1E.TXT.r_10745;TD4016.1E.TXT.r_10746# RNAM PAR SHES PA DANG  bcas pa'i rna ba dang  sna dang  lce dang  lus dang  sgra dang dri dang  ro dang reg bya dag gis rkyen byas nas / / +rna ba dang  sna dang  lce dang  LUS KYI RNAM PAR SHES PA skye ste / / "
"679622","TD4078E.TXT.r_18"," yongs su gsal zhing dran pa'i 'du shes kyis sna tshogs yid la bya'o // / "
"679630","TD4078E.TXT.r_19;TD4078E.TXT.r_20;TD4078E.TXT.r_21;TD4078E.TXT.r_22"," 'di lta ste / / +gzugs 'di     / / +ni sngon po dang  ser po la sogs pa'o // / +sgra 'di ni snyan pa dang  mi snyan pa la sogs pa'o // / "
"679641","TD4078E.TXT.r_23;TD4078E.TXT.r_24"," dri 'di ni zhim pa dang mi zhim pa la sogs pa'o // / +ro 'di ni mngar ba dang skyur ba la sogs pa'o // / "
"679650","TD4078E.TXT.r_25;TD4078E.TXT.r_26"," reg bya 'di ni grang ba dang dro ba la sogs pa'o // / +chos 'di  ni bde ba dang  sdug bsngal ba dang  'dod chags dang  zhe sdang dang  nam mkha' dang  mya ngan las 'das pa la sogs pa'o // / "
"679663","TD4078E.TXT.r_27"," drug po 'di dag ni yul gyi khams gzung ba nyid kyis so sor snang ba'o // / "
"679671","TD4078E.TXT.r_28;TD4078E.TXT.r_29"," nang gi gsal ba'i ngo bo rnam par shes pa'i khams drug po 'di lta ste / / +mig gi rnam par  shes pa dang  rna ba'i rnam par shes pa dang  sna'i rnam par shes pa dang  lce'i rnam par shes pa dang  lus kyi rnam par shes pa dang  yid kyi rnam par shes pa'o // / ","0.0#TD4063E.TXT.r#2406930#2406937#TD4063E.TXT.r_11# MIG GI RNAM PAR SHES PA DANG  rna ba'i rnam  par shes pa dang  SNA'I RNAM PAR SHES PA DANG  LCE'I RNAM PAR SHES PA DANG  LUS KYI RNAM PAR SHES PA DANG  YID KYI RNAM PAR SHES PA DANG  rnam par smin PA'I RNAM PAR SHES PA DANG  nyon mongs pa can GYI YID KYI RNAM PAR SHES PA'O // / ","1.192#TD4079E.TXT.r#764624#764631#TD4079E.TXT.r_1388;TD4079E.TXT.r_1389;TD4079E.TXT.r_1390# yang de dag la 'dzin par snang ba'i ngang na gsal ba'i rang BZHIN RNAM PAR SHES PA'I KHAMS DRUG NI 'DI LTA STE / / +mig GI RNAM PAR SHES PA DANG RNA BA'I RNAM PAR SHES PA DANG  SNA'I RNAM PAR SHES PA  dang  LCE'I RNAM PAR SHES PA DANG  LUS KYI RNAM PAR SHES PA DANG  YID KYI RNAM PAR SHES PA'O // / ","0.023#TD4067E.TXT.r#1094263#1094265#TD4067E.TXT.r_1309# MIG GI RNAM PAR SHES PA DANG  RNA BA'I RNAM PAR SHES PA DANG  SNA'I RNAM PAR SHES PA DANG  lce'i rnam par shes  pa dang ; / "
"679688","TD4078E.TXT.r_30;TD4078E.TXT.r_31"," khams drug po 'di dag gi rten du gyur pa dbang po drug gi khams te / / +de yang gzugs dang ba'i bdag nyid lnga dang   gcig ni gzugs med pa'o // / "
"679701","TD4078E.TXT.r_32;TD4078E.TXT.r_33"," 'di lta ste / / +mig 'bras kyi nang gi mig gi dbang po ni zar ma'i me tog kha bye ba lta bu'o // / "
"679712","TD4078E.TXT.r_34"," rna ba'i rtsa bar rna ba'i dbang po ni gro ga'i mdud pa gcus te bcad pa lta bu'o // / "
"679723","TD4078E.TXT.r_35"," sna'i rtsa bar sna'i dbang po ni mo khabs gshibs pa lta bu'o / / "
"679731","TD4078E.TXT.r_36"," lce'i 'dab ma la lce'i dbang  po skra'i rtse mo tsam dor nas zla ba phyed pa lta bu'o // / "
