
"0","",""
"399233","TD4071E.TXT.r_27;TD4071E.TXT.r_28"," ci'i phyir zhe na / / +'di ltar 'di la lus la sogs pa'i las gsum gyi rang bzhin phyin ci ma log par nges par  bzung ba zhes bya ba'i dgos pa yod do // / "
"399249","TD4071E.TXT.r_29"," de yang phyi rol gyi don yod par smra ba gzhan thams cad kyis log par rtogs pa'i phyir te // / ","0.021#TD4053E.TXT.r#3002985#3002985#TD4053E.TXT.r_5083# smra ba de dag kun  shes par bya ba'i bsam pas phyir smra ba ma yin gyi skyon gdags pa'i bsam pas so // / ","0.022#TD4090.1E.TXT.r#1657304#1657304#TD4090.1E.TXT.r_10026;TD4090.1E.TXT.r_10027# ma byin par len  pa chags pa las skyes pa ni gang zhig gang don du gnyer ba des 'phrog pa'am / / +gzhan gyi rnyed pa'am bkur sti'am grags pa'i phyir ram / / ","0.022#TD4095E.TXT.r#84450#84450#TD4095E.TXT.r_4216;TD4095E.TXT.r_4217;TD4095E.TXT.r_4218# ma byin par  len pa chags pa las skyes pa'i sbyor ba ni gang zhig gang don du gnyer ba des de 'phrog pa'am / / +gzhan gyi rnyed pa'am / / +bkur sti'am grags pa'i phyir ram / / ","0.024#TD4032E.TXT.r#1942570#1942570#TD4032E.TXT.r_3588;TD4032E.TXT.r_3589# de la  gzugs la sogs pa'i ngo bo nyid du brtags pa'i phyir kun brtags pa'o // / +gdags pa'i gnas kyi dngos po yin pas gzhan gyi dbang ste / / ","0.026#TD4038.2E.TXT.r#3096205#3096206#TD4038.2E.TXT.r_614# de med na nye bar 'dogs pa yang med par 'gyur bas de'i phyir de gnyi ga yang med par thal bar 'gyur ba dang  nye bar 'dogs pa mang ba'i phyir dang  sna tshogs pa'i phyir bdag nyid mang po nyid dang  gzhan gyi dbang du 'gyur ba'i skyon du  yang 'gyur ro // / ","0.028#TD4054E.TXT.r#1051009#1051009#TD4054E.TXT.r_9434;TD4054E.TXT.r_9435# gang dang lhan  cig tu rtsod par smra bar bya ba'i phyir / / +smra ba de dag kun shes par bya ba'i bsam pas phyir smra ba ma yin gyi / / "
"399259","TD4071E.TXT.r_30"," de'i phyir shes bya nang gi yin par smra bas de'i lugs dgag pa dang  rang gi bsam pa bstan pa'i sgo nas rab tu byed pa 'dis bsgrub par bya'o // / "
"399277","TD4071E.TXT.r_31"," bcom ldan 'das kyis mdo las las rnams ni gsum ste zhes gsungs pa dgod pa ni rtsod pa'i gnas yin pa'i phyir ro // / "
"399287","TD4071E.TXT.r_32"," pha rol gyi lugs bsal bas rang gi ngo bo phyin ci ma log par bstan par bya ba'i phyir ro // / ","0.024#TD4070E.TXT.r#2812045#2812045#TD4070E.TXT.r_1510;TD4070E.TXT.r_1511# skyed nus pa gang  yin pa de la 'dod pa'i rnam pa'o // / +dang BA'I RANG GI NGO BO BSTAN pa'i phyir / / ","0.029#TD4070E.TXT.r#2811647#2811647#TD4070E.TXT.r_1439# thos  pa las byung ba la sogs PA'I RANG GI NGO BO BSTAN pa'i phyir / / "
"399297","TD4071E.TXT.r_33"," de la re zhig de la kha cig na re zhes bya ba la sogs pas pha rol gyi     // / "
"399306","TD4071E.TXT.r_34;TD4071E.TXT.r_35"," lugs dgod pa mdzad de // / +de'i lugs dmigs kyis bkar te phyogs re re nas sun phyung bas ni phyis rang gi phyogs bde blag tu khong du chud par nus pa'i phyir ro // / "
"399325","TD4071E.TXT.r_36;TD4071E.TXT.r_37"," dang po ni bye brag tu smra ba'i phyogs yin par rig par bya ste / / +rang gi bla ma brgyud pa las  bshad pa 'ongs pas bslus pa de dag ni 'di skad du lus kyis byas pa'i las ni lus kyi las yin zhes bya ba la sogs pa zer te / / "
"399346","TD4071E.TXT.r_38;TD4071E.TXT.r_39"," las gsum po dag gi tshig bsdu ba ni gzhan dang gzhan du rig par bya'o // / +lus kyis byas pa'i las ni lus kyi las zhes bya ba'i tshig bsdu ba ni  gsum pa yin te / / "
"399359","TD4071E.TXT.r_40;TD4071E.TXT.r_41;TD4071E.TXT.r_42"," lus la brten nas zhes bya bar bsams pa yin te / / +de ni bya ba'i rang bzhin ma yin pa'i phyir ro // / +ngag nyid ni ngag gi las yin te zhes bya ba'i tshig bsdu ba ni khyad par du byed pa yin te / / ","0.028#TD4035E.TXT.r#153533#153533#TD4035E.TXT.r_4995# dbye ba'i bsam pa can nyon mongs pa can gyi  sems dang ldan pas sems can pha rol de nyid la dbye ba'i sbyor ba byas pa dang  dbye ba'i mthar thug par byas pa'i ngag gi las gang yin pa'o // / "
"399373","TD4071E.TXT.r_43;TD4071E.TXT.r_44"," dbyangs ni ngag gi yin no zhes 'byung bas de ni bya ba'i rang bzhin yin pa'i phyir  ro ;; / +so sor zhes bya ba ni re re zhing zhes bya ba'i don te // / "
"399385","TD4071E.TXT.r_45;TD4071E.TXT.r_46"," gnyis ka yang zhes bya ba ni lus dang ngag gi las so // / +rnam par rig byed dang  rnam par rig byed ma yin pa zhes bya ba de la / / "
"399393","TD4071E.TXT.r_47;TD4071E.TXT.r_48"," rnam par rig byed pas na rnam par rig byed de / / +tha snyad rtogs pa gzhan gyi nang na yod pa'i bsam  pa ston par byed pa zhes bya ba'i don to // / "
"399405","TD4071E.TXT.r_49;TD4071E.TXT.r_50"," rnam par rig byed gzhan du gzugs dang bya ba'i rang bzhin yin du zin kyang / / +gzhan dag la rnam par rig par mi byed pas na rig byed ma yin pa'o // / ","0.024#TD4067E.TXT.r#1088859#1088860#TD4067E.TXT.r_359;TD4067E.TXT.r_360;TD4067E.TXT.r_361# bstan du med la thogs pa med pa'o // / +gzugs DANG BYA BA'I RANG BZHIN YIN DU ZIN KYANG / / +rnam PAR RIG BYED BZHIN DU GZHAN LA RNAM PAR RIG PAR MI BYED PAS NA / / "
"399417","TD4071E.TXT.r_51"," yid dang mtshungs par ldan pa'i las ni yid kyi las te zhes bya ba 'dir yang tshig bsdu ba  ni gsum pa yin no // / "
"399426","TD4071E.TXT.r_52;TD4071E.TXT.r_53"," yid ni bya ba'i rang bzhin ma yin pa'i phyir // / +las nyid du mi srid pas de dang mtshungs par ldan pa'i sems pa ni las so // / ","0.016#TD4054E.TXT.r#1019618#1019618#TD4054E.TXT.r_4789;TD4054E.TXT.r_4790# gnyen po'i stobs kyis gzhan du bsgyur ba'i phyir ro // / +de ltar gnyen po las byung ba'i las  dang  sems pa las byung ba'i dge ba'i las thams cad kyang stobs dang ldan par blta bar bya'o // / ","0.017#TD4072E.TXT.r#2099614#2099615#TD4072E.TXT.r_1049;TD4072E.TXT.r_1050# de yang 'dzin pa nyid du so sor snang ba'i phyir rnam par rtog pa'o // / +de dag las yang dag par 'das pa'i phyir rnam par rig pa med pa'o // / ","0.024#TD4041E.TXT.r#1276198#1276198#TD4041E.TXT.r_1110# yang dge slong gi ngo bo las nyams pa nyid du khas 'che ba'i phyir na tshangs par spyod par khas 'che ba'o // / ","0.024#TD4097E.TXT.r#2210896#2210896#TD4097E.TXT.r_767# gyeng bar byed  de yongs su skyo ba'i phyir sa gsum las skyes pa'i yid kyi ni bde ba'i dbang po'o // / ","0.028#TD4052E.TXT.r#2854695#2854695#TD4052E.TXT.r_1638# kha cig na re dus mnyam du gcig gi rgyu nyid du gcig 'gyur zhes 'byung ba'i  phyir dang  rnam par gtan la dbab pa bsdu ba las dus mi mnyam pa'i rgyu'i rkyen nyid du 'byung ba'i phyir / / "
"399436","TD4071E.TXT.r_54"," de la 'dir 'di dpyad par bya ste zhes bya ba ni slob dpon gyis dri ba gleng bar mdzad pa ste / / "
"399447","TD4071E.TXT.r_55"," de'i phyogs gtan la phab nas phyis sun dbyung  ba'i phyir ro // / "
"399456","TD4071E.TXT.r_56"," re zhig lus kyi rnam par rig byed ces bya ba la sogs par rgya cher 'byung bas ni bye brag tu smra ba pa dag rang gi phyogs rnam par 'jog par byed do // / "
"399469","TD4071E.TXT.r_57;TD4071E.TXT.r_58"," re zhig lus kyi rnam par rig byed ces bya ba la // / +re zhig gi sgras ni rnam par rig byed cig shos rnam par gcod par    mdzad do // / "
"399481","TD4071E.TXT.r_59;TD4071E.TXT.r_60"," de la dmigs pa'i sems las skyes pa zhes bya ba la / / +de'i sgras ni dbyibs la snyegs so // / "
"399491","TD4071E.TXT.r_61"," gang la lag pa la sogs pa dbyibs kyi dmigs pa yod pa de ni de la dmigs pa'o // / "
"399499","TD4071E.TXT.r_62;TD4071E.TXT.r_63"," de ni de la dmigs pa yang yin la sems kyang yin pas de la dmigs pa'i  sems te / / +'jug par byed pa'i sems so // / ","0.008#TD4035E.TXT.r#124938#124940#TD4035E.TXT.r_20# rtog pa yang med la  dpyod pa yang med pa'i sa dang  mnyam par bzhag pa'i sa dang  mnyam par ma bzhag pa'i sa dang  sems yod pa'i sa dang  sems med pa'i sa dang  thos pa las byung ba'i sa dang  bsams pa     // / ","0.012#TD4061E.TXT.r#1542899#1542902#TD4061E.TXT.r_4112# de las ji skad gsungs she na de'i phyir shes ldan rgyal ba'i sras dag ma chags pa'i sems dang  zhe sdang med pa'i sems dang  las su rung    ba'i sems dang  rnam par ma rmongs pa'i sems dang  zhi ba'i sems dang  rtsub pa med pa'i sems dang  rgyud gcig tu gyur pa'i sems dang  dge ba'i sems dang  bye brag phyed pa'i sems dang  gus pa'i sems dang  mos pa'i sems dang  legs par rnam  par gnas pa'i sems dang  le lo med ba'i sems dang  gzung ba'i sems dang  phan 'dogs pa'i sems dang  rab tu 'dzin pa'i sems dang  sgrub pa'i sems dang  don la lta ba'i sems dang  skyon yid la mi byed pa'i sems dang  don la rton pa'i sems  dang ; / ","0.019#TD4093.1E.TXT.r#777618#777618#TD4093.1E.TXT.r_1776;TD4093.1E.TXT.r_1777# gyengs pa'i sems dang bcas pa'i gnas skabs dang  ma gyengs pa'i sems dang bcas pa'i gnas skabs so // / +de la gyengs pa sems dang bcas pa'i gnas skabs ni dngos su bstan la / / ","0.020#TD4038.1E.TXT.r#2784294#2784294#TD4038.1E.TXT.r_11587;TD4038.1E.TXT.r_11588# mnyam par ma bzhag pa'i sa pa'i sems la yang 'byung ste / / +mnyam par bzhag pa'i sa pa'i sems la ni shin tu sbyangs par lhag par rig par bya'o // / ","0.020#TD4026E.TXT.r#296482#296486#TD4026E.TXT.r_3770# rtsa ba'i sems dang  rjes su dpyod pa'i sems dang  rnam par dpyod pa'i sems dang  nges par 'dzin pa'i sems dang  sdom pa'i sems dang  SMON PA'I SEMS SO // / ","0.020#TD4029E.TXT.r#2145071#2145075#TD4029E.TXT.r_3168# sems drug ni rtsa ba'i sems dang  rjes su spyod pa'i  sems dang  rnam par dpyod pa'i sems dang  nges par 'dzin pa'i sems dang  sdom pa'i sems dang  SMON PA'I SEMS SO // / ","0.022#TD4029E.TXT.r#2127550#2127556#TD4029E.TXT.r_976# de la sogs pa'i tshigs su bcad pa gsum gyis sems drug po rtsa ba'i sems dang rjes su dpyod pa'i sems dang  rnam par dpyod pa'i sems dang  nges par 'dzin pa'i sems dang  sdom pa'i sems dang  re ba'i sems zhes 'chad par  'gyur ro // / ","0.025#TD4038.1E.TXT.r#2786686#2786686#TD4038.1E.TXT.r_11923# dman pa'i sems nyid dang  kun nas shes pa'i mtshan nyid dang  don gzung ba'i sems nyid dang  don legs par gzung ba'i sems nyid dang  gus pa'i sems nyid do // / ","0.025#TD4093.1E.TXT.r#777595#777599#TD4093.1E.TXT.r_1773;TD4093.1E.TXT.r_1774# 'dir yang sems bcas pa smos pa ni 'di sems gyengs pa med pas na sems ma gyengs pa ste / / ","0.026#TD4093.1E.TXT.r#827229#827229#TD4093.1E.TXT.r_10087# de la mi 'dra ba'i sems ni 'dod pa na spyod pa'i sbrul ba'i sems dang  zag pa med pa dang  gzugs med par gtogs pa'o // / ","0.027#TD4019E.TXT.r#2423141#2423141#TD4019E.TXT.r_2082;TD4019E.TXT.r_2083# sems kyi mtshan nyid med pas sems nyid ma yin par 'gyur ro // / +de'i phyir gsal bar snang ba'i spyi ci tsam sems kyi mtshan nyid du rigs so // / ","0.027#TD4092.2E.TXT.r#2538713#2538713#TD4092.2E.TXT.r_535# kun nas slong bar byed pa'i sems  la ltos pa'i phyir dang  mnyam par ma bzhag pa'i sems kyi rnam par rig byed kyi skabs yin pa'i phyir nyid dang ting nge 'dzin gyis rgyas par byas pa'i 'byung ba chen po las skyes pa ma yin no // / ","0.027#TD4019E.TXT.r#2496181#2496182#TD4019E.TXT.r_11640# mnyen pa'i sems dang  yid du 'ong ba'i sems dang  las su rung ba'i sems dang  dri ma med pa'i sems su 'dug pa'o zhes mdo las bshad pa'o // / ","0.028#TD4034.1E.TXT.r#985715#985715#TD4034.1E.TXT.r_12252;TD4034.1E.TXT.r_12253# des gnyen po la brten pas mi dga' ba'i sems spong bar byed do // / +de ltar mi dga' ba'i sems spong bar byed pa de la ni zhi  bar byed pa zhes bya'o // / ","0.028#TD4087E.TXT.r#1569305#1569305#TD4087E.TXT.r_1657;TD4087E.TXT.r_1658# che bar grags pa'i sems can yin pas na / / +de'i phyir de sems dman pa'i mi la sems 'jug par mi 'gyur te / / ","0.029#TD4093.1E.TXT.r#777582#777582#TD4093.1E.TXT.r_1770;TD4093.1E.TXT.r_1771;TD4093.1E.TXT.r_1772# gyengs dang sems med pa yi yang // / +zhes bya ba ste / / +ma gyengs pa sems  dang bcas pa'i yang yin no zhes bya bar mngon no // / "
