
"0","",""
"2793583","TD4075E.TXT.r_1;TD4075E.TXT.r_2"," rnal 'byor la 'jug pa'i  man ngag / / +rje btsun bla ma rnams la phyag 'tshal lo // / ","0.0#TD4090.1E.TXT.r#1601301#1601303#TD4090.1E.TXT.r_1177;TD4090.1E.TXT.r_1178# mu bzhi ste / / +mu dang po ni bsam gtan gnyis pa la sogs par skyes pa mig gi rnam par shes pa mngon du mi byed pa na'o // / ","0.0#TD4093.1E.TXT.r#793583#793587#TD4093.1E.TXT.r_4484;TD4093.1E.TXT.r_4485;TD4093.1E.TXT.r_4486# mu bzhi ste / / +mu dang po ni bsam gtan gnyis pa la sogs par skyes     // / +pa mig gi rnam par shes pa mngon du byed ba dang  bsam gtan gnyis pa la sogs pa nas shi 'phos nas 'dod pa'i khams dang tshangs pa'i 'jig rten du skye ba na'o // / "
"2793591","TD4075E.TXT.r_3;TD4075E.TXT.r_4"," thams cad mkhyen pa la phyag 'tshal lo // / +da ni theg pa chen po la lhag par mos pa'i dad pa can rigs kyi bus gsol ba btab pa dag la spro ba bskyed cing thar pa ma lus pa 'dod pa la / / ","0.0#TD4093.1E.TXT.r#793586#793602#TD4093.1E.TXT.r_4485;TD4093.1E.TXT.r_4486;TD4093.1E.TXT.r_4487;TD4093.1E.TXT.r_4488# mu dang po ni bsam gtan gnyis pa la sogs par skyes     // / +pa mig gi rnam par shes pa mngon du byed ba dang  bsam gtan gnyis pa la sogs pa nas shi 'phos nas 'dod pa'i khams dang tshangs pa'i 'jig rten du skye ba na'o // / ","0.027#TD4091E.TXT.r#698848#698848#TD4091E.TXT.r_729# gzugs med pa nas shi 'phos nas 'dod pa'i khams dang  tshangs pa'i 'jig rten du skye ba na'o // / "
"2793607","TD4075E.TXT.r_5"," sngar bshad pa'i mtshan  nyid can gyi ye shes rtogs par bya ba'i thabs nye bar bstan pas / / ","0.0#TD4093.1E.TXT.r#793603#793612#TD4093.1E.TXT.r_4487;TD4093.1E.TXT.r_4488;TD4093.1E.TXT.r_4489;TD4093.1E.TXT.r_4490# gnyis pa ni gzugs med pa nas shi 'phos nas bsam gtan gnyis pa la sogs pa  dag tu skye na ste / / +de ni gzugs kyi khams kho na dang mi ldan pa 'thob kyi / / "
"2793617","TD4075E.TXT.r_6"," bdag dang gzhan gyi don rab tu 'grub par bya ba'i phyir shes rab kyi tshul rjes su dran nas / / ","0.0#TD4093.1E.TXT.r#793613#793621#TD4093.1E.TXT.r_4490;TD4093.1E.TXT.r_4491# mig gi rnam par shes pa gnyis pa la sogs pa nas med pa'i phyir ro // / "
"2793626","TD4075E.TXT.r_7"," de bstan pa'i man ngag bsgom pa'i rim pa'i cho ga 'dir cung zad cig bshad par bya'o // / ","0.0#TD4093.1E.TXT.r#793622#793629#TD4093.1E.TXT.r_4491;TD4093.1E.TXT.r_4492;TD4093.1E.TXT.r_4493;TD4093.1E.TXT.r_4494# mu gsum pa ni gzugs med pa'i khams nas shi 'phos nas 'dod pa'i  khams dang bsam gtan dang po dag tu skye ba na ste / / "
"2793634","TD4075E.TXT.r_8;TD4075E.TXT.r_9"," theg pa chen por ji  skad du bshad pa'i ye shes mngon par rtogs par 'dod pa / / +dad pa dang gus pa dang ldan pas / / ","0.0#TD4093.1E.TXT.r#793630#793640#TD4093.1E.TXT.r_4492;TD4093.1E.TXT.r_4493;TD4093.1E.TXT.r_4494# de ni gzugs kyi khams dang mi ldan pa ldan pa 'thob la / / +mig gi rnam par shes pa'i khams dang yang yin no // / +mu bzhi pa ni gzugs med pa'i khams su skyes pa de nas shi 'phos nas de nyid du skye ba dang  'dod pa'i khams dang  bsam gtan dang por skyes pa de dag de nas shi 'phos nas de dag nyid du skye ba'o // / "
"2793643","TD4075E.TXT.r_10"," de'i tshul las bshad pa'i cho ga'i cho ga'i rim pa sngon du 'gro bas bla ma la gsol ba btab ste / / ","0.0#TD4093.1E.TXT.r#793636#793650#TD4093.1E.TXT.r_4494;TD4093.1E.TXT.r_4495# mu bzhi pa ni gzugs med pa'i khams su skyes pa de nas shi 'phos nas de nyid du skye ba dang  'dod pa'i khams dang  bsam gtan dang por skyes pa de dag de nas shi 'phos nas de dag nyid du skye ba'o // / ","0.010#TD4092.1E.TXT.r#1423023#1423024#TD4092.1E.TXT.r_2669;TD4092.1E.TXT.r_2670# gnyi ga dang ma yin pa ni rnam pa de dag ma gtogs pa'o // / +gang mig gi rnam par shes pa'i khams dang ldan pa de gzugs kyi khams dang yang ma yin nam / / ","0.022#TD4092.1E.TXT.r#1422932#1422938#TD4092.1E.TXT.r_2655;TD4092.1E.TXT.r_2656;TD4092.1E.TXT.r_2657# rnam pa de dag ma gtogs pa'o // / +gang mig gi khams dang ldan pa de gzugs kyi khams dang yang yin nam zhe na / / ","0.023#TD4093.1E.TXT.r#793544#793544#TD4093.1E.TXT.r_4475# gang mig gi khams dang yang ldan pa de gzugs kyi khams dang yin nam zhe na / / "
"2793654","TD4075E.TXT.r_11"," de'i drin gyis thob pa'i lung gis bla na med pa'i ye shes kyi thabs kyis man ngag  gi rnal 'byor bsgom brtsam par bya'o // / ","0.0#TD4093.1E.TXT.r#793649#793664#TD4093.1E.TXT.r_4495;TD4093.1E.TXT.r_4496;TD4093.1E.TXT.r_4497;TD4093.1E.TXT.r_4498# gang mig gi rnam par shes pa'i khams dang ldan pa de gzugs kyi khams dang yin nam zhe na / / ","0.017#TD4093.1E.TXT.r#793556#793557#TD4093.1E.TXT.r_4478;TD4093.1E.TXT.r_4479# tshig snga ma dang sbyor ba ste / / +gang mig gi khams dang ldan pa de gzugs kyi khams dang yang yin no // / "
"2793668","TD4075E.TXT.r_12;TD4075E.TXT.r_13;TD4075E.TXT.r_14"," de la dang por re zhig / / +bstan bcos rgya chen po ni thos nas su // / +don dam de bzhin nyid ni nges byas la // / ","0.0#TD4093.1E.TXT.r#793663#793674#TD4093.1E.TXT.r_4497;TD4093.1E.TXT.r_4498;TD4093.1E.TXT.r_4499;TD4093.1E.TXT.r_4500# gang mig gi rnam par shes pa'i khams dang ldan pa de gzugs kyi  khams dang yin te / / +'dod pa'i khams dang  bsam gtan dang por skyes pa dang  bsam gtan gnyis pa la sogs par skyes pa mig gi rnam par shes pa mngon du byed pa na'o // / ","5.960#TD4092.1E.TXT.r#1422988#1422989#TD4092.1E.TXT.r_2664# bsam gtan gnyis pa la sogs par skyes pa mig gi rnam par shes pa mngon du byed pa na'o // / ","0.025#TD4093.1E.TXT.r#793287#793287#TD4093.1E.TXT.r_4433# bsam gtan gnyis pa la sogs par skyes pa mig gi rnam par shes pa mngon du byed pa dang zhes bya ba la / / "
"2793679","TD4075E.TXT.r_15;TD4075E.TXT.r_16"," dad ldan de ni 'jam pa'i stan gnas te // / +blo dang ldan pas rnal 'byor brtson par bya // / ","0.0#TD4092.1E.TXT.r#1423048#1423051#TD4092.1E.TXT.r_2673;TD4092.1E.TXT.r_2674# gzugs dang yin la mig gi rnam par shes pa dang ma yin pa yang yod de / / +bsam gtan gnyis pa la sogs par skyes pa mig gi rnam par shes pa mngon du mi byed pa na'o / / ","0.0#TD4093.1E.TXT.r#793675#793684#TD4093.1E.TXT.r_4498;TD4093.1E.TXT.r_4499;TD4093.1E.TXT.r_4500;TD4093.1E.TXT.r_4501# 'dod pa'i khams dang  bsam gtan dang por skyes pa dang  bsam gtan gnyis pa la sogs par skyes pa mig gi rnam par shes pa mngon du byed pa na'o // / +gzugs kyi khams kho na dang yin gyi / / +rnam par shes pa'i khams dang ma yin pa yang yod de / / ","0.015#TD4092.1E.TXT.r#1422983#1422986#TD4092.1E.TXT.r_2663;TD4092.1E.TXT.r_2664# re zhig  so so ni mig gi rnam par shes pa'i khams dang yin la gzugs kyi khams dang ma yin pa yang yod de / / +bsam gtan gnyis pa la sogs par skyes pa mig gi rnam par shes pa mngon du byed pa na'o // / ","0.021#TD4091E.TXT.r#698826#698829#TD4091E.TXT.r_724;TD4091E.TXT.r_725;TD4091E.TXT.r_726;TD4091E.TXT.r_727# mig gi rnam par shes pa'i khams kyis ni yin la / / +mig gi khams kyis ma yin pa yang yod de / / +bsam gtan gnyis pa la sogs par skyes pa dag ste / / "
