
"0","",""
"610451","TD4013E.TXT.r_25;TD4013E.TXT.r_26"," de'i 'og tu las dang nyon mongs bdud kyi las rnams las // / +zhes bya ba la sogs pa tshigs su bcad pa gcig gis ni mi gos par sbyor bar bstan to // / ","0.024#TD4013E.TXT.r#614879#614879#TD4013E.TXT.r_612;TD4013E.TXT.r_613# LAS DANG NYON MONGS BDUD KYI LAS RNAMS    las ; / / +zhes BYA BA LA SOGS PA'I TSHIGS SU BCAD PA 'DI gsungs so // / "
"610464","TD4013E.TXT.r_27;TD4013E.TXT.r_28;TD4013E.TXT.r_29"," de'i 'og tu / / +zhing gi khyon  dang phyogs rnams ji tsam par // / +ngan song sdug bsngal rab tu zhi bar byed // / "
"610474","TD4013E.TXT.r_30;TD4013E.TXT.r_31"," ces bya ba la sogs pa tshigs su bcad pa gcig gis ni sems can la phan gdags par bstan to // / +de'i 'og tu / / "
"610482","TD4013E.TXT.r_32;TD4013E.TXT.r_33"," byang chub spyod pa yongs su rdzogs byed cing // / +zhes bya ba la sogs pa tshigs  su bcad pa gcig gis ni go cha bstan to // / ","0.024#TD4011E.TXT.r#350969#350969#TD4011E.TXT.r_258;TD4011E.TXT.r_259# sangs rgyas kyi chos yongs su  rdzogs par byed pa dang  sems can gyi spyod pa dang mthun par 'dug pa dang  dam pa'i chos rab tu sbyin pa'i sgo nas te / / +byang CHUB SPYOD PA YONGS SU RDZOGS BYED CING // / "
"610494","TD4013E.TXT.r_34;TD4013E.TXT.r_35;TD4013E.TXT.r_36"," de'i 'og tu / / +bdag gi spyod dang mtshungs par gang spyod pa // / +zhes bya ba la sogs pa tshigs su bcad pa gcig gis ni byang chub sems dpa' skal ba 'dra bar spyod pa dang phrad par bstan to // / "
"610509","TD4013E.TXT.r_37;TD4013E.TXT.r_38"," de'i 'og tu bdag la phan par  'dod pa'i grogs po dag // / +ces bya ba la sogs pa tshigs su bcad pa gcig gis ni dge ba'i bshes gnyen mnyes par bya ba bstan to // / "
"610521","TD4013E.TXT.r_39;TD4013E.TXT.r_40;TD4013E.TXT.r_41"," de'i 'og tu / / +sangs rgyas sras kyis bskor ba'i mgon po rnams // / +zhes bya ba la sogs pa tshigs su bcad pa gcig gis  ni sangs rgyas la blta ba bstan to // / "
"610534","TD4013E.TXT.r_43;TD4013E.TXT.r_44"," rgyal ba rnams kyi dam pa'i chos 'dzin cing // / +zhes bya ba la sogs pa tshigs su bcad pa gcig gis ni dam pa'i chos yongs su gzung ba bstan to // / "
"610544","TD4013E.TXT.r_45;TD4013E.TXT.r_46;TD4013E.TXT.r_47"," de'i 'og tu / / +srid pa thams cad du yang 'khor ba na // / +zhes bya ba  la sogs pa'i tshigs su bcad pa gcig po 'dis ni mdzad zad mi shes pa thob pa bstan to // / "
"610557","TD4013E.TXT.r_48;TD4013E.TXT.r_49;TD4013E.TXT.r_50"," de ltar tshigs su bcad pa bco lngas ni mos pas spyod pa'i bstan to // / +de'i 'og tu / / +rdul gcig steng na rdul snyed zhing rnams te // / ","3.576#TD4013E.TXT.r#616102#616103#TD4013E.TXT.r_811;TD4013E.TXT.r_812# de la sangs rgyas kyi zhing blta ba la 'jug pa ni / / +rdul GCIG STENG NA RDUL SNYED ZHING RNAMS TE // / ","3.576#TD4014E.TXT.r#438279#438281#TD4014E.TXT.r_338;TD4014E.TXT.r_339# de la sangs rgyas de'i zhing blta bar 'jug pa rnam pa gnyis tshigs su bcad pa gnyis kyis bstan pa ni / / +rdul GCIG STENG NA RDUL SNYED ZHING RNAMS ZHES bya ba la sogs pa gang gsungs pa yin te / / ","0.020#TD4011E.TXT.r#351431#351433#TD4011E.TXT.r_315;TD4011E.TXT.r_314;TD4011E.TXT.r_316# rdul GCIG STENG NA RDUL SNYED ZHING RNAMS TE // / ","0.023#TD4013E.TXT.r#610585#610587#TD4013E.TXT.r_55;TD4013E.TXT.r_56# de la dang po / / +rdul GCIG STENG NA RDUL SNYED ZHING RNAMS TE // / ","0.024#TD4012E.TXT.r#1588537#1588537#TD4012E.TXT.r_74# rdul GCIG STENG NA RDUL SNYED ZHING RNAMS ZHES bya ba la sogs pa'o // / "
"610570","TD4013E.TXT.r_51;TD4013E.TXT.r_52;TD4013E.TXT.r_53"," zhes bya ba nas bzung ste / / +nam mkha'i     // / +mthar thug gyur pa ji tsam par // / ","0.023#TD4013E.TXT.r#619552#619553#TD4013E.TXT.r_1180;TD4013E.TXT.r_1181# de ltar bsod nams dang ye shes kyi tshogs ji ltar bsgrubs pa rjes su slob par yongs su bsngo ba'i thabs kyi sangs rgyas par byas par phyogs dang dus kun du khyab pa de yang zad mi shes par mdzad par bzhed nas / / +nam mkha'i mthar THUG GYUR PA JI TSAM PAR // / ","0.023#TD4014E.TXT.r#441216#441217#TD4014E.TXT.r_747;TD4014E.TXT.r_748# da ni de'i mtha' ste bzang po spyod pa'i smon lam 'di'i  mtha' ni nam mkha' la sogs pa'i mtha' dper brjod pas rnam pa bzhi'o // / +nam mkha'i mthar THUG GYUR PA JI TSAM PAR // / "
"610578","TD4013E.TXT.r_54;TD4013E.TXT.r_55"," zhes bya ba'i bar 'dis ni lhag pa'i bsam pa dag pa'i sa yongs su bstan to // / +de la dang po / / "
"610587","TD4013E.TXT.r_56;TD4013E.TXT.r_57"," rdul gcig steng na rdul snyed zhing rnams te // / +zhes bya ba la sogs pa tshigs su bcad pa gnyis kyis ni sangs rgyas kyi zhing blta ba  la 'jug pa bstan te / / ","0.017#TD4012E.TXT.r#1588536#1588537#TD4012E.TXT.r_73;TD4012E.TXT.r_74# gang gsungs pa / / +rdul GCIG STENG NA RDUL SNYED ZHING RNAMS ZHES BYA BA LA SOGS PA'O // / ","0.023#TD4013E.TXT.r#610563#610564#TD4013E.TXT.r_49;TD4013E.TXT.r_50# de'i 'og tu / / +rdul GCIG STENG NA RDUL SNYED ZHING RNAMS TE // / "
"610601","TD4013E.TXT.r_58;TD4013E.TXT.r_59;TD4013E.TXT.r_60"," 'dis ni sa rab tu dga' ba yang bstan to // / +de'i 'og tu / / +gsung gcig yan lag rgya mtsho'i skad rnams kyis // / "
"610610","TD4013E.TXT.r_61"," zhes bya ba la sogs pa tshigs su bcad pa gcig gis ni sangs rgyas kyi gsung la 'jug pa bstan te / / "
"610618","TD4013E.TXT.r_62;TD4013E.TXT.r_63;TD4013E.TXT.r_64"," 'di sa ni sa dri ma med pa yang bstan to // / +de'i 'og tu / / +dus gsum gshegs pa rgyal pa thams cad kyis // / "
"610626","TD4013E.TXT.r_65"," zhes bya ba la sogs pa tshigs su bcad pa gcig gis ni chos kyi 'khor lo bskor ba la 'jug pa bstan te / / "
"610634","TD4013E.TXT.r_66;TD4013E.TXT.r_67;TD4013E.TXT.r_68"," 'dis ni sa 'od byed pa yang yongs su bstan to // / +de'i 'og tu / / +ma 'ongs bskal pa thams cad 'jug  par yang // / "
"610645","TD4013E.TXT.r_69;TD4013E.TXT.r_70"," zhes bya ba la sogs pa tshigs su bcad pa phyed kyis ni bskal pa la 'jug pa bstan la / / +de'i 'og tu / / "
