
"0","",""
"415014","TD4007E.TXT.r_24"," phyag 'tshal ba ni de bzhin gshegs pa dgra bcom pa yang dag par rdzogs pa'i sangs rgyas sh'akya thub pa la phyag 'tshal lo  zhes bya ba la sogs pa ste / / ","0.0#TD4006E.TXT.r#1084714#1084717#TD4006E.TXT.r_40# bcom ldan 'das DE BZHIN GSHEGS PA DGRA BCOM PA YANG DAG PAR RDZOGS PA'I SANGS RGYAS SH'AKYA THUB PA LA PHYAG 'TSHAL LO // / ","0.018#TD4093.1E.TXT.r#865003#865004#TD4093.1E.TXT.r_15923# ma 'ongs pa'i DUS NA DE BZHIN GSHEGS PA DGRA BCOM PA YANG DAG PAR RDZOGS PA'I SANGS RGYAS SH'AKYA THUB PA ZHES bya ba  zhig 'byung ste / / ","0.022#TD4094.1E.TXT.r#1795564#1795564#TD4094.1E.TXT.r_12070# DE BZHIN GSHEGS PA DGRA BCOM PA YANG DAG PAR RDZOGS PA'I SANGS RGYAS la sbyin pa sbyin par byed na gang zag so so yon gnas yin no // / "
"415026","TD4007E.TXT.r_25"," de bzhin gshegs pa sum cu rtsa lnga po 'di dag gis byang chub sems dpa'i spyad pa spyod pa'i tshe bdag cag bla na med pa yang dag par rdzogs pa'i byang chub tu mngon par rdzogs par sangs rgyas pa na / / ","0.010#TD4060E.TXT.r#680499#680501#TD4060E.TXT.r_24# de'i TSHE BDAG NI BLA NA MED PA YANG DAG PAR RDZOGS PA'I BYANG CHUB MNGON PAR RDZOGS PAR SANGS RGYAS PAR shes so zhes bya ba dang  btsun pa bcom ldan 'das ni ma dul ba rnams  dul bar mdzad pa / / ","0.010#TD4069E.TXT.r#628309#628311#TD4069E.TXT.r_806# de'i tshe bdag  NI BLA NA MED PA YANG DAG PAR RDZOGS PA'I BYANG CHUB MNGON PAR RDZOGS PAR SANGS RGYAS SO zhes bya bar shes so zhes bya ba gang yin pa de yin no // / ","0.017#TD4061E.TXT.r#1518624#1518624#TD4061E.TXT.r_695# shes bya'i sgrib pa las rnam par grol ba'i khyad par ni de'i TSHE BDAG NI BLA NA MED PA YANG DAG PAR RDZOGS PA'I BYANG CHUB mngon par sangs  rgyas par shes so zhes bya ba ston te / / ","0.019#TD4094.2E.TXT.r#1893952#1893953#TD4094.2E.TXT.r_1260# de nas BDAG BLA NA MED PA YANG DAG PAR RDZOGS PA'I BYANG CHUB TU MNGON PAR RDZOGS PAR SANGS RGYAS SO zhes ngas mngon par mkhyen to // / ","0.021#TD4012E.TXT.r#1591986#1591988#TD4012E.TXT.r_579# phyogs bcu'i 'jig rten gyi khams gzhan dang gzhan na nam mkha'i mtha' klas pa na bzhugs pa bgrang ba las 'das pa'i sangs rgyas kyi ye shes kyi spyod yul gyis skad cig gis dus mnyam PAR BLA NA MED PA YANG DAG PAR RDZOGS PA'I BYANG CHUB  TU MNGON PAR RDZOGS PAR SANGS RGYAS PA STE / / ","0.021#TD4016.2E.TXT.r#2368776#2368776#TD4016.2E.TXT.r_6871# bdag nyid kyis BDAG NI BLA NA MED PA YANG DAG PAR RDZOGS PA'I BYANG CHUB mngon par sangs rgyas so zhes shes pa gang yin pa'o zhes bstan pa yin no // / ","0.022#TD4010E.TXT.r#2276701#2276703#TD4010E.TXT.r_5881# skyes pa dang  bud med dang  rgyal    rigs dang  khyim bdag dang  grong khyer gyi dpon dang  tshong dpon la sogs pa gang yin pa de dag thams cad KYANG BLA NA MED PA YANG DAG PAR RDZOGS PA'I BYANG CHUB MNGON PAR RDZOGS PAR SANGS RGYAS NAS sems can rnams kyi don mdzad de yongs su mya ngan las 'das par gyur to zhes bya ba yin no // / ","0.023#TD4037E.TXT.r#1363211#1363211#TD4037E.TXT.r_6367;TD4037E.TXT.r_6368# dus chen po ni bskal pa grangs med pa gsum po gang yin pa'i dus des / / +bla NA MED PA YANG DAG PAR RDZOGS PA'I BYANG CHUB MNGON PAR RDZOGS PAR 'TSHANG rgya ba'o // / ","0.023#TD4037E.TXT.r#1378354#1378354#TD4037E.TXT.r_8245;TD4037E.TXT.r_8246# de la de bzhin gshegs pa'i stobs bcu po 'di dag gi go rims gang zhe na / / +bla NA MED PA YANG DAG PAR RDZOGS PA'I BYANG CHUB MNGON PAR RDZOGS PAR  sangs rgyas ma thag tu de bzhin gshegs pas stobs bcu thams cad cig car brnyes te / / ","0.024#TD4054E.TXT.r#1034954#1034955#TD4054E.TXT.r_7134;TD4054E.TXT.r_7135# kye ma'o // / +bdag BLA NA MED PA YANG DAG PAR RDZOGS PA'I BYANG CHUB MNGON PAR RDZOGS PAR SANGS RGYAS PAR shog shig snyam pa nas shes rab kyi pha rol tu phyin pa'i bar du'o // / ","0.026#TD4092.2E.TXT.r#2607880#2607880#TD4092.2E.TXT.r_8946# de nas NGA BLA NA MED PA YANG DAG PAR RDZOGS PA'I BYANG CHUB MNGON PAR RDZOGS PAR SANGS RGYAS SO zhes bya bar shes par gyur to // / ","0.026#TD4054E.TXT.r#1034265#1034265#TD4054E.TXT.r_7042# rnam grangs 'dis tshul khrims kyi phung po ji snyed pa dang  shes rab kyi phung po ji  snyed pa gang GIS BLA NA MED PA YANG DAG PAR RDZOGS PA'I BYANG CHUB TU MNGON PAR RDZOGS PAR SANGS RGYAS PA'I tshul khrims kyi phung pos bsdus pa dang  shes rab kyi phung po de bsgom YANG BYANG CHUB SEMS DPA'I mi ngoms pa nyid ni tshul khrims kyi pha rol tu phyin pa mi ngoms pa'i bsam pa yin pa nas / / ","0.026#TD4037E.TXT.r#1378555#1378557#TD4037E.TXT.r_8267# rnam grangs gzhan yang 'di la DE BZHIN GSHEGS PA NI BLA NA MED PA YANG DAG PAR RDZOGS PA'I BYANG CHUB MNGON PAR RDZOGS PAR SANGS RGYAS NAS / / ","0.026#TD4011E.TXT.r#354932#354932#TD4011E.TXT.r_745# 'dug nas kyang bdud kyi sde pham par byas nas de'i 'og TU BLA NA MED PA YANG DAG PAR RDZOGS PA'I BYANG CHUB TU MNGON PAR RDZOGS PAR SANGS RGYAS NAS BLA NA MED PA'I chos kyi 'khor lo bskor bar  byed cing mdor bsdus te ston par byed ces pa'i don to // / ","0.026#TD4015E.TXT.r#1972139#1972139#TD4015E.TXT.r_863# de'i rjes SU BLA NA MED PA YANG DAG PAR RDZOGS PA'I BYANG CHUB TU MNGON PAR RDZOGS PAR SANGS RGYAS NAS / / ","0.026#TD4039E.TXT.r#1861780#1861780#TD4039E.TXT.r_5413;TD4039E.TXT.r_5414# dper na da ltar gyi bcom ldan 'das lta bu'o // / +bla NA MED PA YANG DAG PAR RDZOGS PA'I BYANG CHUB TU MNGON PAR RDZOGS PAR SANGS RGYAS NAS kyang / / ","0.026#TD4050E.TXT.r#1114649#1114649#TD4050E.TXT.r_2416# gang YANG BLA NA MED PA YANG DAG PAR RDZOGS PA'I BYANG CHUB THOB par 'dod pas byang CHUB MNGON PAR RDZOGS PAR BYANG CHUB nas sems can thams cad kyi don bya'o zhes bya ba de lta bu'i bsam pa dang mthun pa'o // / ","0.027#TD4069E.TXT.r#627745#627745#TD4069E.TXT.r_737# mdo las gsungs pa ni rgyas par gsungs nas  dge slong DAG BYANG CHUB SEMS DPA' mtshan mo gang LA BLA NA MED PA YANG DAG PAR RDZOGS PA'I BYANG CHUB MNGON PAR RDZOGS PAR SANGS RGYAS PA DANG  de bzhin gshegs pa mtshan mo gang la phung po lhag ma med pa'i mya ngan las 'das pa'i dbyings su yongs su mya ngan las 'das par  'gyur ba de'i bar du de bzhin gshegs pas gang chung zad bstan pa dang gsungs pa dang bshad pa dang rab tu bshad pa de thams cad ni de bzhin nyid dang  ma nor ba dang  gzhan ma yin pa dang  yang dag pa dang  bden pa dang  de kho na nyid dang  ma log pa ji lta ba bzhin dang   phyin ci ma log pa yin te / / ","0.027#TD4010E.TXT.r#2241652#2241652#TD4010E.TXT.r_1367# rab tu byung nas kyang ting nge 'dzin 'di rgya cher thos shing kun chub par byas nas bskal pa 'bum tshang BA DANG BLA NA MED PA YANG DAG PAR RDZOGS PA'I BYANG CHUB MNGON PAR RDZOGS PAR SANGS RGYAS NAS DE BZHIN GSHEGS PA DPA' brtan zhes bya ba sha stag 'jig rten du byung ste / / ","0.027#TD4094.2E.TXT.r#1893894#1893894#TD4094.2E.TXT.r_1258# de srid du lta dang bcas pa'i 'jig rten dang  bdud dang bcas pa dang  tshangs pa dang bcas pa dang  dge sbyong dang bram zer bcas pa'i skye dgu'i lha dang mi las ma grol zhing ldan pa dang  rab tu ldan pa dang  sems phyin  ci log dang ma bral bar lan mang du gnas pa de srid du BDAG BLA NA MED PA YANG DAG PAR RDZOGS PA'I BYANG CHUB TU MNGON PAR RDZOGS PAR SANGS RGYAS PA'O zhes ngas mngon par mkhyen to // / ","0.027#TD4018E.TXT.r#3090359#3090359#TD4018E.TXT.r_11178# DE BZHIN GSHEGS PA GANG gi nub MO BLA NA MED PA YANG DAG PAR RDZOGS PA'I BYANG CHUB TU MNGON PAR  RDZOGS PAR SANGS RGYAS PA NAS gang gi nub mo yongs su mya ngan las 'das pa de'i bar du bcom ldan 'das kyis yi ge gcig kyang ma gsungs ma bshad ces bya ba der dgongs te gsungs pa'i don thams cad mkhyen pas gsungs pa ni ji bzhin du sngon gyi de bzhin gshegs pa  rnams kyis chos ston pa de bzhin du ngas kyang chos de kho na nyid bshad kyi / / ","0.028#TD4033E.TXT.r#1387977#1387977#TD4033E.TXT.r_962;TD4033E.TXT.r_963# zhi  gnas dang lhag mthong ni nyan thos la sogs pa'i byang chub rnams kyi byed rgyu thun mong yin pa'i phyir / / +ji LTAR BLA NA MED PA YANG DAG PAR RDZOGS PA'I BYANG CHUB MNGON PAR RDZOGS PAR SANGS RGYAS PAR 'gyur lags zhes bya ba zhus so // / ","0.029#TD4010E.TXT.r#2243021#2243021#TD4010E.TXT.r_1540# bzod pa gsum po 'di lhun gyis grub pa'i rang bzhin du byang chub sems  dpa' rnams kyis thob par 'gyur ba'i tshe DE BZHIN GSHEGS PA RNAMS KYIS BLA NA MED PA YANG DAG PAR RDZOGS PA'I BYANG CHUB TU LUNG ston par 'gyur ro // / ","0.029#TD4037E.TXT.r#1359322#1359322#TD4037E.TXT.r_5784# YANG BLA NA MED PA YANG DAG PAR RDZOGS PA'I BYANG CHUB MNGON PAR RDZOGS PAR SANGS RGYAS NAS / / ","0.029#TD4037E.TXT.r#1364906#1364907#TD4037E.TXT.r_6621# chos bzhi po de dag kho nas 'das pa dang  ma  'ongs pa dang  da ltar byung ba'i dus DAG TU BLA NA MED PA YANG DAG PAR RDZOGS PA'I BYANG CHUB MNGON PAR RDZOGS PAR SANGS RGYAS / / ","0.029#TD4037E.TXT.r#1365594#1365595#TD4037E.TXT.r_6729# ma 'ongs pa dang  da ltar byung ba'i dus DAG TU BLA NA MED PA YANG DAG PAR RDZOGS PA'I BYANG CHUB MNGON PAR RDZOGS PAR SANGS RGYAS PA DANG  MNGON PAR RDZOGS PAR 'TSHANG rgya bar 'gyur ba dang  MNGON PAR RDZOGS PAR 'TSHANG rgya ba de dag thams cad ni lhag pa'i bsam pa bco lnga po 'di  dag lo na ste / / ","0.029#TD4010E.TXT.r#2269411#2269411#TD4010E.TXT.r_5041# thabs la mkhas pa gang gis DE BZHIN GSHEGS PA DE rnams myur DU BLA NA MED PA YANG DAG PAR RDZOGS PA'I BYANG CHUB  MNGON PAR RDZOGS PAR SANGS RGYAS NAS 'gro ba ma lus pa'i don mdzad par gyur pa de bzhin du thabs la mkhas pa'i khyad par la dmigs nas sbyin pa las byung ba'i dge ba'i rtsa ba bskyed par bya'o zhes bya ba ni bsngo ba dang po'o // / ","0.029#TD4051E.TXT.r#1250703#1250703#TD4051E.TXT.r_2607;TD4051E.TXT.r_2608# de mi bya zhes bya ba'i tha tshig ste / / +bdag GIS BLA NA MED PA YANG DAG PAR RDZOGS PA'I BYANG CHUB MNGON PAR RDZOGS PAR 'TSHANG rgya bar mi nus so snyam du bdag la nus pa med  par bsam par mi bya ba ste / / ","0.029#TD4035E.TXT.r#203652#203652#TD4035E.TXT.r_13718# phyis BLA NA MED PA YANG DAG PAR RDZOGS PA'I BYANG CHUB MNGON PAR RDZOGS PAR SANGS RGYAS TE / / ","0.029#TD4047E.TXT.r#1126822#1126822#TD4047E.TXT.r_784# de'i phyir BDAG BLA NA MED PA YANG DAG PAR RDZOGS PA'I BYANG CHUB MNGON PAR RDZOGS PAR SANGS  rgyas nas sems can thams cad kyi don yang byed par gyur cig ces bya ba'o // / ","0.029#TD4010E.TXT.r#2243447#2243447#TD4010E.TXT.r_1598# thams cad la ma chags pa nyid ni myur du ting nge 'dzin 'di bsgrubs nas mi dmigs pa'i sbyor BAS BLA NA MED PA YANG DAG PAR RDZOGS PA'I BYANG CHUB MNGON PAR RDZOGS PAR SANGS RGYAS PAR  'gyur ro // / "
"415042","TD4007E.TXT.r_26"," gang zhig bdag cag gi mtshan 'dzin cing phyag 'tshal ba de dag kyang las kyi  sgrib pa zad par gyur cig ces smon lam btab po // / "
"415056","TD4007E.TXT.r_27;TD4007E.TXT.r_28;TD4007E.TXT.r_29"," smon lam gyi stobs can yin pa'i phyir / / +'di rnams phyag 'tshal ba'i gnas su bkod de / / +gzhan rnams la phyag 'tshal bar bya ba ma yin no zhes pa ni mi brjod do / / "
"415067","TD4007E.TXT.r_30;TD4007E.TXT.r_31"," de la de bzhin nyid rtog pa'am der nges pa'o // / +dgra bcom pa ni aar ni dgra 'am  rtsibs te / / "
"415077","TD4007E.TXT.r_32;TD4007E.TXT.r_33"," de bcom zhing bcag pa dang had do // / +nyon mongs pa bag chags dang bcas shing yang mi skye ba'i chos can du byas pas rten cing 'brel par 'byung ba'i rtsibs bcag pa'i phyir dgra bcom pa zhes bya ste aar had do // / "
"415097","TD4007E.TXT.r_34;TD4007E.TXT.r_35;TD4007E.TXT.r_36"," yang na 'os pa ste / / +khams gsum pa thams cad kyis mchod par 'os pa     // / +la sogs pa'i phyir ro // / "
"415105","TD4007E.TXT.r_37;TD4007E.TXT.r_38"," yang dag par ram / / +mnyam par kun du ma lus pa'i phyir sangs rgyas pas yang dag par rdzogs par sangs rgyas pa 'di dag gis spangs pa dang yon tan gyi che ba gnyis brjod do // / "
"415124","TD4007E.TXT.r_39;TD4007E.TXT.r_40"," gzhan gyi yon tan du yang blta'o // / +sh'akya thub pa ni sh'akya'i rigs su thub pa byung  bas de skad ces bya'o // / "
"415137","TD4007E.TXT.r_41;TD4007E.TXT.r_42"," yang dag par rdzogs pa'i sangs rgyas kyi ye shes ni mi phyed pas rdo rje ste / / +de'i snying pos 'jig tshogs su lta ba la sogs pa mi mthun pa'i phyogs thams cad 'joms pas rdo rje snying po rab tu 'joms pa'o // / "
"415156","TD4007E.TXT.r_43"," de bzhin du gzhan rnams la yang yon tan gyi mtshan nyid rjes su 'brangs  nas ji ltar rigs par mtshan gyi don bshad par bya ste / / "
"415170","TD4007E.TXT.r_44"," yon tan mtha' yas pas re re la thams cad kyi mtshan brjod kyang de'i rgyu mtshan gnas pa'i phyir rang dga'i nyes par 'gyur du dogs pas mi bya'o // / "
"415187","TD4007E.TXT.r_45;TD4007E.TXT.r_46"," gsol ba gdab pa ni de dag la sogs te zhes bya ba la sogs pa ste / / +bcom ldan 'das ni nyes pa rnams  bcom pa'am / / "
"415196","TD4007E.TXT.r_47;TD4007E.TXT.r_48;TD4007E.TXT.r_49"," dpal la sogs pa'i yon tan dang ldan pa'o // / +ji snyed ni ma lus pa'o // / +bzhugs pa dang 'tsho ba dang gzhes pa ni rim pa bzhin du chos kyi sku la sogs pa gsum gyis so // / "
"415211","TD4007E.TXT.r_50;TD4007E.TXT.r_51"," bdag la dgongs pa ni thugs gtad par gsol ba'o // / +bdag gis gsol ba tshul dang mthun pa yin gyi / / "
"415222","TD4007E.TXT.r_52"," sangs  rgyas rnams bsnyel ba mi mnga' ba'i chos nyid brnyes pa nam du yang sems can gcig la yang mi dgongs pa mi srid do // / "
"415232","TD4007E.TXT.r_53"," de ltar na sems can rnams 'khor ba'i sdug bsngal yang ba 'di dag las ci'i phyir grol bar mi mdzad ce na / / "
"415242","TD4007E.TXT.r_54;TD4007E.TXT.r_55"," sems can rnams rang rang gi nyes pa ste / / +ji ltar nyi mi'i dkyil 'khor gzi  brjid dang ldan pa'i 'od kyis phyogs thams cad rgyas par byed pa nyid kyang dmus long dag gis mi mthong ba bzhin no // / "
"415261","TD4007E.TXT.r_56;TD4007E.TXT.r_57"," des na dkon mchog ta la la las kyang / / +dmus long gis ni nyi ma mi mthong yang // / "
"415269","TD4007E.TXT.r_58;TD4007E.TXT.r_59"," de med ma yin 'jig rten kun tu 'char // / +mig dang ldan pas shar bar shes gyur nas // / "
"415279","TD4007E.TXT.r_60;TD4007E.TXT.r_61"," kun kyang so  so rang gi las la 'jug / / +ces bya ba la sogs pa don 'di rgyas par bstan to // / "
"415289","TD4007E.TXT.r_62"," yul de dag gang la bshags par bya ba sgrib pa'i dngos po ni bdag gis byas pa la sogs pa ste / / "
"415297","TD4007E.TXT.r_63;TD4007E.TXT.r_64"," bdag gis ni byed pa po'o // / +skye ba 'di dang skye ba thog ma dang tha ma ma mchis pa ni byas pa'i dus so // / ","0.022#TD4006E.TXT.r#1086028#1086029#TD4006E.TXT.r_227# bdag gis skye BA 'DI DANG SKYE BA THOG MA DANG THA MA MA MCHIS ZHES bya ba ni dge ba'i rtsa ba bsngo ba'i phyir thugs gtod pa ste / / "
"415307","TD4007E.TXT.r_65;TD4007E.TXT.r_66"," 'khor ba na 'khor    ba'i tshe skye gnas gzhan dag ni byas pa'i gnas so // / +byas pa'i sdig pa'i rang bzhin spyir brjod pa ni sdig pa'i las zhes bya ba la sogs pa ste / / "
"415322","TD4007E.TXT.r_67;TD4007E.TXT.r_68"," gang ci yang rung ste / / +sdug bsngal gyi rtsa bar 'gyur ba'i las rang gis byas shing gzhan de ltar ma yin yang byas pa la dga' bas rjes su yi rang ba dang   bye brag tu rnam par smin pa lci ba ni mchod rten gyi dkor ram zhes bya ba la sogs pa ste / / "
"415347","TD4007E.TXT.r_69"," ma byin par len pa rnams kyi nang na lcib sbyin bdag dad pa can rnams kyis gnas chen po brgyad la sogs pa'i mchod rten gyi ched du phul ba'i yo byad dam / / "
"415363","TD4007E.TXT.r_70"," phyogs bzhi'i dge 'dun thams cad dbang ba dang gang zag so so'i  bdag gir ma byas pa phrogs pa la sogs pa'o // / "
"415372","TD4007E.TXT.r_71;TD4007E.TXT.r_72"," de dag gis ngan song ngan 'gro rnam pa gsum gyi bar du yang / / +sdug bsngal mi bzad pa myong bar byed cing sbyang dka' bas rnam par smin pa lci ba'o // / "
"415386","TD4007E.TXT.r_73;TD4007E.TXT.r_74"," shin tu sdug bsngal ba'i nyes pa'i rgyu ni mtshams med pa'i las zhes bya ba la sogs pa ste / / +pha bsad pa la  sogs pa 'di dag gang gis byas pa la sogs pa ni shin tu bzod par dka' ba'i sdug bsngal nyams su 'bab pa'i mnar med pa'i sems can dmyal ba gzhan las sdug bsngal khyad par can du 'gyur bar skye ba la gang gis kyang bar mchod pas mtshams med pa ste / / ","0.029#TD4034.2E.TXT.r#2892243#2892243#TD4034.2E.TXT.r_3465# gang skye ba dang RGA BA LA SOGS PA SDUG bsngal sna tshogs kyis mgo myos pa'i sems can rnams bskyab par bya ba'i don du byang chub sems dpa' snying rje'i rgyu las skyes pa'i sdug bsngal SEMS CAN DMYAL BA LA sogs pa'i sdug bsngal myong ba yang / / "
"415418","TD4007E.TXT.r_75;TD4007E.TXT.r_76"," des na 'di dag shin tu sdug bsngal ba'i  nyes pa'i rgyu zhes kyang bya'o // / +gzhi thams cad kyis bsdus pa'i mi dge ba ni mi dge ba bcu zhes bya ba la sogs pa ste / / "
"415432","TD4007E.TXT.r_77"," ngan 'gro gsum ci rigs par rnam par smin pa myong bar 'gyur ba lus la sogs pa gzhi thams cad kyi las te / / "
"415441","TD4007E.TXT.r_78"," lus la brten pa srog gcod pa la sogs pa gsum dang  ngag la brten pa  brdzun du smra ba la sogs pa bzhi dang  yid la brten pa gnod sems la sogs pa'o // / "
"415455","TD4007E.TXT.r_79"," de gsum gyis ni gzhi thams cad bsdus pa mi dge ba'i las kyi lam 'dus pa zhes bya'o // / "
"415463","TD4007E.TXT.r_80;TD4007E.TXT.r_81"," de las gzhan pa'i sgrib pa de dang rjes su mthun pa rnams ni las kyi sgrib pa gang gis zhes bya ba la sogs pa'o // / +de dag kyang  gang byas na rang dang gzhan gyi don sgrub pa la nus pa med cing bar du chod pa'i skye ba 'dzin pa / / "
"415481","TD4007E.TXT.r_82;TD4007E.TXT.r_83"," sems dmyal yi dags dud 'gro dang / / +kla klo 'du shes med lha dang / / "
"415490","TD4007E.TXT.r_84;TD4007E.TXT.r_85"," log lta sangs rgyas la mi 'dun // / +lkugs pa mi khom gnas brgyad do // / "
"415498","TD4007E.TXT.r_86;TD4007E.TXT.r_87;TD4007E.TXT.r_88"," zhes gsungs pa de dag tu skye bar 'gyur ba'i gnas te / / +chos zab mo     // / +spong ba dang  ltung ba phra mo dag la mi 'dzem ba dang  ser snas yo byad la sogs pa la zhen te cung zad kyang mi gtong bar sogs pa dang  sangs rgyas la sogs pa la mi gus pa dang  thabs mi mkhas pas 'du shes med pa'i snyoms par 'jug pa yid la byed pa dang  gzhan  gyi mig gi dbang po la sogs pa dang bral bar byed pa dang  log par lta ba'i rjes su phyogs pa dang  smon lam ma sbyangs pa ste / / "
"415532","TD4007E.TXT.r_89"," ji ltar rigs par gzhan yang bgrang ba las 'das pa shin tu phra bar 'gyur ba de dag thams cad do // / "
"415542","TD4007E.TXT.r_90"," dngos po de dag ji ltar bshags pa ni sangs rgyas bcom ldan 'das  zhes bya ba la sogs pa ste / / "
"415550","TD4007E.TXT.r_91"," sangs rgyas rnams mngon du byas te mthol ba la sogs pa byas te phyis sdom pa'o // / "
"415558","TD4007E.TXT.r_92"," de la ye shes su gyur ba ni ji lta ba'i rnam pa don dam pa dang  ji snyed pa'i rang bzhin kun rdzob thams cad mkhyen pa'i rang bzhin can no // / "
"415569","TD4007E.TXT.r_93;TD4007E.TXT.r_94"," spyan du gyur pa ni spyan lnga rnam par dag pas mkhyen  pa'o ; / / +dbang du gyur pa ni don thams cad phyin ci ma log par mkhyen pa'o // / "
"415580","TD4007E.TXT.r_95;TD4007E.TXT.r_96;TD4007E.TXT.r_97"," tshad mar gyur pa ni dbang du gyur pa de nyid kyi phyir ro // / +mkhyen pa ni ye shes kyis so // / +gzigs pa ni spyan gyis te de dag gi spyan sngar ro // / "
"415591","TD4007E.TXT.r_98"," yang na mngon par shes ba drug dang sbyar ro zhes kha cig 'chad do zhes grag go // / "
"415599","TD4007E.TXT.r_99"," mthol ba ni rang gi ngo bos 'di byas so zhes ngag tu brjod pa'o // / "
"415607","TD4007E.TXT.r_100"," de dag la nyes pa rnam pa du mar lta zhing sems kyis mi mthun par bzung nas nyes pa can du ston ba ni bshags pa'o // / "
"415621","TD4007E.TXT.r_101"," mi 'chab pa ni bdag gis bgyis pa'i sdig pa rnams gzhan gyis tshor te 'ong ngo snyam nas de'i thabs yid la mi byed  pa'o ; / / "
"415637","TD4007E.TXT.r_102;TD4007E.TXT.r_103"," slan chad kyang sdom pa ni gnyen pos kun nas bzung ste / / +snga ma'i rjes su mi 'jug par rgyun kun nas gcod pa'o // / ","0.028#TD4018E.TXT.r#3041566#3041566#TD4018E.TXT.r_4856# phan tshun gyi dbang gis phan par bya ba dang  phan par byed pa'i dngos po'i rgyun 'brel par 'byung ba de dag la kun    nas nyon mongs pa dang  rnam par byang bar rnam par gzhag par rigs so // / "
"415650","TD4007E.TXT.r_104"," de dag gis ni bdag gis byas shing bsags pa'i sdig pa'i las zad par 'gyur ba'i stobs bzhi yang bstan te / / "
