
"0","",""
"323381","TD4009E.TXT.r_487;TD4009E.TXT.r_488"," rkyen bzhi po dag gang zhe na / / +de bzhin gshegs pa'i cho 'phrul shin tu rmad du byung ba mthong ngam thos pa dang  bla na med pa yang dag par  rdzogs pa'i byang chub las brtsams pa'i chos thos pa dang  sems can la snying brtse bar nye bar bzung nas byang chub sems dpa' dam pa'i chos yun ring du gnas par byed pa dang  dus ngan pa'i sems can shin tu sdug bsngal bdag mthong ba'o // / "
"323413","TD4009E.TXT.r_489;TD4009E.TXT.r_490"," rgyu bzhi po gang zhe na / / +rigs phun sum tshogs  pa dang  bshes gnyen dam pa phun sum tshogs pa dang  snying rje dang  'khor ba'i sdug bsngal dus ring ba sna tshogs pa mi bzang pa / / "
"323429","TD4009E.TXT.r_491;TD4009E.TXT.r_492;TD4009E.TXT.r_493"," mtshams med pas mi 'jigs pa'o // / +stobs bzhi po dag gang zhe na / / +rang gi stobs dang  gzhan gyi stobs dang  rgyu'i stobs dang  sbyor ba'i  stobs so // / "
"323440","TD4009E.TXT.r_494;TD4009E.TXT.r_495"," de rang gi mthus bla na med pa yang dag par rdzogs pa'i byang chub 'dod pa ni rang gi stobs so // / +gzhan gyi mthus bskyed par 'dod pa ni gzhan gyi stobs so // / ","0.022#TD4037E.TXT.r#1318777#1318777#TD4037E.TXT.r_407;TD4037E.TXT.r_408# nang gi stobs dang  gzhan gyi stobs dang  rgyu'i stobs dang  sbyor BA'I STOBS SO // / +de LA RANG GI MTHUS BLA NA MED PA YANG DAG PAR RDZOGS PA'I BYANG CHUB 'DOD PAR gyur pa gang yin pa de ni byang chub sems dpa'i byang chub  tu sems skye ba'i nang gi stobs zhes bya'o // / "
"323451","TD4009E.TXT.r_496"," sngon chad theg pa chen po dang rab tu ldan pa'i dge ba'i chos goms par byas pa ni rgyu'i stobs so // / "
"323459","TD4009E.TXT.r_497"," tshe 'di la skyes bu dam  pa la brten pa dang  dam pa'i chos nyan pa dang  sems pa la sogs pas dus ring por dge ba'i chos goms par byas pa ni sbyor ba'i stobs so // / "
"323471","TD4009E.TXT.r_498;TD4009E.TXT.r_499"," rkyen bzhi po dang rgyu bzhi po tshogs pa'am / / +ma tshogs pa dag la brten pa de la gal te / / "
"323479","TD4009E.TXT.r_500;TD4009E.TXT.r_501"," rang gi stobs dang rgyu'i stobs te / / +stobs gnyis tshogs pas  sems gang skye ba de ni de ltar brtan pa dang  snying po yod pa dang  mi gyo bar skye ba'o // / "
"323493","TD4009E.TXT.r_502;TD4009E.TXT.r_503"," gzhan gyi stobs dang sbyor ba'i stobs kyis sems de skye ba ni mi brtan par skye bar rig par bya'o // / +de'i log pa'i rgyu yang rnam pa bzhir rig par bya ste / / ","0.011#TD4047E.TXT.r#1213909#1213910#TD4047E.TXT.r_13185;TD4047E.TXT.r_13186;TD4047E.TXT.r_13187# sa bzhi pa yang ji ltar thos pa'i don gyis bsdus pa'i ting nge 'dzin rnam par dag pa'i ye shes rnam par dag pas rab tu phye ba'o // / +de ni RNAM PA BZHIR RNAM PAR gzhag PAR RIG PAR BYA STE / / +rnam par dag pa'i gnyen po bsgom pa 'phel ba'i rgyu rnam par gzhag pa nyid dang  rnam par dag pa 'phel ba rnam par  gzhag pa nyid dang  gnyen po bsgom pa 'phel ba rnam par gzhag pa nyid dang  de dag gi 'bras bu rnam par gzhag pa nyid do // / ","0.017#TD4097E.TXT.r#2224197#2224197#TD4097E.TXT.r_2886;TD4097E.TXT.r_2887;TD4097E.TXT.r_2888# de'i gnas pa ni 'brel pas bsdus pa rab tu 'bab pa gnas pa'o // / +de'i rgyur gyur pa ni byed rgyur gyur pa'o // / +'gro bar gdags pa'i rgyu zhes bya ba la / / ","0.019#TD4010E.TXT.r#2238258#2238258#TD4010E.TXT.r_946# bya rgod phung po'i ri 'di nyid la zhes bya ba ni sngon  gyi gnas rjes su dran pa'i shes pas bskal pa dpag tu med pa'i skye ba dran pa'i bdag nyid kyi dran pa'i rgyu ston pa'o // / ","0.020#TD4009E.TXT.r#347726#347728#TD4009E.TXT.r_3739# gzhan yang rnam pa lngas phyug pa'i bdag por  gyur pa'i rgyu zil gyis gnon PAR RIG PAR BYA STE / / ","0.023#TD4047E.TXT.r#1159802#1159803#TD4047E.TXT.r_5699;TD4047E.TXT.r_5700# ji skad bstan pa'i chos de dag nyid ces bya ba la sogs pa'o // / +rnam par byang ba'i yang rgyu bcu po nyid ji ltar rigs par rnam par gzhag pa'i rgyu dang  skye ba'i rgyu dang  'thob pa'i rgyur 'gyur ro zhes bstan pa'i phyir smras pa / / ","0.023#TD4088E.TXT.r#2835564#2835564#TD4088E.TXT.r_2190;TD4088E.TXT.r_2191# yang dag pa'i nges pa la zhugs pa'i gang zag gi ma 'ongs pa'i zag pa med pa'i sems pa gang yin pa'o // / +de'i ma 'ongs pa'i rgyu gang zhe na / / ","0.024#TD4095E.TXT.r#72330#72335#TD4095E.TXT.r_1857;TD4095E.TXT.r_1858;TD4095E.TXT.r_1859;TD4095E.TXT.r_1860# de las skye ba'i phyir ro // / +brten pa'i rgyu yin te / / +skyes pa 'byung ba'i rjes su mthun par byed pa'i phyir ro // / ","0.024#TD4095E.TXT.r#71750#71750#TD4095E.TXT.r_1749;TD4095E.TXT.r_1750;TD4095E.TXT.r_1751# rnam par smin PA'I RGYU NI RNAM PAR smin pa'i 'bras bu'o // / +bdag po'i 'bras bu dang po'i yin // / +byed rgyu'i ni bdag po'i 'bras bu'o // / ","0.024#TD4035E.TXT.r#187941#187941#TD4035E.TXT.r_10762# sdug pa'i rgyu dang  mi sdug pa'i rgyu dang  lta ba'i rgyu dang  'byung ba'i rgyu dang  ldog pa'i rgyu'o // / ","0.025#TD4035E.TXT.r#143726#143726#TD4035E.TXT.r_3253# de la mtshan nyid rnam pa lngas ni mtshan nyid yod pa'i chos la mtshan nyid yod pa'i chos yod PAR RIG PAR BYA STE / / ","0.025#TD4035E.TXT.r#153752#153753#TD4035E.TXT.r_5027;TD4035E.TXT.r_5028# de ni mdor bsdu na RNAM PA LNGAR RIG PAR BYA STE / / +chung ngu'i gnas skabs  dang  'bring gi gnas skabs dang  chen po'i gnas skabs dang  byung ba'i gnas skabs dang  bag chags kyi gnas skabs so // / ","0.025#TD4035E.TXT.r#126177#126177#TD4035E.TXT.r_237;TD4035E.TXT.r_238# yang 'das pa dang  ma 'ongs pa dang  da ltar byung ba'i dus rnam par rig par byed pa'o // / +yang skad cig pas rgyu rnam par rig par byed pa'o // / ","0.025#TD4053E.TXT.r#2965328#2965328#TD4053E.TXT.r_86# 'phel bar byed pa'i rgyu nyid ni 'phel ba'i  dus na 'byung ba rnams kyis rgyur byas pa'i gzugs yongs su rgyas par byed pa'i phyir ro // / ","0.026#TD4017E.TXT.r#2651723#2651723#TD4017E.TXT.r_30;TD4017E.TXT.r_31# nga sngon 'das pa'i dus na dam pa'i chos 'di 'dod pa'i phyir bskal pa mang por skyo mi shes pas tshol zhing sngon rgyal  po mdzad pa'i tshe phyogs bzhir dung bus rnga brdungs te chos tshol ba na drang srong las chos mnyan pa'i phyir rim gro bkur sti grangs med par byed pa ni dge ba'i bshes gnyen las chos thos par tshol ba'i rgyu dang gleng gzhir ston pa'o // / +de la 'dzin pa'i rgyu ni sngar smos pa'i shin tu zab pa brgyad las dang por sngon sangs  rgyas bcom ldan 'das sangs rgyas brgya stong grangs med pa la rim gro dang bsnyen bkur byas pa ste / / ","0.026#TD4054E.TXT.r#1003154#1003154#TD4054E.TXT.r_1997# rgyu yod kyang ma byung ba dang  rang gi mtshan nyid ma thob pa dang  rgyu dang 'bras bu ma spyad pa dang  kun nas nyon mongs pa dang  rnam par byang ba'i dngos po nye bar dmigs pa dang  rgyu dang  rang  gi mtshan nyid yod pa dang med pa dang  mngon par dga' bas kun nas nyon mongs pa'i mtshan ma dang  mngon par dga' ba med pas rnam par byang ba'i mtshan mas kyang ma 'ongs par blta bar bya'o // / ","0.026#TD4019E.TXT.r#2481259#2481265#TD4019E.TXT.r_9637# reg pa'i rkyen gyis byung ba'i tshor ba  dang  tshor ba'i rgyu la mngon par chags pa'i srid pa dang len pas ma 'ongs pa'i skye ba 'grub pa'i las mthu dang ldan par byas pa'i srid pas ma 'ongs pa'i skye ba la sogs pa 'grub pa'i tshul gyis mtshams sbyor ba ste / / ","0.026#TD4039E.TXT.r#1852873#1852874#TD4039E.TXT.r_4452;TD4039E.TXT.r_4453# de bzhin du sred pa la sogs pa yang las la sogs pa dang ci rigs  PAR SBYAR BAR RIG PAR BYA'O // / +yang srid par skye ba ni yang srid par skye ba'i las dang  yang srid par skye ba'i sred pa rnam pa gnyis kyis mngon par 'grub par 'gyur te / / ","0.027#TD4037E.TXT.r#1319430#1319432#TD4037E.TXT.r_509# 'ba' zhig dang gzhan dang 'brel pa dang  phan pa'i rgyu dang  bde ba'i rgyu dang  rgyur bsdus pa dang  'bras bur bsdus pa dang  tshe 'di pa dang  tshe rabs gzhan pa dang  gtan du ba dang  gtan du ba ma yin pa'o // / ","0.027#TD4038.1E.TXT.r#2705839#2705839#TD4038.1E.TXT.r_539;TD4038.1E.TXT.r_540# bzo shes pa dang bzo'i las de dang de dag ni 'jig rten pa'i bzo dang las kyi gnas de dang de dag mngon par 'grub pa'i bdag po'i rkyen yin no // / +de la rgyu'i rkyen gang yin    pa de ni skyed pa'i rgyu nyid yin no // / ","0.027#TD4035E.TXT.r#139977#139977#TD4035E.TXT.r_2551# yang bye brag rnam pa drug po tshad kyi bye brag dang  shin tu gzhon sha can gyi bye brag dang  rkyen gyi bye brag dang  dus kyi bye brag dang  sems kyi bye brag dang  lus kyi bye brag gis sdug bsngal gyi bye brag dang  bde ba'i bye brag tu 'gyur BAR RIG PAR BYA STE / / ","0.027#TD4001E.TXT.r#1972659#1972659#TD4001E.TXT.r_15;TD4001E.TXT.r_16;TD4001E.TXT.r_17# de la gleng gzhi ni mdo sde 'byung ba'i rgyu ste / / +de yang yang dag par sdud par byed pas / / +bdag la yid ches par  bya ba'i phyir / / ","0.027#TD4053E.TXT.r#2965311#2965312#TD4053E.TXT.r_84;TD4053E.TXT.r_85# rjes su 'gyur ba'i rgyu nyid ni  'byung ba gyur na de la gnas pa'i rgyur byas pa'i gzugs kyang 'gyur ba'i phyir ro // / +gnas par byed pa'i rgyu nyid ni mtshungs par 'byung ba'i dus na 'byung ba rnams kyi rgyur byas pa'i gzugs kyi rgyud rgyun mi 'chad pa'i tshul du 'dzin pa'i phyir ro // / ","0.028#TD4092.1E.TXT.r#1464366#1464366#TD4092.1E.TXT.r_7531;TD4092.1E.TXT.r_7532# sa gong ma pa dang sa 'og ma pa dag phan tshun du zhes de skad du bya ba'i phyir te / / +sa gong ma pa yang sa 'og ma pa dag gi skal ba mnyam pa'i rgyu yin la / / ","0.028#TD4026E.TXT.r#304262#304262#TD4026E.TXT.r_5276;TD4026E.TXT.r_5277# tshangs pa'i gnas pa de dag KYANG RNAM PA BZHIR RIG PAR BYA STE / / +de la gyo ba ni nyams pa'i skal ba can te / / ","0.028#TD4037E.TXT.r#1372121#1372121#TD4037E.TXT.r_7439;TD4037E.TXT.r_7440# gnas pa mchog la ni nyon mongs pa dang  bag chags dang  bag la nyal gyi sgrib pa thams cad spong BAR RIG PAR BYA STE / / +de yang de bzhin gshegs pa'i gnas pa la 'jug pa'o // / ","0.029#TD4053E.TXT.r#2974359#2974359#TD4053E.TXT.r_1333;TD4053E.TXT.r_1334# rnam pa bzhis yongs su ma grub pa'i dmigs PAR RIG PAR BYA STE / / +rnam par shes pa ji mthun pa'i rgyu dang  dmigs pa med pa'i rnam par shes pa dmigs pa dang  bsgribs pa med par yang phyin ci log med par 'gyur ba dang  shes pa gsum gyi rjes su mthun par 'gyur bas  so // / ","0.029#TD4039E.TXT.r#1819589#1819589#TD4039E.TXT.r_548;TD4039E.TXT.r_549# 'phags pa'i shes rab kyi mig ni rnam pa gnyis kyis rnam par dag PAR 'GYUR BAR RIG PAR BYA STE / / +mthong bas spang bar bya ba'i nyon mongs pa'i kun nas dkris pa dang bral bas na rdul med pa'o // / "
"323505","TD4009E.TXT.r_504"," rigs phun sum tshogs pa ma yin pa dang  sdig pa'i grogs  pos yongs su zin pa dang  sems can rnams la snying rje chung ba dang  'khor ba'i sdug bsngal gyis 'jigs pa'o // / "
"323516","TD4009E.TXT.r_505"," byang chub kyi sems ma nyams pa'i byang chub kyi sems de nyid la gnas par byas nas bsod nams dang  ye shes kyi tshogs kyis yongs su zin pa'i dge ba'i chos rnams la sbyor     // / "
"323530","TD4009E.TXT.r_507"," de ltar sbyor ba de'i dge ba'i chos yongs su zad pa dang  'phel ba'i rgyu'i chos ston to // / "
"323539","TD4009E.TXT.r_508"," bcom ldan 'das kyis 'od srungs byang chub sems dpa' chos bzhi dang ldan na dge ba'i chos skyes shing byung ba rnams yongs su zad par 'gyur ro zhes rgya cher gsungs pa'o // / "
"323554","TD4009E.TXT.r_509;TD4009E.TXT.r_510"," smras pa / / +ci'i  phyir dge ba'i chos yongs su zad par 'gyur ba'i rgyu'i chos bzhi nyid de / / "
"323562","TD4009E.TXT.r_511;TD4009E.TXT.r_512;TD4009E.TXT.r_513"," mi mang mi nyung / / +smras pa / / +dge ba'i chos yongs su zad par 'gyur ba rnam pa bzhi'i phyir te / / "
"323570","TD4009E.TXT.r_514;TD4009E.TXT.r_515"," 'di la mdor bsdu na byang chub sems dpa'i dge ba'i chos yongs su zad par 'gyur ba rnam pa bzhi ste / / +mi skye bas yongs su zad par 'gyur  ba dang  mi 'phel bar yongs su zad par 'gyur ba dang  rtsa ba nas bcom pas yongs su zad par 'gyur ba dang  rgyang bsrings bas yongs su zad par 'gyur ba'o // / ","0.018#TD4038.1E.TXT.r#2705624#2705625#TD4038.1E.TXT.r_514;TD4038.1E.TXT.r_515# de la 'jig rten pa'i lam gyis nyon mongs pa spangs pa yang mngon du byed pa ni spong ba'i yongs su nyams PAS YONGS SU NYAMS PAR 'GYUR te / / +gnas pa'i yongs su nyams PAS YONGS SU NYAMS PAR 'GYUR BA YANG DE yin no // / ","0.021#TD4038.1E.TXT.r#2716993#2716994#TD4038.1E.TXT.r_1962;TD4038.1E.TXT.r_1963# dro ba yang grang bar 'gyur ba dang  mi gyo ba yang gyo bar 'gyur la / / +gyo ba yang mi GYO BAR 'GYUR BA DANG  de bzhin du kha dog bzang po dang kha dog ngan pa la sogs pa'i dbye ba yang  rig par bya ste / / ","0.022#TD4093.1E.TXT.r#775079#775079#TD4093.1E.TXT.r_1361;TD4093.1E.TXT.r_1362# gang zhig gang du dmigs pa'am / / +mtshungs par ldan pa'i rgyas PAR 'GYUR BA DE NI de na gnas par 'gyur ro // / ","0.023#TD4093.1E.TXT.r#830177#830177#TD4093.1E.TXT.r_10544;TD4093.1E.TXT.r_10545# de na yang mi lcogs  pa med pa'i sa pa'i 'phags pa'i lam gzhan gyis gsod par 'gyur te / / +'di ltar zag pa med pa'i mi lcogs pa med pas thams cad las 'dod chags dang BRAL BAR 'GYUR BA DANG  'phags pa'i lam sa brgyad pos rang dang  gong ma'i sa las 'dod chags dang bral bar 'dod pa dang   srid pa'i rtse mor skyes pa'i phyir mi 'ong ba rnams kyis ci yang med pa'i skye mched mngon du byas par gyur pa las zag pa zad pa yin no // / ","0.023#TD4093.2E.TXT.r#2055135#2055135#TD4093.2E.TXT.r_11101;TD4093.2E.TXT.r_11102# dro BAR 'GYUR BA DAG NA khyad par thob par 'gyur te / / +dang por nges par 'byed pa'i cha dang mthun pa'i chos thob pa'i phyir ro // / ","0.023#TD4088E.TXT.r#2837343#2837343#TD4088E.TXT.r_2548;TD4088E.TXT.r_2549# las rnam par smin pa zad PAS ZAD PAR 'GYUR LA / / +rtsa ba zad pas zad par mi 'gyur ba gang zhe na / / ","0.023#TD4039E.TXT.r#1829687#1829687#TD4039E.TXT.r_1809# de dag gi ni de ltar rang gi don la yang bslus par 'gyur la pha rol smra ba rnams kyis kyang tshar GCOD PAR 'GYUR BA DANG  log par bzung ba'i chos de dang bcas par  yang smod par 'gyur ro // / ","0.023#TD4092.2E.TXT.r#2549387#2549387#TD4092.2E.TXT.r_1684# bde ba myong bar 'gyur ba'i reg pa zhes bya ba ni bde ba'i tshor ba dang mthun pa 'am 'di la bde ba myong bar 'gyur ba yod pas na bde ba myong bar 'gyur ba'i reg pa'o // / ","0.025#TD4069E.TXT.r#633231#633231#TD4069E.TXT.r_1487# dge slong dag  ngas ji ltar skyes pa bud med kyi gzugs la ZHEN PAR 'GYUR BA DANG  rgyags par 'gyur ba dang  'dod par 'gyur ba dang  SDUG PAR 'GYUR BA DANG  DGA' BAR 'GYUR BA DANG  CHAGS PAR 'GYUR BA DANG  brgyal bar 'gyur ba dang  'ching bar 'gyur ba dang  kun du sbyor bar 'gyur  ba lta bu'i gzugs ni gcig kyang ma mthong ste / / ","0.025#TD4036E.TXT.r#23514#23514#TD4036E.TXT.r_3574# gti mug gi kun nas dkris pa de dang yun ring du rjes su 'brel bar 'gyur ba dang  de rmongs par 'gyur ba'i chos  rnams kyis zil gyis non par 'gyur zhing / / ","0.027#TD4088E.TXT.r#2837377#2837377#TD4088E.TXT.r_2552;TD4088E.TXT.r_2553# 'di ni las rnam par smin pa zad PAS ZAD PAR 'GYUR LA / / +rtsa ba zad pas zad par mi 'gyur ba'o // / ","0.027#TD4036E.TXT.r#57497#57497#TD4036E.TXT.r_8542;TD4036E.TXT.r_8543# de la rnam pa bcus bden pa sdug bsngal la yongs su rtog par byed pa na / / +rnam pa bzhi po dag gis rjes su 'jug par 'gyur te / / ","0.028#TD4093.2E.TXT.r#2056728#2056728#TD4093.2E.TXT.r_11343# 'jig rten pa yin yang nyon mongs pa'i thob pa de nyid las rnam par grol bar bstan par 'gyur ro // / ","0.028#TD4009E.TXT.r#340015#340015#TD4009E.TXT.r_2648;TD4009E.TXT.r_2649# gti mug gi sred pa mi sel ba de dag chos kyi rgya mtshos khyer la  nyon mongs pa'i skom pas 'chi ba'i dus byas par 'gyur te / / +ngan 'gror 'gro bar 'gyur ro zhes bya ba'i dpe des na thos pa'i shes pas mngon pa'i nga rgyal byed par ston te / / ","0.028#TD4035E.TXT.r#126981#126981#TD4035E.TXT.r_368;TD4035E.TXT.r_369# 'chi ba'i tshe de bde ba'i 'chi bas kyang 'chi bar mi 'gyur la / / +sdug bsngal ba'i 'chi bas kyang 'chi bar mi 'gyur ro // / ","0.028#TD4035E.TXT.r#192028#192029#TD4035E.TXT.r_11693;TD4035E.TXT.r_11694;TD4035E.TXT.r_11695# der 'bod cing shan pa byed pa la sogs pas shin tu kha na ma tho ba sdig pa'i las lug la sogs pa gsod par byed pa'o // / +'byin pas 'gyod pa med par 'gyur // / +'gyod pas nyes pa med par 'gyur // / ","0.028#TD4042E.TXT.r#1678511#1678513#TD4042E.TXT.r_274;TD4042E.TXT.r_275;TD4042E.TXT.r_276# dge ba'i spyod pas kyang bde 'gror 'gro ba dang mya ngan las 'da' ba'i tshigs su 'gyur ro // / +mi dge ba'i spyod pas ni ngan 'gror 'gro bar 'gyur ro // / +drag po'i spyod pas kyang ngan 'gror 'gro bar  'gyur te / / ","0.028#TD4042E.TXT.r#1678543#1678544#TD4042E.TXT.r_279;TD4042E.TXT.r_280;TD4042E.TXT.r_281# nyams pa'i cha dang mthun pa dang khyad par gyi cha dang mthun pa'i spyod pas ni ci rigs par nyams pa dang khyad par du 'gro  bar 'gyur ro // / +kun nas nyon mongs pa'i spyod pas ni 'khor bar 'gyur ro // / +rnam par byang ba'i spyod pas ni mya ngan las 'da' bar 'gyur ro // / ","0.028#TD4092.2E.TXT.r#2628904#2628904#TD4092.2E.TXT.r_11580;TD4092.2E.TXT.r_11581# de lta ma yin na zhes bya ba rgyas par 'byung ba ni gal te kun rdzob shes pa'i  ngo bo nyid ma yin gyi snying rje bzhin du zhe sdang med pa'i ngo bo nyid yin par gyur na ni sems can thams cad la dmigs par yang 'grub par mi 'gyur te / / +khams gsum pa'i sems can la dmigs par 'grub par mi 'gyur ro zhes bya ba'i tha tshig go // / ","0.028#TD4047E.TXT.r#1196419#1196419#TD4047E.TXT.r_10725# rton pa bzhi po dag la zhes bya ba ni don rnam pa bzhis rton PA RNAM PA BZHI LA ji ltar rton par rigs par 'gyur zhes dris pa'i don to // / ","0.028#TD4044E.TXT.r#390360#390360#TD4044E.TXT.r_1571;TD4044E.TXT.r_1573;TD4044E.TXT.r_1574# khams brtas pa de yang rnam pa gnyis te / / +chung ngus ni 'jug par 'gyur la / / +chen pos dga' bar 'dzin pa'o // / ","0.029#TD4093.2E.TXT.r#2017132#2017132#TD4093.2E.TXT.r_5718# de nyid kyi phyir zag pa med pa la dmigs pa'i log par lta bas dge ba'i rtsa ba kun du gcod par mi 'gyur ro // / ","0.029#TD4047E.TXT.r#1222756#1222756#TD4047E.TXT.r_14400# de ltar de yang dag pa'i sbyor ba dang ldan pa ni dge ba'i rtsa ba 'phel bar 'gyur ro zhes byas pas shes pa'i dbang du byas nas rnam pa gnyis kyis  mchod pa dang  bsnyen bkur mang du byed par 'gyur ro zhes bya ba ni 'di'i go rims yin no // / "
"323593","TD4009E.TXT.r_516"," de la dkar po'i chos rnams mi skye bas yongs su zad par 'gyur ba'i rgyu ni mngon pa'i nga rgyal gyis 'jig rten rgyang phan pa'i brjod pa tshol  ba ste / / "
"323605","TD4009E.TXT.r_517"," byang chub sems dpa'i sde snod pha rol tu phyin pa drug dang ldan pa mngon par mi shes pa'i byang chub sems dpa' mngon pa'i nga rgyal gyis zin pa ni 'thob pa dang  bkur sti la lta bas gzhan dang 'gran pa'i dbang du byas te / / "
"323622","TD4009E.TXT.r_518"," 'jig rten rgyang pan pa'i brjod pa yongs su tshol ba'i phyir dkar po'i chos  rnams kyi skye mched ma yin pa la sbyor ba na dkar po'i chos rnams mi skye ba'i yongs su zad pas yongs su zad par 'gyur ro // / "
"323637","TD4009E.TXT.r_519;TD4009E.TXT.r_520"," sngon thob pa rnams kyang bya ba gzhan la chags te / / +nyan pa la gyel ba mi 'phel bas yongs su zad par 'gyur ba'i rgyu ni 'thob pa dang  bkur sti la chags te khyim la lta'o // / "
"323652","TD4009E.TXT.r_521;TD4009E.TXT.r_522;TD4009E.TXT.r_523"," de 'thob ba ni chos gos la sogs pa'o // / +bkur sti ni phyag 'tshal ba la sogs pa'o // / +'thob pa dang bkur sti la chags pa ni / / "
"323661","TD4009E.TXT.r_524;TD4009E.TXT.r_525"," 'thob pa dang bkur sti la chags pa'o // / +'thob pa dang bkur sti la chags pas log par yongs su spyod pa bstan pa yin no // / "
"323670","TD4009E.TXT.r_526;TD4009E.TXT.r_527;TD4009E.TXT.r_528"," khyim la lta bas ni 'du 'dzi mang bar bstan pa yin  no ; / / +smras pa / / +'di gnyis gang las byung / / "
"323681","TD4009E.TXT.r_530;TD4009E.TXT.r_531"," yang dag par 'ongs pa'i thob pas chog par mi 'dzin te / / +tshul 'chos pa la sogs pa la gnas pa dang  'phags pa'i rigs rnams la mi gnas pa las byung / / "
"323693","TD4009E.TXT.r_532"," 'di ltar 'thob pa dang bkur sti la chags pas khyim rnams la lta ba de 'du    'dzi mang ba'i phyir thos pa la sogs pa dge ba'i chos rnams ma 'phel lo // / "
"323707","TD4009E.TXT.r_533"," thos pa la sogs pa mi 'phel bas thos pa la sogs pa dge ba'i chos mi 'phel ba'i yongs su nyams pas yongs su nyams par 'gyur ro // / ","0.023#TD4009E.TXT.r#323750#323750#TD4009E.TXT.r_539# gdon mi za bar de'i dge ba'i chos rnams rtsa ba nas 'joms pa'i YONGS SU ZAD PAS YONGS SU ZAD PAR 'GYUR RO // / "
"323717","TD4009E.TXT.r_534"," rtsa ba nas 'joms pas yongs su zad par 'gyur ba'i rgyu ni byang chub sems  dpa' la khro zhing skur pa 'debs ba ste / / "
"323729","TD4009E.TXT.r_535;TD4009E.TXT.r_536"," byang chub sems dpa' rnams la nyes par lta ba ni khro ba'o // / +byang chub sems dpa' la khro ba nyid kyi phyir byang chub sems dpa' la skur pa 'debs pa ste / / "
"323737","TD4009E.TXT.r_537;TD4009E.TXT.r_538"," 'khrul pa'i nyes pa gzhan tshol zhing byang chub sems dpa' rnams kyi nyes pa byung ba'am / / +ma byung ba  gleng bas las kyi sgrib pa rgya chen po sogs te / / "
"323749","TD4009E.TXT.r_539"," gdon mi za bar de'i dge ba'i chos rnams rtsa ba nas 'joms pa'i yongs su zad pas yongs su zad par 'gyur ro // / ","0.023#TD4009E.TXT.r#323712#323712#TD4009E.TXT.r_533;TD4009E.TXT.r_534# thos pa la sogs pa mi 'phel bas thos pa la sogs pa dge ba'i chos mi 'phel ba'i YONGS SU NYAMS PAS YONGS SU NYAMS PAR 'GYUR RO // / +rtsa BA NAS 'JOMS PAS YONGS SU ZAD PAR 'GYUR BA'I rgyu ni byang chub sems  dpa' la khro zhing skur pa 'debs ba ste / / "
"323758","TD4009E.TXT.r_540"," rgyang bsrings pas yongs su zad par 'gyur ba'i rgyu ni ma thos pa dang  ma zin pa'i mdo sde rnams spong ba ste / / "
"323766","TD4009E.TXT.r_541;TD4009E.TXT.r_542"," ma thos pa zhes bya ba ni  thos pa'i lam du ma gyur pa'o // / +ma zin pa zhes bya ba ni thos pa'i lam du gyur kyang ma zin pa ste / / "
"323777","TD4009E.TXT.r_543;TD4009E.TXT.r_544"," nges pa'i don gyi mdo sde rnams spong zhing / / +'di las dgongs nas bcom ldan 'das kyis mdo 'di gsungs so zhes bya ba ste / / "
"323790","TD4009E.TXT.r_545"," chen po bstan pa chos nyid las dgongs te gsungs pa'i don de bzhin  gshegs pa'i dgongs pa la su log pas 'jal ba de'i dam pa'i chos la skur pa cher btab pas gnod pa thob ste / / "
"323807","TD4009E.TXT.r_546;TD4009E.TXT.r_547"," de'i dkar po'i chos rnams rgyang bsring ba'i yongs su zad pas yongs su zad par 'gyur ro // / +de las bzlog pa ni dkar po'i phyogs su rig par bya ste / / "
"323817","TD4009E.TXT.r_548;TD4009E.TXT.r_549"," 'od srungs byang chub sems dpa' ches  bzhi dang ldan na / / +yongs su mi 'bri ba'i chos can du 'gyur te / / "
"323827","TD4009E.TXT.r_550;TD4009E.TXT.r_551;TD4009E.TXT.r_552;TD4009E.TXT.r_553"," khyad par du 'gro'o // / +bzhi gang zhe na / / +'di lta ste / / +'di ltar byang chub sems dpa'i sde snod pha rol tu phyin pa drug dang ldan pa yongs su tshol ba las brtsams nas / / "
"323843","TD4009E.TXT.r_554;TD4009E.TXT.r_555"," legs par thos pa tshol gyi nyes par thos pa ma yin zhes bya ba la sogs pa'o // / +de la legs par thos pa tshol zhes bya ba ni byang chub sems dpa'i sde snod pha ral tu phyin pa drug gis bsdus pa ni legs par thos pa tshol ba'o // / "
"323863","TD4009E.TXT.r_556;TD4009E.TXT.r_557"," nyes par thos pa ma yin zhes bya ba la / / +'jig rten rgyang ban pa'i brjod pa'i dbang du byas pa rnams mi nyan pa ni nyes par thos pa ma yin pa'o // / "
"323874","TD4009E.TXT.r_558;TD4009E.TXT.r_559"," sems can thams     // / +cad la nga rgyal med pa'i phyir khyi dang 'dra ba'i sems yin zhes bya ba la nga rgyal gyis zin pa rnams ni 'jig rten rgyang pan pa'i brjod pa tshol bar 'gyur te / / "
"323892","TD4009E.TXT.r_560"," 'thob pa dang bkur sti'i rgyur gyur pa 'jig rten rgyang pan pa'i brjod pa tshol ba yongs su btang ba dang  byang chub sems dpa'i sde snod  pha rol tu phyin pa drug btsal ba'i phyir 'jig rten rgyang pan pa'i brjod pa tshol ba'i rgyu las bzlog pa ston to // / ","0.027#TD4018E.TXT.r#3074495#3074495#TD4018E.TXT.r_9159# phyi rol gyi don med PA'I PHYIR 'JIG RTEN RGYANG PAN gyi 'byung ba'i rgyu las log cing rig par zhugs pa ste / / "
