
"0","",""
"425533","TD4003E.TXT.r_30;TD4003E.TXT.r_31"," sdig pa thams cad rnam spangs pa // / +rtag tu rnam par mi rtog ldan // / "
"425541","TD4003E.TXT.r_32;TD4003E.TXT.r_33"," sems dang sems las byung ba spangs // / +stobs dang mngon shes gang thob pa // / "
"425549","TD4003E.TXT.r_34;TD4003E.TXT.r_35"," de dag ting 'dzin dbang brnyes nas // / +rdzogs pa'i sangs rgyas de    'tshang rgya // / "
"425559","TD4003E.TXT.r_36;TD4003E.TXT.r_37;TD4003E.TXT.r_38"," sprul pa rnams ni 'dir 'tshang rgya // / +zhes gsungs pa'i phyir ro // / +'khor thams cad la chos ston pa'i skabs 'dir byang chub sems dpa' 'ba' zhig la ston gyi / / "
"425574","TD4003E.TXT.r_39;TD4003E.TXT.r_40"," nyan thos kyi 'khor la ni ma yin no // / +byang chub sems dpa' nam mkha'i snying pos bcom ldan 'das  la phyag btsal nas 'di skad ces gsol to // / ","0.025#TD4094.1E.TXT.r#1778324#1778324#TD4094.1E.TXT.r_9859# bcom ldan 'das la mngon sum du glang po che'i dpe tshigs su bcad pas ba stod bar bya'o snyam nas tshe dang ldan pa 'char kas bla gos phrag pa gcig la gzar te bcom ldan 'das gang na bde logs su thal mo sbyar nas phyag 'tshal TE BCOM LDAN 'DAS LA 'DI SKAD CES GSOL TO // / "
"425586","TD4003E.TXT.r_41"," bcom ldan 'das byang chub sems dpa' nam 'chi ka ma'i tshe sems ji ltar blta bar bgyi zhes bya ba ni gleng bslang ba bstan te / / "
"425600","TD4003E.TXT.r_42;TD4003E.TXT.r_43"," de yang 'dir 'khor gyi gleng bslang ba'o // / +de'i yan lag gi don ni las dang nyon mongs pa dang  shes bya'i  sgrib pa byang zhing tshogs chen po gnyis rdzogs pas chub pa dang sems can re re'i don du bskal pa dpag tu med par dmyal ba la sogs par 'jug pa'i spyod pa 'am / / "
"425630","TD4003E.TXT.r_44;TD4003E.TXT.r_45"," chos zab mo la bzod pas ni byang chub sems dpa'o // / +nam mkha' lta bu'i chos nyid thugs su chud pa'i ye  shes mnga' bas na nam mkha'i snying po ste zhu ba po'i ming ngo // / ","0.029#TD4054E.TXT.r#1040236#1040236#TD4054E.TXT.r_7862# gang zag dang chos la bdag med pa'i dbang du bya ba'i chos la sbyor ba'i 'phen pas 'jig rten las 'das pa'i ye shes kyis de gnyi gar rab tu rtogs pa'i phyir ro // / ","0.029#TD4029E.TXT.r#2164282#2164282#TD4029E.TXT.r_5772;TD4029E.TXT.r_5773;TD4029E.TXT.r_5774;TD4029E.TXT.r_5775# zad par ser po'o // / +zad par dmar po'o // / +zad par dkar po'o // / +zad par nam mkha' mtha' yas skye mched do zhes steng dang 'og dang thad kar gnyis su med cing tshad med par 'du shes par byed do // / ","0.029#TD4018E.TXT.r#3044667#3044667#TD4018E.TXT.r_5264;TD4018E.TXT.r_5265# bro ba la sogs pa du ma dang sbyor bas yul tha dad par brtags pa ste / / +mang po'i gnas pas na nam mkha' kho na'o zhes bha dra ha ris smras pa'o // / ","0.029#TD4016.1E.TXT.r#493295#493295#TD4016.1E.TXT.r_5812;TD4016.1E.TXT.r_5813# yang na sa dang po la sogs pa'i 'phags pa'i lam ma thob pa'i phyir yang dag pa nyid du yod par mngon par zhen par bstan par 'gyur ro // / +chos thams cad kyi brjod du med pa'i chos nyid mngon par  mi shes pa zhes bya ba ni gnyis pa yul khong du ma chud par bstan pa zhes bya ba ston to // / "
"425645","TD4003E.TXT.r_46;TD4003E.TXT.r_47"," rtog pa'i mtshan ma thams cad bcom zhing yang dag pa'i ye shes dang ldan la / / +rtag chad la sogs pa'i mtha' thams cad las 'das pa'i bcom ldan 'das la lus ngag yid kyis phyag btsal te 'og nas zhus pa 'di skad  ces zhus so // / "
"425670","TD4003E.TXT.r_48;TD4003E.TXT.r_49"," bcom ldan 'das ni snga ma bzhin no // / +byang chub sems dpa' ni gzhi sdom pa'i tshul khrims dang  dge ba chos sdud pa'i tshul khrims dang  sems can gyi don byed pa'i tshul khrims dang ldan pa'o // / ","0.006#TD4083E.TXT.r#687517#687518#TD4083E.TXT.r_403# tshul khrims rnam pa    dgu po de dag thams cad ni SNGOM PA'I TSHUL KHRIMS DANG  DGE BA CHOS SDUD PA'I TSHUL KHRIMS DANG  SEMS CAN GYI DON BYA BA'I TSHUL KHRIMS te / / ","0.024#TD4047E.TXT.r#1212273#1212273#TD4047E.TXT.r_12982# LDOG PA'I TSHUL KHRIMS DANG  DGE BA'I CHOS SDUD PA'I TSHUL KHRIMS DANG  SEMS CAN GYI DON BYED PA'I  tshul khrims so // / ","0.025#TD4034.2E.TXT.r#2877264#2877266#TD4034.2E.TXT.r_1363;TD4034.2E.TXT.r_1364# byang chub sems dpa'i bslab tshig rnam pa gsum ste / / +sdom pa'i tshul khrims dang  DGE BA CHOS SDUD PA'I TSHUL KHRIMS DANG  SEMS CAN GYI DON BYED PA'I TSHUL KHRIMS SO // / "
"425682","TD4003E.TXT.r_50;TD4003E.TXT.r_51"," nam 'chi ka ma'i sems ni / / +srog gi rlung phyir 'byung  ba'i dus kyi tshe zhes gtso bor smos kyang rtag tu bsam par bya'o // / "
"425698","TD4003E.TXT.r_52"," ji ltar blta bar bgyi zhes bya ba ni sems 'dis don dam pa'i chos rnams ni ji ltar shes par bya / / ","0.028#TD4068E.TXT.r#580759#580759#TD4068E.TXT.r_1316# bsal NAS ZHES BYA BA NI NYON mongs pa'i chos rnams sems la mi skye bar bya'o // / "
"425709","TD4003E.TXT.r_53;TD4003E.TXT.r_54;TD4003E.TXT.r_55"," sems de'i ngo bo ni gang / / +sems de'i rang bzhin ni ji lta bu / / +de nas kun rdzob tu ji ltar bstan / / "
"425720","TD4003E.TXT.r_56"," sems de'i  rang bzhin rtogs nas ji ltar 'gyur snyam pa'o // / "
"425728","TD4003E.TXT.r_57;TD4003E.TXT.r_58"," bcom ldan 'das kyis bka' stsal pa / / +nam mkha'i snying po byang chub sems dpa' nam 'chi ka ma'i tshe / / "
"425737","TD4003E.TXT.r_59"," 'da' ka ye shes bsgom par bya'o zhes gsungs pa ni zhu ba'i lan te go sla bas ma bshad do // / "
"425746","TD4003E.TXT.r_60;TD4003E.TXT.r_61"," de la 'da' ka ye shes ni chos thams     // / +cad rang bzhin gyis rnam par dag pas na dngos po med pa'i 'du shes bsgom par bya'o zhes bya ba la sogs pas ni gzhung gi don rgyas par bka' stsal te / / ","0.0#TD4004E.TXT.r#105988#105990#TD4004E.TXT.r_108;TD4004E.TXT.r_109# da ni dngos kyi don snang ba thams cad kyi rigs don la bsgom pa 'chad pa ni / / +chos thams  cad rang bzhin gyis 'od gsal bas na mi DMIGS PA'I 'DU SHES BSGOM PAR BYA'O ZHES BSTAN PA ste / / ","0.024#TD4071E.TXT.r#412298#412298#TD4071E.TXT.r_2073;TD4071E.TXT.r_2074# yi ge'i rnam pa yin pa'i phyir zhes bya ba ni yi ge'i rang bzhin yin pa'i phyir na nges pa'i tshig  gi tshul gyis dbyangs la ngag yod ces bya'o // / +'dod pa'i don rjod par byed pas na zhes bya ba ni 'dod pa'i don te brjod par 'dod pa'i don gzhan la rjod par byed / / ","0.028#TD4092.2E.TXT.r#2546183#2546183#TD4092.2E.TXT.r_1351;TD4092.2E.TXT.r_1352# de nyid kyi phyir zhes bya ba ni gang gi phyir sdom pa 'di dag ji skad rgyas par bshad pa de ltar thob par gyur ba de'i phyir mu bzhir bya'o // / +rgyas PAR ZHES BYA BA LA RGYAS par zhes bya ba'i don ni gang dag las bsam gtan dang zag pa med pa'i sdom pa dag thob la / / ","0.029#TD4034.1E.TXT.r#937125#937125#TD4034.1E.TXT.r_6085;TD4034.1E.TXT.r_6086# phyin ci ma log pa'i rang bzhin no // / +'phags pa'i chos thams  cad kyi skye ba'i rgyu'o // / "
"425764","TD4003E.TXT.r_62"," sems 'dis don dam pa'i chos ji ltar shes par bya snyam pa la / / "
"425772","TD4003E.TXT.r_63"," de la chos thams cad rang bzhin gyis rnam par  dag pas na dngos po med pa'i 'du shes bsgom par bya'o zhes gsungs te / / ","0.023#TD4092.2E.TXT.r#2583336#2583336#TD4092.2E.TXT.r_5919# gang dag gnyen po skyes pas spong bar brjod pa bsgom pas spang bar bya ba'i nyon mongs pa de dag kyang dmigs pa sdug bsngal gyi bden pa la sogs pa yongs su shes pa kho nas spang bar 'gyur ro zhes bya bar khong du chud par bya'o // / "
"425781","TD4003E.TXT.r_64;TD4003E.TXT.r_65"," de la zhes pa ni dmigs kyis bskyang ba'o // / +'da' ka ye shes zhes bya ba ni de bzhin gshegs pa rnams kyis sngon byang chub sems dpa'i spyad pa spyod pa ni 'og nas 'byung ba lta bur shes pa'i ye shes de la de skad  ces bya'o // / "
"425801","TD4003E.TXT.r_66"," don dam pa phung po khams la sogs pas bsdus pa'i chos thams cad gdod ma nas ma skyes pa'i phyir rang bzhin gyis rnam par dag pa ste / / ","0.021#TD4015E.TXT.r#1970595#1970597#TD4015E.TXT.r_628;TD4015E.TXT.r_629;TD4015E.TXT.r_630# nyon mongs pa med pa sgyu ma lta bu'i chos nyid / / +chos thams cad RANG BZHIN GYIS GSAL BAR 'gro bar 'gyur ba'o // / "
"425813","TD4003E.TXT.r_67"," des na don gyi bya ba byed nus pa'i dngos po rnams rang bzhin gyis ma grub cing ngo bo nyid med pa'i 'du shes bsgom par bya'o // / "
"425824","TD4003E.TXT.r_68;TD4003E.TXT.r_69"," de  yang lang kar gshegs pa las // / +gang phyir blo yis rab gzhigs na // / "
"425833","TD4003E.TXT.r_70;TD4003E.TXT.r_71;TD4003E.TXT.r_72"," rang bzhin dag ni mi dmigs te // / +de phyir de dag brjod du med // / +ngo bo nyid kyang med par bshad // / "
"425842","TD4003E.TXT.r_73;TD4003E.TXT.r_74"," ces gsungs pa dang  gzhan yang de nyid las / / +yod dang med pa'i phyogs bral zhing // / "
"425850","TD4003E.TXT.r_75;TD4003E.TXT.r_76"," rgyu dang rkyen  gyis spangs pa yi // / +srid pa rgyu med rang mthong nas // / "
"425858","TD4003E.TXT.r_77;TD4003E.TXT.r_78;TD4003E.TXT.r_79"," sems kyi rgyud ni rnam par dag / / +ces gsungs so // / +de ltar rang bzhin gyis rnam par dag pas ci yang med na sna tshogs su snang ba gang yin snyam pa la / / "
"425870","TD4003E.TXT.r_80"," thams cad byang chub kyi sems su 'dus pas na snying rje chen po'i 'du shes  bsgom par bya'o zhes gsungs te / / "
"425879","TD4003E.TXT.r_81;TD4003E.TXT.r_82"," 'khor ba dang mya ngan las 'das pa'i chos thams cad rang gi byang chub kyi sems nyid yin gyi / / +phyi rol don du smra ba rnams 'dod pa ltar yod pa ma yin no // / "
"425892","TD4003E.TXT.r_83;TD4003E.TXT.r_84"," de ltar yang lang kar gshegs pa las / / +ji ltar byis pas brtags pa yi // / "
"425900","TD4003E.TXT.r_85;TD4003E.TXT.r_86"," phyi rol gyi ni snang  ba med // / +sems ni gzugs brnyan bzhin du snang // / "
"425908","TD4003E.TXT.r_87;TD4003E.TXT.r_88;TD4003E.TXT.r_89"," bag chags kyis kyang mgo gyung bslang // / +zhes gsungs te / / +de'i phyir ma rtogs pa rnams la sems can la dmigs pa'i snying rjes de dag gi sdug bsngal ba dang  chos la dmigs pa'i snying rjes chos thams cad mi rtag pa dang     sdug bsngal ba dang  stong pa dang  bdag med par bsgom pa dang  dmigs pa med pa'i snying rje dang stong pa nyid bsgom ste / / ","0.017#TD4034.2E.TXT.r#2884972#2884973#TD4034.2E.TXT.r_2377# DES CHOS THAMS CAD MI RTAG PA DANG  sdug bsngal ba la sogs pa'i mtshan nyid du phyin ci ma log par shes par byas pas na / / ","0.026#TD4034.2E.TXT.r#2870190#2870190#TD4034.2E.TXT.r_303;TD4034.2E.TXT.r_304# chos la nges par rtog pa'i bzod pas / / +chos THAMS CAD MI RTAG PA DANG  sdug bsngal ba dang  stong pa dang  bdag med par bzod de / / ","0.026#TD4035E.TXT.r#169486#169486#TD4035E.TXT.r_7848# gang gis smon pa med par 'gyur BA'I MI RTAG PA DANG  sdug bsngal ba mthong ba de ltar yongs su dag par mi 'gyur ba'i phyir ro // / ","0.029#TD4034.1E.TXT.r#926411#926411#TD4034.1E.TXT.r_4596# de LA MI RTAG PA DANG  sdug bsngal ba dang  stong pa dang  bdag med par de lta bur phyin ci ma log par shes pas ni rnam pa thams cad mkhyen pa zhes bya'o // / "
"425931","TD4003E.TXT.r_90;TD4003E.TXT.r_91;TD4003E.TXT.r_92"," de ltar snying rje chen pos bsgoms na / / +der sangs rgyas kyi chos thams cad 'dus te / / +der yang chos yang dag par sdud pa'i mdo las / / "
"425943","TD4003E.TXT.r_93"," bcom ldan 'das  dper bgyi na 'khor los sgyur ba'i 'khor lo rin po che gang mchis pa der dpung gi tshogs thams cad mchi'o // / "
"425955","TD4003E.TXT.r_94"," bcom ldan 'das de bzhin du byang chub sems dpa'i snying rje chen po gang du mchis pa der sangs rgyas kyi chos thams cad 'dus zhes gsungs so // / "
"425966","TD4003E.TXT.r_95;TD4003E.TXT.r_96"," 'o na sems de'i rang  bzhin ji lta bu snyam pa la / / +rang bzhin gyis 'od gsal bas na mi dmigs pa'i 'du shes bsgom par bya'o zhes gsungs te / / "
"425978","TD4003E.TXT.r_97"," rang bzhin gyis 'od gsal ba'i phyir nam mkha' ltar ci la yang mi dmigs pa'i 'du shes bsgom par bya ste / / ","0.021#TD4003E.TXT.r#426320#426320#TD4003E.TXT.r_169;TD4003E.TXT.r_170# snying rje'i mchog yin no // / +de ni rang bzhin gyis gsal bas nam mkha' ltar dmigs su med pa'i phyir rang gi rnam par rtog pa tsam las logs na grub pa'i dngos po med pa bzhin du byis pa rmongs pa rnams mo gsham gyi bu dang  rmi lam lta bu la 'dod chags pa ltar  byang chub sems dpas zhen pa'i chags pa mi skyed do // / "
"425986","TD4003E.TXT.r_98;TD4003E.TXT.r_99"," de ltar yang ye shes snang ba'i rgyan las / / +sems  ni rang bzhin gyis 'od gsal ba ste / / "
"425994","TD4003E.TXT.r_100"," glo bur gyi nye ba'i nyon mongs pas nyon mongs kyang rang bzhin ni kun nas nyon mongs bar mi 'gyur zhes gsungs pa dang  yang de nyid las / / ","0.021#TD4032E.TXT.r#1957747#1957748#TD4032E.TXT.r_5941;TD4032E.TXT.r_5942# dper na nam mkha' rang bzhin gyis rnam par dag pa la / / +glo BUR GYI NYE BA'I NYON MONGS PAS KUN NAS NYON MONGS SO // / ","0.023#TD4016.3E.TXT.r#244400#244401#TD4016.3E.TXT.r_3894;TD4016.3E.TXT.r_3895# sangs rgyas rnams ni nyon mongs las // / +nyon mongs zad pas kun mkhyen brnyes // / ","0.025#TD4025E.TXT.r#2173572#2173572#TD4025E.TXT.r_1132;TD4025E.TXT.r_1133# des  na sems kyi rang bzhin ni 'od gsal ba ste / / +glo bur GYI NYON MONGS PAS NYON MA mongs pa'o zhes brjod do zhe'o // / ","0.025#TD4089E.TXT.r#570473#570474#TD4089E.TXT.r_2323;TD4089E.TXT.r_2324;TD4089E.TXT.r_2325# nyon mongs 'og ma'i dag gcig kyang // / +'chi 'pho'i dag las nyon mongs kun // / ","0.026#TD4079E.TXT.r#759048#759048#TD4079E.TXT.r_415;TD4079E.TXT.r_416# sems kyi rang bzhin 'od gsal ba // / +nyon mongs rnams ni glo bur phyir // / ","0.027#TD4093.1E.TXT.r#882166#882166#TD4093.1E.TXT.r_18541;TD4093.1E.TXT.r_18542# skye ba'i srid pa nyon mongs can // / +rang gi sa pa'i nyon mongs kun // / ","0.027#TD4025E.TXT.r#2171671#2171671#TD4025E.TXT.r_799;TD4025E.TXT.r_800# zag pa med pa'i las mngon par 'du byed pa ni las kyi kun nas nyon  mongs pa bzhin no // / +yid kyi rang bzhin gyi lus rnam pa gsum mngon par grub pa dang  bsam gyis mi khyab par yongs su bsgyur ba dang ldan pa'i 'chi 'pho ba ni skye BA'I KUN NAS NYON MONGS PA bzhin no // / ","0.029#TD4051E.TXT.r#1247557#1247557#TD4051E.TXT.r_2103;TD4051E.TXT.r_2104# de dag la shin du gnas zhes bya ba ni 'di dag phyin ci log go zhes bya bar nges te mi 'gyur ba'i phyir ro // / +nyon mongs kun nas rab nyon mongs // / ","0.029#TD4053E.TXT.r#2992757#2992757#TD4053E.TXT.r_3779;TD4053E.TXT.r_3780# mi rtag pa la sogs pa'i phyin ci log la shin tu gnas pa yongs su mi nyams pa'i phyir ro // / +nyon mongs kun nas rab nyon mongs // / ","0.029#TD4054E.TXT.r#1036733#1036733#TD4054E.TXT.r_7383;TD4054E.TXT.r_7384# zhes bya ba ni rtag pa dang  bde ba dang  gtsang ba dang  bdag las bzlog ste mi rtag pa la sogs pa'i phyir phyin ci log la shin tu gnas pa yongs su mi nyams  pa'i phyir ro // / +nyon mongs kun nas rab nyon mongs // / "
"426008","TD4003E.TXT.r_101"," 'jam dpal byang chub ni sems kyi rang bzhin 'od gsal ba'i phyir rang bzhin gyis 'od gsal ba'o // / "
"426017","TD4003E.TXT.r_102;TD4003E.TXT.r_103;TD4003E.TXT.r_104"," ci'i  phyir na / / +rang bzhin gyis 'od gsal ba zhes bya ste / / +gang rang bzhin de ni kun nas nyon mongs pa med pas nam mkha' dang mtshungs te / / "
"426028","TD4003E.TXT.r_105;TD4003E.TXT.r_106"," nam mkha'i rang bzhin can nam mkha' kun 'gro ba nam mkha' lta bu ste / / +rab tu 'od gsal ba'i phyir ro zhes gsungs so // / "
"426039","TD4003E.TXT.r_107;TD4003E.TXT.r_108"," don dam pa de  ltar yin na kun rdzob tsam du ji ltar blta snyam pa la / / +dngos po thams cad mi rtag pas na ci la yang mi chags pa'i 'du shes bsgom par bya'o zhes gsungs te / / "
"426052","TD4003E.TXT.r_109;TD4003E.TXT.r_110"," rgyu dang rkyen gyis bskyed pa'i dngos po thams cad skad cig ma ste / / +sems can mi gnas par 'gyur zhing 'pho bas na mi  rtag pa'o // / "
"426063","TD4003E.TXT.r_111"," de'i phyir 'dod pa'i yon tan gang ci yang rung ba la byang chub sems dpa'i sems mi chags par de'i rang bzhin stong pa zhi ba'i bdag nyid can du bsgom par bya ste / / "
"426075","TD4003E.TXT.r_112;TD4003E.TXT.r_113;TD4003E.TXT.r_114"," de yang mya ngan las 'das pa las / / +kye ma 'dus byas rnams mi rtag / / +skye zhing 'jig pa'i chos can yin // / ","0.025#TD4061E.TXT.r#1533392#1533392#TD4061E.TXT.r_2828;TD4061E.TXT.r_2829;TD4061E.TXT.r_2830# kye me  'du BYED RNAMS MI RTAG / / +skye ZHING 'JIG PA'I CHOS CAN YIN // / +skyes nas 'jig par 'gyur bas na // / ","0.025#TD4094.1E.TXT.r#1730824#1730824#TD4094.1E.TXT.r_4230;TD4094.1E.TXT.r_4231;TD4094.1E.TXT.r_4232# 'du byed thams cad mi rtag ste // / +skye ZHING 'JIG PA'I CHOS CAN YIN // / +skyes nas 'jig par 'gyur bas na // / "
"426085","TD4003E.TXT.r_115;TD4003E.TXT.r_116;TD4003E.TXT.r_117;TD4003E.TXT.r_118"," skyes     // / +nas 'jig par 'gyur bas na // / +de bas myur du zhi ba bde // / +zhes gsungs so // / ","0.029#TD4061E.TXT.r#1533392#1533392#TD4061E.TXT.r_2828;TD4061E.TXT.r_2829;TD4061E.TXT.r_2830# kye me  'du byed rnams mi rtag / / +skye zhing 'jig pa'i chos can yin // / +skyes nas 'jig PAR 'GYUR BAS NA // / ","0.029#TD4094.1E.TXT.r#1730824#1730824#TD4094.1E.TXT.r_4230;TD4094.1E.TXT.r_4231;TD4094.1E.TXT.r_4232# 'du byed thams cad mi rtag ste // / +skye zhing 'jig pa'i chos can yin // / +skyes nas 'jig PAR 'GYUR BAS NA // / "
"426093","TD4003E.TXT.r_119;TD4003E.TXT.r_120"," sems de'i rang bzhin ji lta ba bzhin du rtogs na cir 'gyur snyam pa la / / +sems rtogs na ye shes yin pas sangs rgyas gzhan du mi btsal ba'i 'du shes rab tu bsgom par  bya'o zhes gsungs te / / "
"426112","TD4003E.TXT.r_121"," gong du gsungs pa lta bu'i sems rang bzhin gyis 'od gsal ba'i bdag nyid ji lta ba bzhin du shes pa'i ye shes de nyid las sangs rgyas zhes tha snyad nye bar btags kyi / / "
"426127","TD4003E.TXT.r_122;TD4003E.TXT.r_123"," de las gzhan du sangs rgyas rnyed par mi 'gyur te / / +de ltar yang rdo rje gcod pa las / / "
"426135","TD4003E.TXT.r_124;TD4003E.TXT.r_125"," gang gis nga la gzugs su mthong // / +gang gis ngal sgrar shes pa // / "
"426143","TD4003E.TXT.r_126;TD4003E.TXT.r_127;TD4003E.TXT.r_128"," log par spong bar shes pa ste // / +skye bo de yis nga mi mthong // / +sangs rgyas rnams ni chos nyid lta // / "
"426152","TD4003E.TXT.r_129;TD4003E.TXT.r_130"," 'dren pa rnams ni chos kyi sku // / +chos nyid shes par bya min pas // / "
"426160","TD4003E.TXT.r_131;TD4003E.TXT.r_132"," de dag rnam par shes mi nus // / +zhes  gsungs pa dang  lang kar gshegs pa las // / "
"426169","TD4003E.TXT.r_133;TD4003E.TXT.r_134;TD4003E.TXT.r_135"," rtog pa spangs pa'i sems nyid ni // / +yid kyi rnam shes bzlog pa ste // / +chos rnams thams cad shes pa'i phyir // / "
"426180","TD4003E.TXT.r_136;TD4003E.TXT.r_137;TD4003E.TXT.r_138"," sems ni sangs rgyas zhes ngas 'chad // / +ces gsungs so // / +don bsdus pa la dga' ba rnams kyi  phyir ; / "
"426189","TD4003E.TXT.r_139;TD4003E.TXT.r_140;TD4003E.TXT.r_141"," bcom ldan 'das kyis tshigs su bcad pa de bka' stsal pa / / +chos rnams rang bzhin rnam dag pas // / +dngos po med pa'i 'du shes bsgom // / "
"426199","TD4003E.TXT.r_142;TD4003E.TXT.r_143;TD4003E.TXT.r_144"," byang chub sems dang rab ldan pas // / +snying rje chen po'i 'du shes bsgom // / +rang bzhin mi dmigs 'od gsal bas // / "
"426208","TD4003E.TXT.r_145;TD4003E.TXT.r_146;TD4003E.TXT.r_147"," mi dmigs ba yi 'du shes bsgom // / +dngos po thams cad mi rtag pas // / +dngos po ci la'ang mi chags bsgom // / "
