
"0","",""
"684087","TD4083E.TXT.r_1;TD4083E.TXT.r_2"," rgya gar skad du / / +bo dhi satva samba ra bim shi ka panytsi k'a / / ","0.029#TD4081E.TXT.r#1883467#1883467#TD4081E.TXT.r_1;TD4081E.TXT.r_2# RGYA GAR SKAD DU / / +bo dhi satva sam ba ra bing shi ka / / "
"684097","TD4083E.TXT.r_3;TD4083E.TXT.r_4"," bod skad du // / +byang chub sems dpa'i sdom pa nyi shu pa'i dka' 'grel / / "
"684105","TD4083E.TXT.r_5;TD4083E.TXT.r_6"," byang chub sems dpa' 'jam dpal gzhon nur gyur pa la  phyag 'tshal lo // / +sangs rgyas dang chos dang dge 'dun rnams la phyag 'tshal lo // / ","0.0#TD4047E.TXT.r#1121476#1121477#TD4047E.TXT.r_5# 'phags pa dd  'jam DPAL GZHON NUR GYUR PA LA PHYAG 'TSHAL LO // / ","0.014#TD4060E.TXT.r#680406#680407#TD4060E.TXT.r_4;TD4060E.TXT.r_5# rnam par bshad pa rigs pa'i mdo sde'i dum bu brgya / / +'jam DPAL GZHON NUR GYUR PA LA PHYAG 'TSHAL LO // / ","0.017#TD4055E.TXT.r#2793956#2793956#TD4055E.TXT.r_5# 'jam DPAL GZHON NUR GYUR PA LA PHYAG 'TSHAL LO // / ","0.019#TD4001E.TXT.r#1972593#1972594#TD4001E.TXT.r_4;TD4001E.TXT.r_5# 'phags pa s'a lu ljang pa rgya cher 'grel pa / / +'jam dpal gzhon nur  GYUR PA LA PHYAG 'TSHAL LO // / ","0.020#TD4057E.TXT.r#1397682#1397682#TD4057E.TXT.r_4;TD4057E.TXT.r_5# nyi shu pa'i 'grel pa / / +'jam DPAL GZHON NUR GYUR PA LA PHYAG 'TSHAL LO // / ","0.020#TD4050E.TXT.r#1097193#1097193#TD4050E.TXT.r_6;TD4050E.TXT.r_7# sangs RGYAS LA PHYAG 'TSHAL LO // / +'phags PA 'JAM DPAL GZHON NUR GYUR PA LA PHYAG 'TSHAL LO // / ","0.021#TD4013E.TXT.r#610337#610337#TD4013E.TXT.r_4;TD4013E.TXT.r_5# 'phags pa bzang po spyod pa'i smon lam gyi rgyal po'i rgya cher 'grel pa / / +'phags PA 'JAM DPAL GZHON NUR GYUR PA LA PHYAG 'TSHAL LO // / ","0.022#TD4010E.TXT.r#2229784#2229785#TD4010E.TXT.r_4# 'phags pa chos thams cad kyi rang dd  bzhin mnyam pa nyid rnam par spros pa'i ting nge 'dzin gyi rgyal po zhes bya ba theg pa chen po'i mdo'i 'grel pa grags pa'i phreng ba zhes bya ba 'phags PA 'JAM DPAL GZHON NUR GYUR PA LA PHYAG 'TSHAL LO // / ","0.022#TD4009E.TXT.r#320137#320138#TD4009E.TXT.r_4;TD4009E.TXT.r_5# 'phags pa dkon mchog brtsegs pa chen po chos kyi rnam grangs le'u stong phrag brgya pa las 'od srungs kyi le'u rgya cher 'grel pa / / +'jam DPAL GZHON NUR GYUR PA LA PHYAG 'TSHAL LO // / ","0.024#TD4070E.TXT.r#2802145#2802146#TD4070E.TXT.r_5;TD4070E.TXT.r_6# bam po dang po / / +'jam DPAL GZHON NUR GYUR PA LA PHYAG 'TSHAL LO // / ","0.024#TD4032E.TXT.r#1919783#1919783#TD4032E.TXT.r_4;TD4032E.TXT.r_5# dbus dang mtha' rnam par 'byed pa'i 'grel bshad / / +'jam DPAL GZHON NUR GYUR PA LA PHYAG 'TSHAL LO // / ","0.024#TD4065E.TXT.r#426517#426517#TD4065E.TXT.r_4;TD4065E.TXT.r_5# rab tu byed pa nyi shu pa'i 'grel bshad / / +'jam DPAL GZHON NUR GYUR PA LA PHYAG 'TSHAL LO // / ","0.026#TD4081E.TXT.r#1883481#1883481#TD4081E.TXT.r_5# 'jam DPAL GZHON NUR GYUR PA LA PHYAG 'TSHAL LO // / ","0.027#TD4046E.TXT.r#2195953#2195954#TD4046E.TXT.r_2;TD4046E.TXT.r_3# byang chub sems dpa'i tshul khrims kyi le'u rgya cher 'grel pa / / +'jam DPAL GZHON NUR GYUR PA LA PHYAG 'TSHAL LO // / ","0.027#TD4064E.TXT.r#416639#416639#TD4064E.TXT.r_6# 'jam DPAL GZHON NUR GYUR PA LA PHYAG 'TSHAL LO // / ","0.029#TD4000E.TXT.r#2794443#2794443#TD4000E.TXT.r_4;TD4000E.TXT.r_5# 'phags pa rnam par mi rtog par 'jug pa'i gzungs kyi rgya cher 'grel pa / / +'jam DPAL GZHON NUR GYUR PA LA PHYAG 'TSHAL LO // / "
"684117","TD4083E.TXT.r_7"," gang zhig sdug bsngal ldan rnams sdug bsngal zhi phyir thugs rjes sman pa'i blo // / "
"684128","TD4083E.TXT.r_8"," bdag nyid mthar ni rtsva yi zil pa lta bur ma nyams gzigs gnas pas // / "
"684136","TD4083E.TXT.r_9"," tshogs rdzogs don du brtson  'grus khyad par can gyis yun ring dka' spyad mdzad // / "
"684147","TD4083E.TXT.r_10"," skye dgu rnams kyi dpal bsgrub ched du sa stengs mgon gcig byung bar gyur // / "
"684156","TD4083E.TXT.r_11"," gang zhig skur gnas gyur kyang rang bzhin gyis dag log par sgro btags pa'i // / "
"684164","TD4083E.TXT.r_12"," sa bon las byung kun nas nyon mongs rnam pa du mas  nam yang ma gos shing // / "
"684175","TD4083E.TXT.r_13"," 'khrul pa'i tshogs kyi dra ba ma lus de nyid 'byed pas 'joms par mdzad // / "
