
"0","",""
"413010","TD4059E.TXT.r_1;TD4059E.TXT.r_2;TD4059E.TXT.r_3"," rgya gar skad du / / +panytsa skandha pra ka ra na / / +bod skad du / / ","0.025#TD4067E.TXT.r#1086971#1086973#TD4067E.TXT.r_1;TD4067E.TXT.r_2;TD4067E.TXT.r_3;TD4067E.TXT.r_4# RGYA GAR SKAD DU / / +panytsa SKANDHA BI BA RA NA / / +bod skad du / / "
"413018","TD4059E.TXT.r_4;TD4059E.TXT.r_5"," phung po lnga'i rab tu byed pa / / +'jam dpal  gzhon nur gyur pa la phyag 'tshal lo // / ","0.0#TD4067E.TXT.r#1086983#1086984#TD4067E.TXT.r_5;TD4067E.TXT.r_6# bam po dang po / / +'jam DPAL GZHON NUR GYUR PA LA PHYAG 'TSHAL LO // / ","0.0#TD4068E.TXT.r#570991#570993#TD4068E.TXT.r_4;TD4068E.TXT.r_5;TD4068E.TXT.r_6# bung po lnga'i bshad pa / / +'jam DPAL GZHON NUR GYUR PA LA PHYAG 'TSHAL LO // / ","0.0#TD4080E.TXT.r#11#13#TD4080E.TXT.r_4;TD4080E.TXT.r_5# dge ba'i sdong po zhes bya BA'I RAB TU BYED PA / / +'jam DPAL GZHON NUR GYUR PA LA PHYAG 'TSHAL LO // / ","0.009#TD4084E.TXT.r#1277483#1277483#TD4084E.TXT.r_4;TD4084E.TXT.r_5# chos rnam par nges pa zhes bya ba'i rab tu byed  pa ; / +'jam DPAL GZHON NUR GYUR PA LA PHYAG 'TSHAL LO // / "
"413028","TD4059E.TXT.r_6"," phung po lnga ni gzugs kyi phung po dang  tshor ba'i phung po dang  'du shes kyi phung po dang  'du byed kyi phung po dang  rnam par shes pa'i phung po'o // / ","0.0#TD4036E.TXT.r#29553#29560#TD4036E.TXT.r_4524;TD4036E.TXT.r_4525;TD4036E.TXT.r_4526# smras pa phung po lnga ste / / +gzugs kyi phung po dang  TSHOR BA'I PHUNG PO DANG  'du SHES KYI PHUNG PO DANG  'du BYED KYI PHUNG PO DANG  RNAM PAR SHES PA'I PHUNG PO'O // / ","0.0#TD4049E.TXT.r#2287559#2287561#TD4049E.TXT.r_20;TD4049E.TXT.r_21;TD4049E.TXT.r_22# skye mched rnams ni du zhe na / / +phung po rnams ni lnga ste / / +gzugs kyi phung po dang  TSHOR BA'I PHUNG PO DANG  'du SHES KYI PHUNG PO DANG  'du BYED KYI PHUNG PO DANG  RNAM PAR SHES PA'I PHUNG PO'O // / ","0.0#TD4091E.TXT.r#695727#695730#TD4091E.TXT.r_113;TD4091E.TXT.r_114# gzugs  sogs phung po lnga po ste / / +gzugs kyi phung po dang  TSHOR BA'I PHUNG PO DANG  'du SHES KYI PHUNG PO DANG  'du BYED KYI PHUNG PO DANG  RNAM PAR SHES PA'I PHUNG PO'O // / ","5.960#TD4094.1E.TXT.r#1750195#1750199#TD4094.1E.TXT.r_6583;TD4094.1E.TXT.r_6584;TD4094.1E.TXT.r_6585# gzugs can ma yin pa'i phung po bzhi ste / / +tshor ba'i phung po dang  'du SHES KYI PHUNG PO DANG  'du BYED KYI PHUNG PO DANG  RNAM PAR SHES PA'I PHUNG PO'O // / ","0.014#TD4090.1E.TXT.r#1595707#1595709#TD4090.1E.TXT.r_150;TD4090.1E.TXT.r_151# gzugs la sogs pa phung po lnga // / +gzugs kyi phung po dang  TSHOR BA'I PHUNG PO DANG  'du SHES KYI PHUNG PO DANG  'du BYED KYI PHUNG PO DANG  RNAM PAR SHES PA'I PHUNG PO zhes bya ba de  dag ni 'dus byas kyi chos rnams so // / ","0.014#TD4095E.TXT.r#63615#63618#TD4095E.TXT.r_111;TD4095E.TXT.r_112# gzugs la sogs pa phung po lnga // / +gzugs kyi phung po dang  TSHOR BA'I PHUNG PO DANG  'du SHES KYI PHUNG PO DANG  'du BYED KYI PHUNG PO DANG  RNAM PAR SHES PA'I PHUNG PO zhes bya ba de dag ni 'dus byas  kyi chos rnams so // / ","0.014#TD4018E.TXT.r#3036820#3036824#TD4018E.TXT.r_4257;TD4018E.TXT.r_4258;TD4018E.TXT.r_4259# de la sdug bsngal ni  'khor ba'i phung po rnams te / / +gzugs kyi phung po dang  TSHOR BA'I PHUNG PO DANG  'du SHES KYI PHUNG PO DANG  'du BYED KYI PHUNG PO DANG  RNAM PAR SHES PA'I PHUNG PO'O // / ","0.017#TD4067E.TXT.r#1087250#1087250#TD4067E.TXT.r_46# de la PHUNG PO LNGA NI GZUGS KYI PHUNG PO DANG  TSHOR BA'I PHUNG PO DANG  'du shes  kyi phung po dang  'du BYED KYI PHUNG PO DANG  RNAM PAR SHES PA'I PHUNG PO'O // / ","0.027#TD4068E.TXT.r#605908#605908#TD4068E.TXT.r_4053# phung po'i skabs SU TSHOR BA'I PHUNG PO DANG  'du SHES KYI PHUNG PO DANG  'du BYED KYI PHUNG PO GSUM phung po re rer  bshad pa'i phung po de dang  gzugs kyi phung po'i phyogs gcig rnam par rig byed ma yin pas bsnan te de dang bzhi'i steng du nam mkha' la sogs pa'i 'dus ma byas bzhi dang brgyad la skye mched kyi skabs su ni chos kyi skye mched ces bya la / / "
"413036","TD4059E.TXT.r_7;TD4059E.TXT.r_8;TD4059E.TXT.r_9"," gzugs gang zhe na / / +gzugs gang yin pa ci yang rung ste / / +de dag thams  cad 'byung ba chen po bzhi dag dang  'byung ba chen po'i bzhi dag rgyur byas pa'o // / ","5.960#TD4067E.TXT.r#1087686#1087688#TD4067E.TXT.r_121;TD4067E.TXT.r_122;TD4067E.TXT.r_123# de la smras pa / / +gzugs GANG ZHE NA / / +gzugs GANG YIN PA CI YANG RUNG STE / / ","0.020#TD4093.1E.TXT.r#873668#873670#TD4093.1E.TXT.r_17301;TD4093.1E.TXT.r_17302;TD4093.1E.TXT.r_17303# tshor ba'i phung po nas rnam par shes pa'i phung po'i bar ro // / +gzugs GANG ZHE NA / / +gzugs GANG YIN PA CI YANG RUNG STE / / ","0.029#TD4049E.TXT.r#2288003#2288003#TD4049E.TXT.r_86;TD4049E.TXT.r_87# gzugs kyi phung po'i rnam par gzhag pa GANG ZHE NA / / +gzugs GANG YIN PA CI YANG RUNG STE / / ","0.029#TD4049E.TXT.r#2291030#2291031#TD4049E.TXT.r_650;TD4049E.TXT.r_651# phung po'i don GANG ZHE NA / / +gzugs GANG YIN PA CI YANG RUNG STE / / "
"413050","TD4059E.TXT.r_10;TD4059E.TXT.r_11;TD4059E.TXT.r_12"," 'byung ba chen po bzhi dag gang zhe na / / +sa'i khams dang  chu'i khams dang  me'i khams dang  rlung gi khams so // / +de la sa'i khams gang zhe na / / ","0.0#TD4035E.TXT.r#157897#157901#TD4035E.TXT.r_5718;TD4035E.TXT.r_5719;TD4035E.TXT.r_5720;TD4035E.TXT.r_5721# phung po 'di dag khams gsum char na spyod pa yin par blta bar bya'o // / +'byung BA CHEN PO BZHI PO DAG GANG ZHE NA / / +sa'i khams dang  chu'i khams dang  me'i khams dang  RLUNG GI KHAMS TE / / ","0.0#TD4049E.TXT.r#2288015#2288029#TD4049E.TXT.r_89;TD4049E.TXT.r_90;TD4049E.TXT.r_91;TD4049E.TXT.r_92;TD4049E.TXT.r_93;TD4049E.TXT.r_94;TD4049E.TXT.r_95# 'byung  BA CHEN PO BZHI DAG GANG ZHE NA / / +sa'i khams dang  chu'i khams dang  me'i khams dang  RLUNG GI KHAMS SO // / ","0.0#TD4094.1E.TXT.r#1709627#1709635#TD4094.1E.TXT.r_1546;TD4094.1E.TXT.r_1547;TD4094.1E.TXT.r_1548;TD4094.1E.TXT.r_1549# gzugs gang ci yang rung ba de thams cad ni 'byung BA CHEN PO BZHI DAG DANG 'byung ba chen po  bzhi rgyur byas pa'o // / +'byung BA CHEN PO BZHI GANG ZHE NA / / ","0.005#TD4092.1E.TXT.r#1420541#1420547#TD4092.1E.TXT.r_2369;TD4092.1E.TXT.r_2370;TD4092.1E.TXT.r_2371;TD4092.1E.TXT.r_2372;TD4092.1E.TXT.r_2373# sra ba la sogs pa'i mtshan nyid du nges par bzung ba'i phyir sa dang chu dang ME DANG RLUNG GI KHAMS DAG gi nang du mig la sogs pa chos gzhan 'du bar mi 'gyur ro // / +ji LTA ZHE NA / / +'byung BA CHEN PO BZHI NI sa'i khams    DANG CHU'I KHAMS DANG ME'I KHAMS DANG RLUNG GI KHAMS SO // / ","0.011#TD4094.1E.TXT.r#1710169#1710170#TD4094.1E.TXT.r_1622;TD4094.1E.TXT.r_1623# khams DRUG GANG ZHE NA / / +sa'i khams dang  chu'i khams dang  me'i khams dang  rlung gi khams dang  nam mkha'i khams dang  rnam par shes pa'i khams zhes bya ba ste / / ","0.011#TD4054E.TXT.r#993083#993090#TD4054E.TXT.r_228;TD4054E.TXT.r_229;TD4054E.TXT.r_230;TD4054E.TXT.r_231;TD4054E.TXT.r_232;TD4054E.TXT.r_233# 'phel  bar byed pa'i rgyu nyid ni 'phel ba'i dus na 'byung ba rnams kyis nye bar blangs pa'i gzugs yongs su rgyas par byed pa'i phyir ro // / +'byung BA CHEN PO BZHI RNAMS GANG / / +sa'i khams dang  chu'i khams dang  me'i khams dang  RLUNG GI KHAMS SO // / ","0.012#TD4036E.TXT.r#26429#26435#TD4036E.TXT.r_4041;TD4036E.TXT.r_4042;TD4036E.TXT.r_4043;TD4036E.TXT.r_4044;TD4036E.TXT.r_4045# de la khams rab tu dbye BA GANG ZHE NA / / +khams drug po dag ste / / +'di lta ste / / +sa'i khams dang   chu'i khams dang  me'i khams dang  rlung gi khams dang  nam mkha'i khams dang  rnam par shes pa'i khams so // / ","0.019#TD4067E.TXT.r#1087783#1087784#TD4067E.TXT.r_150;TD4067E.TXT.r_151# BZHI GANG ZHE NA / / +sa'i  khams dang  chu'i khams dang  me'i khams dang  RLUNG GI KHAMS SO ZHES bya ba'i phyir ro // / "
"413061","TD4059E.TXT.r_13;TD4059E.TXT.r_14;TD4059E.TXT.r_15;TD4059E.TXT.r_16"," sra ba nyid do // / +chu'i khams  gang zhe na / / +gsher ba nyid do // / +me'i khams gang zhe na / / "
"413069","TD4059E.TXT.r_17;TD4059E.TXT.r_18;TD4059E.TXT.r_19;TD4059E.TXT.r_20"," tsha ba nyid do // / +rlung gi khams gang zhe na // / +yang zhing gyo ba nyid do // / +rgyur byas pa'i gzugs gang zhe na / / ","0.0#TD4049E.TXT.r#2288038#2288040#TD4049E.TXT.r_97;TD4049E.TXT.r_98;TD4049E.TXT.r_99;TD4049E.TXT.r_100# rlung gi  KHAMS GANG ZHE NA / / +yang ZHING GYO BA NYID DO // / +rgyur BYAS PA'I GZUGS GANG ZHE NA / / ","5.960#TD4067E.TXT.r#1088263#1088267#TD4067E.TXT.r_236;TD4067E.TXT.r_237;TD4067E.TXT.r_238# gang yod na mig gi rnam par shes pa 'byung gi med na mi 'byung ba de ni mig gi dbang po gzugs dang ba'i bdag nyid du rig par bya'o // / +rna ba'i dbang po gang zhe na / / ","0.029#TD4035E.TXT.r#158416#158416#TD4035E.TXT.r_5818;TD4035E.TXT.r_5819;TD4035E.TXT.r_5820# khyor ba GANG ZHE NA / / +lus  nyam chung bas khyor khyor ba gang yin pa'o // / +skra dkar ba GANG ZHE NA / / ","0.029#TD4035E.TXT.r#166496#166496#TD4035E.TXT.r_7316;TD4035E.TXT.r_7317;TD4035E.TXT.r_7318# dmigs pa'i mtshan ma GANG ZHE NA / / +shes bya'i dngos po'i rnam par rtog pa'i lus gang yin pa'o // / +gzhi'i mtshan ma GANG ZHE NA / / "
"413078","TD4059E.TXT.r_21"," mig gi dbang po dang  rna ba'i dbang po dang  sna'i dbang po dang  lce'i dbang bo dang  lus     // / ","0.0#TD4049E.TXT.r#2288041#2288051#TD4049E.TXT.r_98;TD4049E.TXT.r_99;TD4049E.TXT.r_100# yang zhing gyo ba nyid do // / +rgyur byas pa'i gzugs gang zhe na / / +mig gi dbang po dang  RNA BA'I DBANG PO DANG  sna'i dbang po dang  lce'i dbang po dang  lus kyi dbang po dang  gzugs dang  sgra dang  dri dang  ro dang  reg bya'i  phyogs gcig dang  chos kyi skye mched pa'i gzugs so // / ","0.0#TD4063E.TXT.r#2407076#2407084#TD4063E.TXT.r_30;TD4063E.TXT.r_31# gzugs kyi chos la bsdu na ngo bo bcu gcig gang zhe na / / +mig gi dbang po dang  RNA BA'I DBANG PO DANG  sna'i dbang po dang  lce'i dbang po dang  lus kyi dbang po dang  gzugs dang  sgra dang  dri dang  ro dang   reg bya dang  chos kyi phyogs so // / ","0.0#TD4068E.TXT.r#572760#572770#TD4068E.TXT.r_238;TD4068E.TXT.r_239# de dag gi ming yang / / +mig gi dbang po dang  RNA BA'I DBANG PO DANG  sna'i dbang po dang  lce'i dbang po dang  lus kyi  dbang po dang  gzugs dang  sgra dang  dri dang  ro dang  reg bya'i phyogs gcig dang rnam par rig byed ma yin pa'o zhes ming gis smos pa rnams so // / ","0.0#TD4092.1E.TXT.r#1428557#1428562#TD4092.1E.TXT.r_3282;TD4092.1E.TXT.r_3283# nyi shu rtsa gnyis gang zhe na / / +mig gi dbang po dang  RNA BA'I DBANG PO DANG  sna'i  dbang po dang  lce'i dbang po dang  lus kyi dbang po dang  YID KYI DBANG PO DANG  mo'i dbang po dang  pho'i dbang po dang  SROG GI DBANG PO DANG  BDE BA'I DBANG PO DANG  sdug bsngal gyi dbang po dang  yid BDE BA'I DBANG PO DANG  yid mi bde ba'i dbang po  dang  btang snyoms kyi dbang po dang  DAD PA'I DBANG PO DANG  brtson 'grus kyi dbang po dang  DRAN PA'I DBANG PO DANG  ting nge 'dzin gyi dbang po dang  shes rab kyi dbang po dang  mi shes pa kun shes par byed pa'i dbang po dang  kun shes pa'i dbang po dang  kun  shes pa dang ldan pa'i dbang po'o // / ","0.009#TD4054E.TXT.r#993106#993114#TD4054E.TXT.r_239;TD4054E.TXT.r_240# nye bar blangs pa'i gzugs gang / / +mig gi dbang po dang  RNA BA'I DBANG PO DANG  sna'i dbang po dang  lce'i dbang po dang  lus  kyi dbang po dang  gzugs dang  sgra dang  dri dang  ro dang  reg bya'i phyogs gcig dang  chos kyi skye mched pa'i gzugs so // / ","0.009#TD4090.1E.TXT.r#1604036#1604039#TD4090.1E.TXT.r_1649;TD4090.1E.TXT.r_1650# mdo las / / +mig gi dbang po dang  RNA BA'I DBANG PO DANG  sna'i dbang po dang  lce'i dbang po dang  lus kyi dbang po dang  YID KYI DBANG PO DANG  mo'i dbang po dang  pho'i dbang po dang  SROG GI DBANG PO DANG  BDE BA'I DBANG PO DANG  sdug bsngal gyi dbang po dang  yid bde  ba'i dbang po dang  yid mi BDE BA'I DBANG PO DANG  btang snyoms kyi dbang po dang  DAD PA'I DBANG PO DANG  brtson 'grus kyi dbang po dang  DRAN PA'I DBANG PO DANG  ting nge 'dzin gyi dbang po dang  shes rab kyi dbang po dang  mi shes pa kun shes par byed pa'i dbang po dang  kun shes pa'i dbang po dang      // / ","0.009#TD4093.1E.TXT.r#801919#801923#TD4093.1E.TXT.r_5887;TD4093.1E.TXT.r_5888# nyi shu rtsa gnyis gang dag zhig ce na / / +mig gi dbang po dang  RNA BA'I DBANG PO DANG  sna'i dbang po dang  lce'i dbang po dang  lus kyi dbang po dang  YID KYI DBANG PO DANG  mo'i dbang po dang  pho'i dbang po dang  SROG GI DBANG PO DANG  BDE BA'I DBANG PO DANG  sdug bsngal  gyi dbang po dang  yid BDE BA'I DBANG PO DANG  yid mi BDE BA'I DBANG PO DANG  btang snyoms kyi dbang po dang  DAD PA'I DBANG PO DANG  brtson 'grus kyi dbang po dang  DRAN PA'I DBANG PO DANG  ting nge 'dzin gyi dbang po dang  shes rab kyi dbang po dang  mi shes pa kun shes par byed pa'i dbang po dang   kun shes pa'i dbang po dang  kun shes pa DANG LDAN PA'I DBANG PO ste / / ","0.009#TD4094.1E.TXT.r#1714284#1714289#TD4094.1E.TXT.r_2180;TD4094.1E.TXT.r_2181;TD4094.1E.TXT.r_2182# nyi shu rtsa gnyis gang zhe na / / +'di lta ste / / +mig gi dbang po dang  RNA BA'I DBANG PO DANG  sna'i dbang po dang  lce'i dbang po dang  lus kyi dbang po dang  YID KYI DBANG PO DANG  mo'i dbang po dang  pho'i dbang po dang  ROG GI DBANG PO DANG  BDE BA'I DBANG PO DANG  sdug bsngal gyi dbang po dang  yid bde ba'i  dbang po dang  yid mi BDE BA'I DBANG PO DANG  btang snyoms kyi dbang po dang  DAD PA'I DBANG PO DANG  brtson 'grus kyi dbang po dang  DRAN PA'I DBANG PO DANG  ting nge 'dzin gyi dbang po dang  shes rab kyi dbang po dang  mi shes pa kun shes par byed pa'i dbang po dang  kun shes pa'i dbang po dang  kun shes pa DANG LDAN PA'I DBANG PO zhes bya'o // / ","0.009#TD4094.2E.TXT.r#1904628#1904630#TD4094.2E.TXT.r_2642;TD4094.2E.TXT.r_2643# mig gi  dbang po ma dul ba dang  ma sbas pa dang  ma bsrungs pa dang  ma bsdams pa dang  ma bsgoms na ma 'ongs ba na sdug bsngal 'byung bar 'gyur ro // / +rna ba'i dbang po dang  sna'i dbang po dang  lce'i dbang po dang  lus kyi dbang po dang  dge slong dag yid kyi dbang po ma dul ba dang  ma sbas pa dang  ma bsrungs pa dang  ma bsdams pa  dang ; / ","0.009#TD4068E.TXT.r#602633#602635#TD4068E.TXT.r_3715# gzugs kyi phung po bshad  pa'i skabs su MIG GI DBANG PO DANG  RNA BA'I DBANG PO DANG  sna'i dbang po dang  lce'i dbang po dang  lus kyi dbang po'i rang bzhin ji ltar bshad pa lnga po de nyid la skye mched kyi skabs su yang mig gi skye mched dang  rna ba'i skye mched dang  sna'i skye mched dang  lce'i skye mched dang   lus kyi skye mched ces skye mched ldar bzhag la / / ","0.009#TD4090.2E.TXT.r#1080307#1080309#TD4090.2E.TXT.r_4672;TD4090.2E.TXT.r_4673# 'di lta ste / / +mig gi dbang po dang  RNA BA'I DBANG PO DANG  sna'i dbang po dang  lce'i dbang po dang  lus kyi dbang po lnga'o // / ","0.009#TD4094.2E.TXT.r#1913157#1913159#TD4094.2E.TXT.r_3695;TD4094.2E.TXT.r_3696# MIG GI DBANG PO DANG  RNA BA'I DBANG PO DANG  sna'i dbang po dang  lce'i     // / ","0.009#TD4094.2E.TXT.r#1913200#1913203#TD4094.2E.TXT.r_3702# 'di ltar MIG GI DBANG PO DANG  RNA BA'I DBANG PO DANG  sna'i dbang po dang  lce'i dbang po dang  lus kyi dbang po'o // / "
"413086","TD4059E.TXT.r_22"," kyi dbang po dang  gzugs dang  sgra dang  dri dang  ro dang  reg bya'i phyogs gcig dang  rnam par rig byed ma yin pa'o // / ","0.020#TD4098E.TXT.r#1389913#1389914#TD4098E.TXT.r_36# 'byung ba las gyur pa ni mig dang rna ba dang sna dang lce dang lus dang  GZUGS DANG SGRA DANG DRI DANG RO DANG REG BYA'I PHYOGS GCIG DANG RNAM PAR RIG BYED MA YIN PA'O // / "
"413094","TD4059E.TXT.r_23;TD4059E.TXT.r_24;TD4059E.TXT.r_25"," de la mig gi dbang po gang zhe na / / +yul kha dog gzugs dang ba'o // / +rna ba'i dbang po gang zhe na / / ","0.0#TD4066E.TXT.r#2103486#2103495#TD4066E.TXT.r_190;TD4066E.TXT.r_191;TD4066E.TXT.r_192;TD4066E.TXT.r_193# mig  GI DBANG PO GANG ZHE NA / / +yul KHA DOG GZUGS DANG BA'O // / ","0.0#TD4067E.TXT.r#1088183#1088185#TD4067E.TXT.r_224;TD4067E.TXT.r_225;TD4067E.TXT.r_226# de ltar na 'byung ba chen po bzhi po de dag ni rnam pa lngas rgyur byas pa'i gzugs rnam pa bcu gcig gi rgyu yin no // / +de LA MIG GI DBANG PO GANG ZHE NA / / +yul KHA DOG GZUGS DANG BA'O // / "
