
"0","",""
"2864841","TD4030E.TXT.r_1;TD4030E.TXT.r_2"," rgya gar skad du / / +s'u tr'a lam ka ra a'a di shlo ka sya dva ya sya by'a khy'a na / / ","0.0#TD4093.1E.TXT.r#864841#864850#TD4093.1E.TXT.r_15911;TD4093.1E.TXT.r_15912;TD4093.1E.TXT.r_15913# gal te srid pa bar ma sngon gyi dus kyi srid pa 'byung bar 'gyur ba'i sha tshugs can yin na / / +ci'i phyir byang chub sems dpa'i yum gyis glang po che'i phru gu de lta bu'i rang bzhin can gzigs she na / / ","0.017#TD4092.1E.TXT.r#1489368#1489368#TD4092.1E.TXT.r_10363;TD4092.1E.TXT.r_10364# glang po che'i phru gu dkar po zhes bya ba ni gal te srid pa bar ma dus snga ma'i srid pa 'byung bar 'gyur ba'i sha tshugs can yin no // / +ci'i phyir byang chub sems dpa'i yum gyis de ltar glang po che'i phru gu'i gzugs  su gzigs she na / / "
"2864854","TD4030E.TXT.r_3;TD4030E.TXT.r_4"," bod skad du / / +mdo sde rgyan gyi tshigs su bcad pa dang po gnyis kyi bshad pa / / ","0.0#TD4093.1E.TXT.r#864849#864858#TD4093.1E.TXT.r_15912;TD4093.1E.TXT.r_15913;TD4093.1E.TXT.r_15914;TD4093.1E.TXT.r_15915# ci'i phyir byang chub sems dpa'i yum gyis glang po che'i phru gu de lta bu'i rang bzhin can gzigs she na / / +de ni mtshan ma tsam du zad de zhes bya ba  'byung ste / / "
"2864863","TD4030E.TXT.r_5;TD4030E.TXT.r_6"," 'phags pa 'jam dpal gzhon nur gyur pa la phyag 'tshal lo // / +yang dag par rdzogs pa'i byang chub tu  mngon par rdzogs par byang chub pa bcom ldan 'das sh'akya thub pa thugs rje chen pos gnon pa'i thugs kyis 'gro ba sna tshogs thugs kyis gzung ba'i dbang du mdzad nas chos kyi 'khor lo bskor bar mdzad pa gang la gang gi don du ji ltar gang gis bslab par bya ba'i don bzhi la dgongs nas  'khor rnams la mchog tu zab pa'i don can gyi mdo sde mtha' yas pa ston pa la 'jug par mdzad do // / ","0.0#TD4093.1E.TXT.r#864859#864868#TD4093.1E.TXT.r_15914;TD4093.1E.TXT.r_15915;TD4093.1E.TXT.r_15916# mtshan mkhan rnams lung ston pa dang rjes su mthun par zad do // / +dud 'gro'i skye gnas bzlog nas yun ring du lon pa'i phyir zhes bya ba ni bskal pa brgya lus pa nas te / / ","0.0#TD4093.1E.TXT.r#864868#864879#TD4093.1E.TXT.r_15915;TD4093.1E.TXT.r_15916;TD4093.1E.TXT.r_15917# dud 'gro'i skye gnas bzlog nas yun ring du lon pa'i phyir zhes bya ba ni bskal pa brgya lus pa nas te / / +de nas bzung nas de'i ngan song thams cad log pa yin no // / ","0.0#TD4093.1E.TXT.r#864879#864888#TD4093.1E.TXT.r_15916;TD4093.1E.TXT.r_15917# de nas bzung nas de'i ngan song thams cad log pa yin no // / +dper na rgyal po kri k'i zhes bya ba la ji ltar rgyal po kri  k'is 'byung bar 'gyur ba'i ngon gyi mtshan ma tsam du rmi lam bcu mthong ba lta bu'o // / ","0.0#TD4093.1E.TXT.r#864889#864897#TD4093.1E.TXT.r_15917;TD4093.1E.TXT.r_15918# dper na rgyal po kri k'i zhes bya ba la ji ltar rgyal po kri  k'is 'byung bar 'gyur ba'i ngon gyi mtshan ma tsam du rmi lam bcu mthong ba lta bu'o // / ","0.0#TD4093.1E.TXT.r#864897#864905#TD4093.1E.TXT.r_15917;TD4093.1E.TXT.r_15918;TD4093.1E.TXT.r_15919# dper na rgyal po kri k'i zhes bya ba la ji ltar rgyal po kri  k'is 'byung bar 'gyur ba'i ngon gyi mtshan ma tsam du rmi lam bcu mthong ba lta bu'o // / +rgyal po kri k'is nub gcig la rmi lam bcu rmis par grag ste / / ","0.028#TD4092.1E.TXT.r#1489776#1489777#TD4092.1E.TXT.r_10394;TD4092.1E.TXT.r_10395# mi gtsang spre'u dang ras yug thab mo zhes bya ba / / +rmi lam bcu ni rgyal po kri k'is mthong ba yin // / ","0.029#TD4092.1E.TXT.r#1489411#1489411#TD4092.1E.TXT.r_10367# dper na rgyal po kri k'is rmi lam bcu mthong ba lta bu'o zhes bya ba ni 'byung bar 'gyur ba'i don gyi mtshan ma tsam du zad pa'o // / "
"2864910","TD4030E.TXT.r_7"," dus shin tu yun ring por goms par byas pa'i bsod nams dang ye shes yongs su smin pa'i bsam pa dang ldan pa / / ","0.0#TD4093.1E.TXT.r#864906#864915#TD4093.1E.TXT.r_15918;TD4093.1E.TXT.r_15919# rgyal po kri k'is nub gcig la rmi lam bcu rmis par grag ste / / +'di lta ste glang po che skar khung nas byung nas mjug ma thogs pa dang  khron pa chu shin tu dang zhing zhim la ma rnyogs shing ma gyogs ba zhig ma  'thungs pa kho nar skams pa dang  tsan dan go shirsha dang ae randa'i bud shing brje ba dang  mu tig bre gang phye bre gang du 'tshong ba dang  skye bo'i tshogs chen pos spre'u dang dbang skur ba dang  skyes bu mi gtsang bas gos pa zhig gzhan dag la yang bsgo ba dang  glang po che'i phru gus glang po che chen  po zil gyis gnon pa dang  lha'i tshal nas me tog la sogs pa khyer ba dang  dga' ston chen po dor ba dang  skyes bu bco brgyad kyis ras yug gcig drangs kyang mi 'dra la bar mthong la / / "
"2864920","TD4030E.TXT.r_8"," de'i dus na nye ba rnams la yongs su dag pa'i rgyu nyid kyis  bsam pa ji lta ba bzhin du don mdzad zin na yang / / ","0.0#TD4093.1E.TXT.r#864916#864925#TD4093.1E.TXT.r_15919# 'di lta ste glang po che skar khung nas byung nas mjug ma thogs pa dang  khron pa chu shin tu dang zhing zhim la ma rnyogs shing ma gyogs ba zhig ma  'thungs pa kho nar skams pa dang  tsan dan go shirsha dang ae randa'i bud shing brje ba dang  mu tig bre gang phye bre gang du 'tshong ba dang  skye bo'i tshogs chen pos spre'u dang dbang skur ba dang  skyes bu mi gtsang bas gos pa zhig gzhan dag la yang bsgo ba dang  glang po che'i phru gus glang po che chen  po zil gyis gnon pa dang  lha'i tshal nas me tog la sogs pa khyer ba dang  dga' ston chen po dor ba dang  skyes bu bco brgyad kyis ras yug gcig drangs kyang mi 'dra la bar mthong la / / "
"2864930","TD4030E.TXT.r_9"," ston pa 'gro ba rnams kyi mig gcig tu gyur pa yongs su mya ngan las 'das pa na bdag cag lta bu'i gdul bya'i skye bo yongs su gzung bar bzhed nas yun ring por gnas pa'i don du gang sdud pa pos yang dag par bsdus pa yin no // / ","0.0#TD4093.1E.TXT.r#864926#864933#TD4093.1E.TXT.r_15919# 'di lta ste glang po che skar khung nas byung nas mjug ma thogs pa dang  khron pa chu shin tu dang zhing zhim la ma rnyogs shing ma gyogs ba zhig ma  'thungs pa kho nar skams pa dang  tsan dan go shirsha dang ae randa'i bud shing brje ba dang  mu tig bre gang phye bre gang du 'tshong ba dang  skye bo'i tshogs chen pos spre'u dang dbang skur ba dang  skyes bu mi gtsang bas gos pa zhig gzhan dag la yang bsgo ba dang  glang po che'i phru gus glang po che chen  po zil gyis gnon pa dang  lha'i tshal nas me tog la sogs pa khyer ba dang  dga' ston chen po dor ba dang  skyes bu bco brgyad kyis ras yug gcig drangs kyang mi 'dra la bar mthong la / / ","0.0#TD4093.1E.TXT.r#864933#864945#TD4093.1E.TXT.r_15919# 'di lta ste glang po che skar khung nas byung nas mjug ma thogs pa dang  khron pa chu shin tu dang zhing zhim la ma rnyogs shing ma gyogs ba zhig ma  'thungs pa kho nar skams pa dang  tsan dan go shirsha dang ae randa'i bud shing brje ba dang  mu tig bre gang phye bre gang du 'tshong ba dang  skye bo'i tshogs chen pos spre'u dang dbang skur ba dang  skyes bu mi gtsang bas gos pa zhig gzhan dag la yang bsgo ba dang  glang po che'i phru gus glang po che chen  po zil gyis gnon pa dang  lha'i tshal nas me tog la sogs pa khyer ba dang  dga' ston chen po dor ba dang  skyes bu bco brgyad kyis ras yug gcig drangs kyang mi 'dra la bar mthong la / / "
"2864950","TD4030E.TXT.r_10"," snyigs ma lnga'i dus kyi sha zas sems can gyi tshogs kyi snying po med par gyur pa'i dus kyi tha ma de'i tshe na de'i don rtogs pa dang dka' ba nyid kyi phyir 'bras bu med par gyur pa lta bur yang dag par gzigs nas de bde blag tu rtogs par bya ba'i don du / / ","0.0#TD4093.1E.TXT.r#864946#864956#TD4093.1E.TXT.r_15919# 'di lta ste glang po che skar khung nas byung nas mjug ma thogs pa dang  khron pa chu shin tu dang zhing zhim la ma rnyogs shing ma gyogs ba zhig ma  'thungs pa kho nar skams pa dang  tsan dan go shirsha dang ae randa'i bud shing brje ba dang  mu tig bre gang phye bre gang du 'tshong ba dang  skye bo'i tshogs chen pos spre'u dang dbang skur ba dang  skyes bu mi gtsang bas gos pa zhig gzhan dag la yang bsgo ba dang  glang po che'i phru gus glang po che chen  po zil gyis gnon pa dang  lha'i tshal nas me tog la sogs pa khyer ba dang  dga' ston chen po dor ba dang  skyes bu bco brgyad kyis ras yug gcig drangs kyang mi 'dra la bar mthong la / / ","0.0#TD4093.1E.TXT.r#864957#864970#TD4093.1E.TXT.r_15919# 'di lta ste glang po che skar khung nas byung nas mjug ma thogs pa dang  khron pa chu shin tu dang zhing zhim la ma rnyogs shing ma gyogs ba zhig ma  'thungs pa kho nar skams pa dang  tsan dan go shirsha dang ae randa'i bud shing brje ba dang  mu tig bre gang phye bre gang du 'tshong ba dang  skye bo'i tshogs chen pos spre'u dang dbang skur ba dang  skyes bu mi gtsang bas gos pa zhig gzhan dag la yang bsgo ba dang  glang po che'i phru gus glang po che chen  po zil gyis gnon pa dang  lha'i tshal nas me tog la sogs pa khyer ba dang  dga' ston chen po dor ba dang  skyes bu bco brgyad kyis ras yug gcig drangs kyang mi 'dra la bar mthong la / / "
"2864975","TD4030E.TXT.r_11"," 'phags pa thogs med kyi sgo nas  slob dpon dbyig gnyen la ched du gtad de / / ","0.0#TD4093.1E.TXT.r#864971#864980#TD4093.1E.TXT.r_15919;TD4093.1E.TXT.r_15920# 'di lta ste glang po che skar khung nas byung nas mjug ma thogs pa dang  khron pa chu shin tu dang zhing zhim la ma rnyogs shing ma gyogs ba zhig ma  'thungs pa kho nar skams pa dang  tsan dan go shirsha dang ae randa'i bud shing brje ba dang  mu tig bre gang phye bre gang du 'tshong ba dang  skye bo'i tshogs chen pos spre'u dang dbang skur ba dang  skyes bu mi gtsang bas gos pa zhig gzhan dag la yang bsgo ba dang  glang po che'i phru gus glang po che chen  po zil gyis gnon pa dang  lha'i tshal nas me tog la sogs pa khyer ba dang  dga' ston chen po dor ba dang  skyes bu bco brgyad kyis ras yug gcig drangs kyang mi 'dra la bar mthong la / / "
"2864985","TD4030E.TXT.r_12"," thams cad rjes su gzung bar bya ba'i phyir de nye bar ston pa'i bstan bcos mdo sde rgyan zhes bya ba 'di / / ","0.0#TD4093.1E.TXT.r#864981#864991#TD4093.1E.TXT.r_15920;TD4093.1E.TXT.r_15921# mthong nas kyang skrag ste yang dag par rdzogs pa'i sangs rgyas 'od srungs la gsol pa dang  bcom  ldan 'das des dbugs 'byin par mdzad cing bka' stsal pa / / "
"2864996","TD4030E.TXT.r_13;TD4030E.TXT.r_14"," bcom ldan 'das byams pas nye bar bstan pa yin no // / +gang la don dang ldan pa'i ming rnam par shas par bya ba'i don du tshigs su  bcad pa nye bar bkod de / / ","0.0#TD4093.1E.TXT.r#864992#865009#TD4093.1E.TXT.r_15920;TD4093.1E.TXT.r_15921;TD4093.1E.TXT.r_15922;TD4093.1E.TXT.r_15923;TD4093.1E.TXT.r_15924# mthong nas kyang skrag ste yang dag par rdzogs pa'i sangs rgyas 'od srungs la gsol pa dang  bcom  ldan 'das des dbugs 'byin par mdzad cing bka' stsal pa / / +rgyal po chen po ma 'jigs shig 'di dag khyod kyi 'chi ltas ston par byed pa ni ma yin te / / ","0.015#TD4006E.TXT.r#1084714#1084715#TD4006E.TXT.r_40# bcom ldan 'das de bzhin gshegs pa dgra bcom pa yang dag par rdzogs pa'i sangs rgyas sh'akya thub pa la phyag 'tshal lo // / ","0.018#TD4007E.TXT.r#415014#415015#TD4007E.TXT.r_24# phyag 'tshal ba ni de bzhin gshegs pa dgra bcom pa yang dag par rdzogs pa'i sangs rgyas sh'akya thub pa la phyag 'tshal lo  zhes bya ba la sogs pa ste / / "
"2865012","TD4030E.TXT.r_15"," don dang ldan pa'i ming rnam par shes pas ni bstan bcos nyan pa po rnams kyis gus pa dang bcas pas zhes las 'jug pa'i yul du nye bar 'gro bar byed do // / ","0.0#TD4093.1E.TXT.r#865007#865018#TD4093.1E.TXT.r_15923;TD4093.1E.TXT.r_15924;TD4093.1E.TXT.r_15925;TD4093.1E.TXT.r_15926# ma 'ongs pa'i dus na de bzhin gshegs pa dgra bcom pa yang dag par rdzogs pa'i sangs rgyas sh'akya thub pa zhes bya ba  zhig 'byung ste / / "
"2865023","TD4030E.TXT.r_16;TD4030E.TXT.r_17"," 'di ltar yang 'dir don gyi rjes su 'gro bar khong du chud par bya ste / / +ji ltar rin po che sna     // / ","0.0#TD4093.1E.TXT.r#865019#865029#TD4093.1E.TXT.r_15924;TD4093.1E.TXT.r_15925;TD4093.1E.TXT.r_15926# de'i gsung rab nyams par 'gyur ba'i mtshan mar gyur pa zhig go // / +dper na ji lta zhe na / / +de'i nyan thos chen po longs spyod spangs shing rab tu byung nas slong mo gzar bu gang byin pa tsam gyis rnyed pa bkur sti la ltos par skyed de / / "
