
"0","",""
"105419","TD4004E.TXT.r_25;TD4004E.TXT.r_26;TD4004E.TXT.r_27;TD4004E.TXT.r_28"," mya ngan 'das zhes brjod pa yin // / +zhes gsungs pas na bcom ldan 'das so // / +kha cig ni / / +ma rig gnyid las sangs phyir dang / / "
"105430","TD4004E.TXT.r_29;TD4004E.TXT.r_30"," blo rgyas phyir na sangs rgyas zhes pa dang yang    mtshungs so // / +yang na bcom pa ni bdud la sogs pa bzhi bcom pa'am / / "
"105441","TD4004E.TXT.r_31;TD4004E.TXT.r_32"," ldan pa yon tan dang ldan pas so // / +des ston pa bshad nas gnas ni 'og min ces pas te / / "
"105451","TD4004E.TXT.r_33"," 'og min gyi gnas stug po bkod pa'i zhing khams de las lha'i rgyal po rtog pa dang bral ba'i lha bzhugs pas na  de'i khang bzangs so // / "
"105464","TD4004E.TXT.r_34;TD4004E.TXT.r_35;TD4004E.TXT.r_36"," bzhugs pa'i spyod lam gyis so // / +yang na mnyam par gzhag pas zhes 'chad do // / +chos ston pa dang rnam par dkar ba'i chos gzhan ston pa la zhu ba po rten gyi gang zag bstan pa'i phyir yang de'i tshe byang chub sems dpa' sems dpa' chen po nam mkha'i snying pos  so ; / / "
"105488","TD4004E.TXT.r_37"," de la ston pa dag pa bcom ldan 'das longs spyod rdzogs pa'i sku dang ldan pas gnas 'og min du zhu ba po dag pa byang chub sems dpas zhus pas de kho na nyid zung 'jug la sogs pa sngags kyi don du 'grel ba yang yod do // / "
"105512","TD4004E.TXT.r_38"," zhus pa'i tshig ni btsun pa bcom ldan 'das la byang chub sems  dpa' nam 'chi ka ma'i sems ji ltar blta bar bgyi zhes gsol pa dang zhes bya ba smos te / / "
"105528","TD4004E.TXT.r_39;TD4004E.TXT.r_40;TD4004E.TXT.r_41"," de la bcom ldan 'das la sogs pa ha cang spros pas chog go // / +byang chub sems dpa' zhes pa ni // / +byang chub nam mkha'i mtshan nyid de // / "
"105538","TD4004E.TXT.r_42;TD4004E.TXT.r_43;TD4004E.TXT.r_44"," rtog pa thams cad spangs phyir ro // / +zhes bshad pa nas / / +gtong ba che dang blo che ba dang mthu che dang / / "
"105550","TD4004E.TXT.r_45;TD4004E.TXT.r_46"," rgyal ba rnams kyi theg chen mchog la zhugs pa dang / / +go cha chen po bgos shing bdud kyi sgyu 'dul ba // / "
"105562","TD4004E.TXT.r_47;TD4004E.TXT.r_48;TD4004E.TXT.r_49"," de yi phyir na sems dpa' che zhes rab tu brjod // / +ces gsungs pa sa chen po'i don yang de yin te / / +sems can gyi  don la dpa' bas so zhes kyang bshad / / "
"105574","TD4004E.TXT.r_50"," 'phags pa ni las dang nyon mongs pa las ring du gyur bas 'phags pa ste / / "
"105582","TD4004E.TXT.r_51;TD4004E.TXT.r_52"," rten cing 'brel bar 'byung ba'i rtsibs bcom pas so // / +des na aarhata kyi sgra las bshad do // / "
"105592","TD4004E.TXT.r_53"," ming gis mtshon nas nam mkha'i snying pos chos rtags kyi phyag rgya bzhi yis  rgyas thebs pa'i sems can gyi nam 'chi ba ste / / "
"105608","TD4004E.TXT.r_54"," mi rtag par gyur pas rten cing 'brel bar 'byung ba yan lag bcu gnyis su 'khor ba'i sems can de mi rtag pa ste / / "
"105617","TD4004E.TXT.r_55"," srog 'joms pa 'chi ka ma rgyal po la gdams pa'i mdo la sogs pa las 'byung ba'i dus su sems ji ltar blta bar bya     // / "
"105630","TD4004E.TXT.r_56;TD4004E.TXT.r_57"," zhes zhus pa dang  bcom ldan 'das kyis bka' stsal pa / / +nam mkha'i snying po khyod kyis nga la zhus pa de legs te yid dang ba'i sgo nas nyon cig / / "
"105645","TD4004E.TXT.r_58;TD4004E.TXT.r_59"," ngas legs par bshad par bya yi zhes bka' stsal te / / +thog ma nas rang gi sems ma rtogs pas 'khor  bar 'khyam pas na de la skye rga na 'chi rnams dang bral ba mi srid do // / "
"105663","TD4004E.TXT.r_60;TD4004E.TXT.r_61"," rten cing 'brel ba'i chos las ma 'das pa'i phyir ro // / +de'i phyir na skye rga na 'chi dang 'bral bar 'dod pas 'da' ka'i ye shes lhun gyis grub pa spros pa dang bral ba de bsgom par bya'o // / "
"105683","TD4004E.TXT.r_62"," dus las mtshon  nas nam 'chi ka ma'i bsgom par bya'o // / "
"105692","TD4004E.TXT.r_63;TD4004E.TXT.r_64;TD4004E.TXT.r_65;TD4004E.TXT.r_66"," de yang / / +bya ba sgrub par byed pa la // / +brtun pas 'grub pas skyes bu dang / / +mgo la me shor ji bzhin no // / "
"105701","TD4004E.TXT.r_67"," zhes gsungs pas rab tu bsgom par bya'o zhes gang bsgom pa'i dngos po dang bcas pas bstan nas / / ","0.014#TD4019E.TXT.r#2514938#2514938#TD4019E.TXT.r_14222;TD4019E.TXT.r_14223# zhes pa ni thams cad kyi rang bzhin skye ba med pa la sogs pa de bzhin gshegs pa dang gzugs la sogs pa'i rnam  grangs yin pas chos can dang chos nyid tha dad par brtag par mi bya'o // / +lta ba'i nyes par rab 'gyur zhes pa la sogs pas ni gzugs la sogs pa'i chos can skye ba med pa las gzhan du skye ba la sogs pa'i dngos por rtog na nyes par 'gyur ba'o // / ","0.015#TD4036E.TXT.r#25736#25737#TD4036E.TXT.r_3934;TD4036E.TXT.r_3935;TD4036E.TXT.r_3936# de bas kyang shing tu dman pa dang  shin tu  ngan pa dang  shin tu tha chad yin pa'i khams gzhan med pas / / +de ni ngan pa'i mi sdug pa nyid ces bya'o // / +de la ltos pa'i mi sdug pa nyid gang zhe na / / ","0.017#TD4090.1E.TXT.r#1657375#1657376#TD4090.1E.TXT.r_10036;TD4090.1E.TXT.r_10037# de dag la bdag dang gzhan gyi  'du shes mi 'byung ba ni ma yin no // / +gang yang log par lta bas rab tu bcug pa'i ma byin par len pa'o // / ","0.021#TD4025E.TXT.r#2165905#2165905#TD4025E.TXT.r_50;TD4025E.TXT.r_51# zhes rdo rje'i gnas    bdun pa 'di ni de bzhin gshegs pa'i yon tan dang ye shes bsam gyis mi khyab pa'i yul la 'jug pa bstan pa'i rjes su 'brangs nas rtogs par bya'o // / +de ltar mdor bsdus nas rdo rje'i gnas bdun po 'di ni bstan pa'i sgo bsdus pa'i don gyis na / / ","0.021#TD4054E.TXT.r#1047485#1047485#TD4054E.TXT.r_8925;TD4054E.TXT.r_8926# rgyu dang 'bras bu zad pa'i skabs yin pas kyang 'dir bstan par blta bar bya'o // / +'di las bzlog pa ni rab tu chud za ba'i dbye ba bstan par blta bar    bya'o // / ","0.021#TD4054E.TXT.r#1029686#1029686#TD4054E.TXT.r_6384# mi slob pa'i tshul khrims kyi phung po dang  ting nge 'dzin gyi phung po dang  shes rab kyi phung po dang  rnam par grol ba'i phung po dang  rnam par grol ba'i ye shes mthong ba'i phung po'i dbang du byas par shes par bya'o // / ","0.022#TD4009E.TXT.r#328943#328943#TD4009E.TXT.r_1271;TD4009E.TXT.r_1272# byang chub kyi sems sngon du 'gro ba zhes bya ba ni zad zing med pa'i sems kyis byang chub 'thob pa'i dbang du byas pa'o // / +de ltar yang  dag par sgrub pa'i rab tu byed pa'i byang chub sems dpa'i yon tan gyi khyad par brjod pa'i phyir dpe bstan pa mdzad do // / ","0.022#TD4036E.TXT.r#25569#25569#TD4036E.TXT.r_3913# mi gtsang ba'i mi sdug pa nyid dang  sdug bsngal gyi mi sdug pa nyid dang  ngan pa'i  mi sdug pa nyid dang  ltos pa'i mi sdug pa nyid dang  nyon mongs pa'i mi sdug pa nyid dang  rab tu 'jig pa'i mi sdug pa nyid do // / ","0.023#TD4094.1E.TXT.r#1726902#1726903#TD4094.1E.TXT.r_3791# lam po che'i bzhi mdor  gzhag par bya'o zhes lam po che'i bzhi mdor bzhag pa'i bar du'o // / ","0.024#TD4047E.TXT.r#1133376#1133376#TD4047E.TXT.r_1742;TD4047E.TXT.r_1743# rtog pa med cing dpyod pa med pa'i rnam par rtog pa dang rnam par dpyod pa nye bar zhi nas ngang gis  'jug pa ni nye bar zhi ba'i bde bar rnam par gzhag par bya'o // / +khams gsum pa'i nyon mongs pa'i gnyen po'i phyogs mngon du gyur pas zag pa thams cad bral bar gyur pa'i sbyor bas shes bya'i dngos po yang dag pa ji lta ba bzhin du bde ba gang yin pa de ni mngon par  rdzogs par byang chub pa'i bde ba zhes bya ste / / ","0.024#TD4025E.TXT.r#2177429#2177429#TD4025E.TXT.r_1727;TD4025E.TXT.r_1728# 'phags    pa'i gang zag sleb pa'i rgyud la yod pa ji ltar mthong ba'i 'jig rten las 'das pa'i chos sgom pa'i shes pas gzhom par bya ba gang yin pa de dag bsgom pas spang bar bya bzhes bya ba'o // / +mthar thug par ma gyur pa'i byang chub sems dpa'i rgyud la yod pa ye shes kyis rnam pa bdun gyi mi  mthun pa'i phyogs sa brgyad pa la sogs pas gsum sgom pa'i shes pas gzhom par bya ba gang yin pa de dag ni ma dag pa'i sa la brten pa zhes bya'o // / ","0.024#TD4047E.TXT.r#1210597#1210597#TD4047E.TXT.r_12750;TD4047E.TXT.r_12751# 'jigs pa lnga las yang dag par 'das  par mdo nas bstan pa'i cho ga'i rnam pa bstan par bya'o // / +des bdag med par mthong bas gang zag la bdag med par lta ba legs par bsgom pa yin no // / ","0.025#TD4047E.TXT.r#1136261#1136261#TD4047E.TXT.r_2173# yun ring por yang dag par spong ba bzhi pa gtso bor gyur pas 'phel zhing rgyas par bya ba'i phyir rab tu sbyor bar byed do // / ","0.025#TD4045E.TXT.r#396803#396804#TD4045E.TXT.r_251# de la legs par 'ongs pa ni glags tshol ba la glegs bam sbyin par mi bya'o zhes bya ba la sogs pas sbyin par mi bya ba'i rgyu med pa'o // / ","0.026#TD4038.1E.TXT.r#2747107#2747107#TD4038.1E.TXT.r_6435;TD4038.1E.TXT.r_6436# sdug pa med do zhes rgya cher lta ba ni zhe sdang las byung ba'i log par lta ba yin par brjod par bya'o // / +gal te rigs pa ma yin pas bskyed pa'i rtogs pas chos tshul bzhin ma yin par bsams shing gzhal te nye bar brtags nas / / ","0.026#TD4094.1E.TXT.r#1790249#1790249#TD4094.1E.TXT.r_11447;TD4094.1E.TXT.r_11448# khyod kyis mig gis gzugs dag ma mthong zhing sngon mthong bar ma gyur ma mthong na gzhi de las khyod la 'di lta bu'i dngos po mthong bar bya'o zhes 'dun pa'am / / +chags pa'am / / ","0.026#TD4094.1E.TXT.r#1790293#1790293#TD4094.1E.TXT.r_11456;TD4094.1E.TXT.r_11457# gzhi de las khyod la  'di lta bu'i dngos po rnam par shes par bya'o zhes 'dun pa'am / / +chags pa'am / / ","0.026#TD4094.1E.TXT.r#1755178#1755178#TD4094.1E.TXT.r_7063# dge slong dag de la dge sbyong ngam bram ze gang dag sngon gyi mthar rtog pa sngon gyi mtha' dang bcas pa'i lta bar gyur pas gyengs pa dang  gnas pa dang rab tu gnas pa dang   mngon par zhin pa dang  mngon par rab tu zhen pa dang  phyi ma'i mthar rtog pa dang  phyi ma'i mthar rtog pa dang bcas pa'i lta bar gyur pas gyengs pa dang  rab tu gyengs pa dang  gnas pa dang rab tu gnas pa dang  mngon par zhen pa dang  mngon par rab tu zhen pa de thams cad  ni bdud sdig to can gyi dra bar chud cing dbang du gyur cing / / ","0.026#TD4094.1E.TXT.r#1733002#1733002#TD4094.1E.TXT.r_4495;TD4094.1E.TXT.r_4496# 'gyur bar bya'o snyam pa dang  'gyur bar mi bya'o snyam pa dang  'di lta bur 'gyur bar bya'o // / +'di 'dra bar 'gyur bar bya'o // / ","0.026#TD4011E.TXT.r#351161#351161#TD4011E.TXT.r_285;TD4011E.TXT.r_286# ji srid byang chub kyi bar du gtan du rjes su mthun par 'jug par bya'o // / +rnam pa brgyad pa dus ring bar mchod pa'i bya bas mi skyo bar de bzhin gshegs par mngon du gyur pa ni / / ","0.026#TD4045E.TXT.r#395323#395324#TD4045E.TXT.r_37;TD4045E.TXT.r_38;TD4045E.TXT.r_39# 'dir ni dngos po'i 'dod pa rnams la bya'o // / +de dag kyang rnam pa gnyis te / / +'khrig pa'i dngos po'i 'dod pa rnams dang  de ma yin pa'i dngos po'i 'dod pa  rnams te / / ","0.027#TD4016.2E.TXT.r#2405938#2405938#TD4016.2E.TXT.r_11239;TD4016.2E.TXT.r_11240;TD4016.2E.TXT.r_11241;TD4016.2E.TXT.r_11242# kye rgyal ba'i sras dag de bzhin du de bzhin gshegs pa thams cad kyi de bzhin gshegs pa'i gsang ba la 'jug pa dang  chos kyi snang ba chen po  dang chos kyi 'od chen po dang  chos kyi sprin chen po de dag ni sems can thams cad dang  nyan thos dang rang sangs rgyas thams cad dang sa dang po nye bar gzung ba yan chad sa dgu'i bar la gnas pa'i byang chub sems dpa' dag gis kyang bzod pa'am / / +bla ma'am / / +yang dag par gzung ba'am / / +bdag gir bya  ba ma yin pa'i phyir chos kyi sprin gyis zhes bya'o // / ","0.027#TD4094.1E.TXT.r#1701210#1701210#TD4094.1E.TXT.r_432;TD4094.1E.TXT.r_433;TD4094.1E.TXT.r_434# sdug bsngal gyi tshor ba'o // / +sdug bsngal gyi tshor ba'i rab tu rnam par 'byed pa gang / / +bde ba'i tshor ba'o // / "
"105710","TD4004E.TXT.r_68"," de ni de dag gi ngo  bo nyid spros pa dang bcas pa 'chad par 'dod nas dri bas 'da' ka ma'i ye shes zhes bya ba de gang zhe na zhes dris pa dang  de la zhes yul du byas te ye shes bsgom pa de'o // / "
"105731","TD4004E.TXT.r_69;TD4004E.TXT.r_70"," ji ltar bsgom na / / +chos thams cad rang bzhin gyis rnam par dag pas na dngos po med pa'i 'du shes rab tu  bsgom par bya'o zhes bya ba ni / / ","0.019#TD4004E.TXT.r#106292#106293#TD4004E.TXT.r_153# dngos po thams cad mi rtag pas na  ci la yang mi chags PA'I 'DU SHES RAB TU BSGOM PAR BYA'O ZHES BYA BA LA sogs pa gsungs te / / "
"105742","TD4004E.TXT.r_71;TD4004E.TXT.r_72"," chos thams cad ces pa ni grangs dang dngos po'i thams cad de ma lus pa'o // / +chos ni mtshan nyid 'dzin phyir chos zhes bya zhes gsungs pas khyab par bya ba'i khyab bya la ma khyab ba med pas na chos thams cad rang bzhin nam ngo bo nyid kyis rnam par dag pa  ste ; / "
"105765","TD4004E.TXT.r_73;TD4004E.TXT.r_74;TD4004E.TXT.r_75"," dkon brtsegs las / / +chos rnams thams cad dag pa ste // / +nyes skyon la sogs dmigs pa med // / "
"105776","TD4004E.TXT.r_76;TD4004E.TXT.r_77;TD4004E.TXT.r_78"," de bas rang bzhin ngo bo la // / +dngos sogs 'dzin pa ga la srid // / +ces gsungs pas na rang dang spyi'i chos de thams cad dngos po med pas don ngo bo nyid kyis  stong pa brjod du med pa'i gsal snang ngo bo nyid las 'das par bshad do // / "
"105799","TD4004E.TXT.r_79;TD4004E.TXT.r_80;TD4004E.TXT.r_81"," de'i phyir na / / +nam mkha' mthong zhes sems can tshig tu rab brjod pa // / +nam mkha' ji ltar mthong ste don 'di brtag par bgyi // / "
"105813","TD4004E.TXT.r_82;TD4004E.TXT.r_83"," de ltar chos mthong ba yang de bzhin gshegs pas bstan // / +ces dpe    don sbyar ba yang yang bshad do // / "
"105822","TD4004E.TXT.r_84"," des dngos po don dam mtshan nyid la gnas pa bshad nas gang zag la ltos pa bstan pa'i phyir kun rdzob rgya chad med pa bstan pa'i phyir kun rdzob la rgyu 'bras la gnod pa med pa spang ba'i phyir / / "
"105845","TD4004E.TXT.r_85"," chos thams cad byang chub sems su 'dus pas na snying rje  chen po'i 'du shes rab tu bsgom par bya'o zhes bya ba gsungs te / / "
"105856","TD4004E.TXT.r_86"," gang zag shes rab shas chung ba blo tha ma la bslab pa rnams la ltos nas snang ba 'di med pa ma yin te / / "
"105867","TD4004E.TXT.r_87"," chos thams cad kyi rtsa ba gzhan las mi gnod pas khyad par du bya bar theg pa rnam gnyis kyang khas len par  snang na de las 'di rab tu mi gnas pa don gsal stong par gnas pas na / / "
"105886","TD4004E.TXT.r_88;TD4004E.TXT.r_89;TD4004E.TXT.r_90"," stong pa kho na yang min te / / +stong nyid snying rje'i snying bo can // / +zhes bshad / / "
"105894","TD4004E.TXT.r_91;TD4004E.TXT.r_92"," theg pa gong ma rnams mi gnod pa tsam yod pas min te / / +phan 'dogs dang bcas pas gnas pas theg pa rin chen  gsal las kyang / / "
"105909","TD4004E.TXT.r_93;TD4004E.TXT.r_94;TD4004E.TXT.r_95"," byang chub sems la rab gnas pa // / +stong nyid la sogs thag mi ring // / +thabs dang shes rab zung 'brel na // / "
"105919","TD4004E.TXT.r_96;TD4004E.TXT.r_97"," spyod tshul gang ltar gnas kyang ste // / +kho na nyid la 'gyur ba med // / "
"105927","TD4004E.TXT.r_98;TD4004E.TXT.r_99;TD4004E.TXT.r_100"," ces gsungs pa dang  dbu ma de kho na nyid las / / +snying rje'i yul du  sems can te // / +de rgu byang chub sems las byung // / "
"105938","TD4004E.TXT.r_101;TD4004E.TXT.r_102;TD4004E.TXT.r_103"," zhes pas na 'gal ba med pa dang / / +bslab btus las kyang / / +byang chub tu yang blo brtan bya // / "
"105948","TD4004E.TXT.r_104;TD4004E.TXT.r_105"," zhes gsungs pas na gang mtha' gnyis su mi ltung bar bya ba'i ched du gsungs so // / +de'i phyir na sngon gyi slob dpon rnams  kyang mtha' gnyis las ma los pas 'jug par bya zhes gsungs so // / "
"105966","TD4004E.TXT.r_106;TD4004E.TXT.r_107"," des na tshig don ni rtogs sla bas ha cang ma spros so // / +des chad lta la sogs pa rnam par bkag nas / / "
"105980","TD4004E.TXT.r_108"," da ni dngos kyi don snang ba thams cad kyi rigs don la bsgom pa 'chad pa ni / / "
"105989","TD4004E.TXT.r_109"," chos thams  cad rang bzhin gyis 'od gsal bas na mi dmigs pa'i 'du shes bsgom par bya'o zhes bstan pa ste / / ","0.0#TD4003E.TXT.r#425748#425750#TD4003E.TXT.r_60;TD4003E.TXT.r_61# de la 'da' ka ye shes ni chos thams     // / +cad rang bzhin gyis rnam par dag pas na dngos po MED PA'I 'DU SHES BSGOM PAR BYA'O ZHES BYA BA la sogs pas ni gzhung gi don rgyas par bka' stsal te / / "
"105998","TD4004E.TXT.r_110"," de yang rang la snang ba'i chos 'di thams cad ngo bo nyid la rtog pa dang bral bas sgrib byed med de / / "
"106010","TD4004E.TXT.r_111;TD4004E.TXT.r_112;TD4004E.TXT.r_113"," dper na nam mkha' rang bzhin gyis dag pa bzhin no // / +de bas na chos     // / +thams cad 'od gsal ba ste / / "
"106019","TD4004E.TXT.r_114;TD4004E.TXT.r_115"," dper na nyi ma'i 'od zer bzhin no // / +de la kha cig na re khyed kyi dpe la gnod pa yod de / / "
"106029","TD4004E.TXT.r_116"," nam mkha' dag pa la nyi ma snang ba la 'od zer gsal kyang sprin la sogs pas sgrib gyogs yod na mi gsal ba bzhin dpe ma grub  ste ; / "
"106044","TD4004E.TXT.r_117;TD4004E.TXT.r_118;TD4004E.TXT.r_119"," gnod do zhe na / / +des mi gnod de / / +nyi ma'i 'od zer la ni nam yang sgrib gyogs yod pas mi gsal ba dang med pas gsal ba la sogs pa dang ste spyi sems can gyi snang ba la snang ba'i phyir ro // / "
"106064","TD4004E.TXT.r_120"," des na chos rnams kyi rang bzhin la 'od gsal ba sgrib pa med pa dang  mi gsal ba sgrib bcas  med pas na sems can gyi snang ba la yin te / / "
"106076","TD4004E.TXT.r_121;TD4004E.TXT.r_122"," nyon mongs pa'i sgrib pa la sogs pa gsal bas kyang chos kyi ngo bo nyid la gsal ba med la / / +sgrib pas mi gsal ba med par / / "
"106085","TD4004E.TXT.r_123;TD4004E.TXT.r_124;TD4004E.TXT.r_125"," yang dbu ma rigs pa brtag pa las / / +chos kyi dngos po gnas pa la // / +dus dang che chung  gsal mi gsal // / "
"106096","TD4004E.TXT.r_126;TD4004E.TXT.r_127;TD4004E.TXT.r_128"," 'byed par gyur pa'i gang zag de / / +nga yi 'khor du ji ste rigs // / +de bas 'od gsal stong ba yin // / "
"106105","TD4004E.TXT.r_129;TD4004E.TXT.r_130"," zhes bshad do // / +des na dngos po la dmigs pa med pa snang tsam nyid na stong pas na yul mi dmigs te 'dzin pa'i shes pa mi dmigs pas na  dmigs bya dmigs byed gnyi ga la / / "
"106122","TD4004E.TXT.r_131"," grub pa gnas med pa'i phyir mi dmigs pa'i 'du shes rab tu bsgom par bya'o // / "
"106131","TD4004E.TXT.r_132"," de yang skabs kyi tshig gi bsgom pa'i dngos po des 'chi ka ma'i tshe zhes thams cad la sbyar bar rig par bya'o // / "
"106143","TD4004E.TXT.r_133"," 'o na gal te 'chi kha kho na bsgom gyi  gzhan du ma yin nam zhe na // / "
"106152","TD4004E.TXT.r_134;TD4004E.TXT.r_135"," de'i rgol ba la skabs med de / / +'chi kha zhes pa ni dngos po dad dus la nges par gzung ba med de / / "
"106164","TD4004E.TXT.r_136;TD4004E.TXT.r_137"," dbu ma sgrub pa chen po las // / +mi rtag 'gyur la gnas dang dus // / "
"106172","TD4004E.TXT.r_138;TD4004E.TXT.r_139"," gang 'di yod par ngas ma mthong // / +de bas skyes pa kho na nas // / "
"106181","TD4004E.TXT.r_140;TD4004E.TXT.r_141"," 'chi bdag  kha na gnas pa yin // / +zhes slob dpon klu sgrub kyis gsungs pa dang  nam zhig sangs rgyas ma gtogs par // / "
"106193","TD4004E.TXT.r_142;TD4004E.TXT.r_143"," mi rtag la sogs gnas pa yin // / +zhes pa dang  yang slob dpon klu sgrub kyis rang la 'chi ba'i dus nges pa med pas thar pa'i don du 'bad pa ni brtson 'grus    chen po dang ldan pas bya'o zhes gsungs pas na 'chi kha ma zhes rgyal po la gdams pa'i mdo sogs ni dpe tsam yin te skyes nas 'chi kha ma yin pa'i phyir ro zhes 'chad do // / "
"106226","TD4004E.TXT.r_144;TD4004E.TXT.r_145"," kha cig ni rgol ba la 'dod pas sgrub pa yang snang ste / / +bsgom pa la 'chi khar bsgom la yang rtog pa med ces  'chad do // / "
"106238","TD4004E.TXT.r_146"," 'di ni ngan te 'chi kha'i gnas skabs na sdug bsngal gyi tshor ba la sogs pas gzir bas skabs su sems la ting nge 'dzin mi skye ba med / / "
"106251","TD4004E.TXT.r_147;TD4004E.TXT.r_148"," theg pa che la zhugs pa ste // / +ji srid gson par las grub nas // / "
"106259","TD4004E.TXT.r_149;TD4004E.TXT.r_150"," 'chi ba'i dus su dga' bas 'gro // / +zhes gsungs pas na  'chi kha ma ni skyes tsam nyid na 'chi kha mar gnas pa yin no zhes 'chad pa bzang ngo // / "
"106275","TD4004E.TXT.r_151;TD4004E.TXT.r_152"," rang ni rang bzhin gyis stong pa 'am / / +gnas pa'i don bshad nas re zhig phyi nang gi nye du dang nor rdzas la sogs pa la yang chags par mi rigs par ston pa ni / / "
"106292","TD4004E.TXT.r_153"," dngos po thams cad mi rtag pas na  ci la yang mi chags pa'i 'du shes rab tu bsgom par bya'o zhes bya ba la sogs pa gsungs te / / ","0.019#TD4004E.TXT.r#105734#105735#TD4004E.TXT.r_70# chos thams cad rang bzhin gyis rnam par dag pas na dngos po med PA'I 'DU SHES RAB TU  BSGOM PAR BYA'O ZHES BYA BA NI / / "
"106302","TD4004E.TXT.r_154"," de la dngos po ni phyir brten par snang ba thams cad dang  nang gyo bar snang ba snod bcud thams cad kyang mi rtag ste / / "
"106315","TD4004E.TXT.r_155;TD4004E.TXT.r_156"," 'dus byas thams cad mi rtag pa // / +zhes pa dang  dngos po la  sogs rtag par ngas ma mthong // / "
"106324","TD4004E.TXT.r_157;TD4004E.TXT.r_158"," de bas chags pa'i blo ma 'jug / / +ces pa dang  skabs dang sbyar na dbu ma rigs pa brtag pa las / / "
"106334","TD4004E.TXT.r_159;TD4004E.TXT.r_160;TD4004E.TXT.r_161"," gang la chags pa de nyid spangs / / +des ni 'ching bar 'gyur ba'i phyir // / +khyad par bu dang bu mo sogs // / "
"106344","TD4004E.TXT.r_162;TD4004E.TXT.r_163;TD4004E.TXT.r_164"," spang ba'i yul du bya bar rigs // / +zhes  bshad pas na / / +gnas skabs brje bas na de la chags pa'i gnas med pas nam yang chags par mi bya ste / / "
"106359","TD4004E.TXT.r_165"," de'i gnas skabs ni mi rtag pa'i rnam par ngo bo nyid la gnas pas bya ba med de / / "
"106367","TD4004E.TXT.r_166;TD4004E.TXT.r_167"," des na chags pa med de / / +nang sems can dang  phyi yo byad la yang chags pa med par bya'o zhes  bstan pa'i don to // / "
"106377","TD4004E.TXT.r_168"," de yang blo rab 'bring gi bye brag gis gzhan la btang ba mi dmigs pas zin pa'i ma chags pa dang  dngos po la ma chags kyang de'i 'dod pa'i yul la chags pa dang ma chags pa 'dra yang dmigs med gyi rgyas ma thebs pas ma bral ba'i blo can gyis rim ba bzhin blo la snang     // / "
