
"0","",""
"552803","TD4027E.TXT.r_1;TD4027E.TXT.r_2;TD4027E.TXT.r_3"," rgya gar skad du / / +ma dhy'an ta bi bha ga t'i ka / / +bod skad du / / "
"552811","TD4027E.TXT.r_4;TD4027E.TXT.r_5;TD4027E.TXT.r_6"," dbus dang mtha' rnam par 'byed pa'i 'grel pa / / +bam po dang po / / +'jam dpal gzhon nur gyur pa la phyag 'tshal lo // / ","0.0#TD4061E.TXT.r#1514135#1514137#TD4061E.TXT.r_4;TD4061E.TXT.r_5;TD4061E.TXT.r_6# rnam par bshad pa'i rigs pa / / +bam PO DANG PO // / +'jam DPAL GZHON NUR GYUR PA LA PHYAG 'TSHAL LO // / ","0.0#TD4064E.TXT.r#416636#416637#TD4064E.TXT.r_4;TD4064E.TXT.r_5;TD4064E.TXT.r_6# sum cu pa'i bshad pa / / +bam PO DANG PO / / +'jam DPAL GZHON NUR GYUR PA LA PHYAG 'TSHAL LO // / ","0.0#TD4067E.TXT.r#1086980#1086981#TD4067E.TXT.r_4;TD4067E.TXT.r_5;TD4067E.TXT.r_6# phung po lnga'i rnam PAR 'GREL PA / / +bam PO DANG PO / / +'jam DPAL GZHON NUR GYUR PA LA PHYAG 'TSHAL LO // / ","0.010#TD4053E.TXT.r#2964790#2964790#TD4053E.TXT.r_5;TD4053E.TXT.r_6# bam PO DANG PO / / +'jam DPAL GZHON NUR GYUR DD  PA LA PHYAG 'TSHAL LO // / ","0.015#TD4063E.TXT.r#2406865#2406865#TD4063E.TXT.r_4;TD4063E.TXT.r_5# theg pa chen po'i chos brgya gsal ba'i sgo'i bstan bcos / / +'jam DPAL GZHON NUR GYUR PA LA PHYAG 'TSHAL LO // / ","0.021#TD4074E.TXT.r#398895#398896#TD4074E.TXT.r_5;TD4074E.TXT.r_6# 'phags pa     // / +'jam DPAL GZHON NUR GYUR PA LA PHYAG 'TSHAL LO // / ","0.021#TD4032E.TXT.r#1919776#1919776#TD4032E.TXT.r_2;TD4032E.TXT.r_3;TD4032E.TXT.r_4# ma dhyan nta bi bham ga t'i k'a / / +bod skad du / / +dbus DANG MTHA' RNAM PAR 'BYED PA'I 'GREL BSHAD / / ","0.022#TD4070E.TXT.r#2802142#2802145#TD4070E.TXT.r_4;TD4070E.TXT.r_5;TD4070E.TXT.r_6# sum cu PA'I 'GREL BSHAD / / +bam PO DANG PO / / +'jam DPAL GZHON NUR GYUR PA LA PHYAG 'TSHAL LO // / ","0.024#TD4051E.TXT.r#1232512#1232514#TD4051E.TXT.r_4;TD4051E.TXT.r_5;TD4051E.TXT.r_6# theg pa chen po bsdus pa'i bshad sbyar / / +bam PO DANG PO / / +'jam DPAL GZHON NUR GYUR PA LA PHYAG 'TSHAL LO // / ","0.025#TD4097E.TXT.r#2206072#2206073#TD4097E.TXT.r_4;TD4097E.TXT.r_6;TD4097E.TXT.r_5# chos mngon pa la 'jug pa rgya cher 'grel pa snying po kun las btus pa zhes bya ba / / +'jam DPAL GZHON NUR GYUR PA LA PHYAG 'TSHAL LO // / ","0.025#TD4071E.TXT.r#399123#399123#TD4071E.TXT.r_5;TD4071E.TXT.r_6# bam PO DANG PO / / +'phags pa 'jam DPAL GZHON NUR GYUR PA LA PHYAG 'TSHAL LO // / ","0.027#TD4069E.TXT.r#622045#622045#TD4069E.TXT.r_4;TD4069E.TXT.r_5;TD4069E.TXT.r_6# rnam par bshad pa rigs pa'i bshad pa / / +bam PO DANG PO / / +'jam DPAL GZHON NUR GYUR PA LA PHYAG 'TSHAL LO // / ","0.027#TD4091E.TXT.r#695073#695073#TD4091E.TXT.r_4;TD4091E.TXT.r_5;TD4091E.TXT.r_6# chos mngon pa mdzod kyi bstan bcos kyi tshig le'ur byas pa'i rnam par bshad pa / / +bam PO DANG PO / / +'jam DPAL GZHON NUR GYUR PA LA PHYAG 'TSHAL LO // / "
"552823","TD4027E.TXT.r_7;TD4027E.TXT.r_8"," bstan bcos 'di ni rab dd  mdzad pa // / +bde gshegs nyid skyes bdag sogs la // / "
"552832","TD4027E.TXT.r_9;TD4027E.TXT.r_10"," 'chad pa la yang mngon mchod nas // / +don rnams dbye phyir 'bad par bya // / "
"552841","TD4027E.TXT.r_11;TD4027E.TXT.r_12"," de la thog ma kho nar bstan bcos kyi lus rnam par gzhag ste / / +mtshan  nyid sgrib pa de kho na // / "
"552850","TD4027E.TXT.r_13;TD4027E.TXT.r_14;TD4027E.TXT.r_15;TD4027E.TXT.r_16"," gnyen po dag ni bsgom pa dang / / +de yi gnas dang 'bras bu thob // / +theg pa bla na med pa'o // / +zhes bya ba don bdun po 'di dag bstan bcos 'di las 'chad do // / ","1.788#TD4032E.TXT.r#1920448#1920449#TD4032E.TXT.r_110# don ni 'dir bstan bcos kyi lus yin te zhes BYA BA DON BDUN PO 'DI DAG BSTAN BCOS 'DI LAS 'CHAD DO zhes 'byung ba'i    phyir ro // / ","0.009#TD4021E.TXT.r#2100412#2100414#TD4021E.TXT.r_7;TD4021E.TXT.r_8;TD4021E.TXT.r_9# mtshan nyid sgrib pa de kho na // / +gnyen PO DAG NI BSGOM PA DANG / / +de  YI GNAS DANG 'BRAS BU 'THOB // / ","0.025#TD4032E.TXT.r#1920636#1920637#TD4032E.TXT.r_142# gzhan du ma yin no zhes BYA BA DON BDUN PO 'DI DAG BSTAN BCOS 'DI LAS 'CHAD DO zhes bya ba la zhes bya ba ni / / "
"552864","TD4027E.TXT.r_17;TD4027E.TXT.r_18;TD4027E.TXT.r_19"," 'di lta ste / / +mtshan nyid  dang ; / +sgrib pa dang  de kho na dang  gnyen po bsgom pa dang  gnyen po bsgom pa de nyid kyi gnas dang  'bras bu thob pa dang  theg pa bla na med pa ste don bdun pa'o // / "
"552878","TD4027E.TXT.r_20;TD4027E.TXT.r_21"," de la mtshan nyid las brtsams nas // / +yang dag ma yin kun rtog yod // / ","5.960#TD4032E.TXT.r#1921165#1921168#TD4032E.TXT.r_241;TD4032E.TXT.r_242;TD4032E.TXT.r_243# DE LA MTSHAN NYID LAS BRTSAMS NAS / / +yang DAG MA YIN KUN RTOG YOD // / "
"552886","TD4027E.TXT.r_22;TD4027E.TXT.r_23;TD4027E.TXT.r_24"," de la gnyis po yod ma yin // / +stong pa nyid ni 'di la yod // / +de la yang ni de yod do // / ","0.0#TD4032E.TXT.r#1921169#1921176#TD4032E.TXT.r_241;TD4032E.TXT.r_242;TD4032E.TXT.r_243;TD4032E.TXT.r_244;TD4032E.TXT.r_245;TD4032E.TXT.r_246# de la mtshan nyid las brtsams nas / / +yang dag ma yin kun rtog yod // / +de LA GNYIS PO YOD MA YIN // / ","0.012#TD4072E.TXT.r#2100011#2100015#TD4072E.TXT.r_1128;TD4072E.TXT.r_1129;TD4072E.TXT.r_1130;TD4072E.TXT.r_1131# gang dbus dang mtha' rnam par 'byed pa las / / +yang dag ma yin kun rtog yod // / +de la gnyis  PO YOD MA YIN // / ","0.012#TD4085E.TXT.r#1512014#1512018#TD4085E.TXT.r_153;TD4085E.TXT.r_155;TD4085E.TXT.r_156;TD4085E.TXT.r_157# de bas na mtha' gnyis dang bral ba'o // / +yang dag ma yin kun rtog yod // / +de LA GNYIS PO YOD MA YIN // / ","0.017#TD4072E.TXT.r#2094230#2094230#TD4072E.TXT.r_67;TD4072E.TXT.r_68;TD4072E.TXT.r_69# 'phags pa byams pas kyang dbus dang mtha' rnam par 'byed pa'i bstan bcos las // / +yang dag ma yin kun rtog yod // / +de LA GNYIS PO YOD MA YIN // / ","0.021#TD4021E.TXT.r#2100421#2100426#TD4021E.TXT.r_10;TD4021E.TXT.r_11;TD4021E.TXT.r_12;TD4021E.TXT.r_13;TD4021E.TXT.r_14# theg pa bla na med pa'o // / +yang dag ma yin kun rtog yod // / +de LA GNYIS PO YOD MA YIN // / ","0.022#TD4018E.TXT.r#3057957#3057960#TD4018E.TXT.r_6976;TD4018E.TXT.r_6977;TD4018E.TXT.r_6978;TD4018E.TXT.r_6979# yang dag ma yin kun rtog yod // / +des NA GNYIS PO YOD MA YIN // / +stong pa nyid kyang de na yod // / "
"552894","TD4027E.TXT.r_25;TD4027E.TXT.r_26;TD4027E.TXT.r_27"," zhes bya ba gsungs so // / +de la yang dag pa ma yin pa'i kun tu rtog pa'i ni gzung ba dang     // / +'dzin par rnam par rtog pa'o // / ","0.023#TD4034.2E.TXT.r#2925191#2925191#TD4034.2E.TXT.r_7945;TD4034.2E.TXT.r_7946# de la dngos po rnams rdzas su yod par sgrub pa'i tshad ma ni gnyis te / / +mngon sum gyi tshad ma dang  rjes su dpag pa'i tshad ma'o // / "
"552903","TD4027E.TXT.r_28;TD4027E.TXT.r_29"," gnyis po ni gzung ba dang 'dzin pa'i dngos po dang bral ba'o // / +stong pa nyid ni yang dag pa ma yin pa'i kun tu rtog pa de gzung ba dang 'dzin pa'i dngos po dang bral ba nyid do // / ","0.023#TD4034.2E.TXT.r#2925191#2925191#TD4034.2E.TXT.r_7945;TD4034.2E.TXT.r_7946# de la dngos po rnams rdzas su yod par sgrub pa'i tshad ma ni gnyis te / / +mngon sum gyi tshad ma dang  rjes su dpag pa'i tshad ma'o // / "
"552914","TD4027E.TXT.r_30;TD4027E.TXT.r_31;TD4027E.TXT.r_32"," de la yang ni de yod do // / +zhes  bya ba ni yang dag pa ma yin pa kun tu rtog pa'o // / +de ltar gang na gang med pa de ni des stong par yang dag pa ji lta ba bzhin du yang dag par rjes su mthong ngo // / ","0.027#TD4044E.TXT.r#387626#387627#TD4044E.TXT.r_1145# gang gi phyir GANG LA GANG MED PA DE NI DES STONG PAR YANG DAG PA JI LTA BA BZHIN DU MTHONG ba zhes bya ba ni / / "
"552932","TD4027E.TXT.r_33"," 'di la lhag ma yod pa gang yin pa de ni 'dir yod par yang dag pa ji lta ba bzhin du rab  tu shes te / / ","0.010#TD4049E.TXT.r#2297223#2297227#TD4049E.TXT.r_1746;TD4049E.TXT.r_1747# gang LA GANG MED PA DE NI des stong PAR YANG DAG PAR RJES su mthong ba ste / / +'di la lhag MA GANG YIN PA DE NI 'DIR YOD PA'O ZHES YANG DAG PA JI LTA BA BZHIN DU RAB TU SHES SO // / ","0.024#TD4032E.TXT.r#1921913#1921914#TD4032E.TXT.r_380;TD4032E.TXT.r_381# de'i phyir yang dag pa ma yin pa kun rtog pa la gnyis kyis stong par mthong ngo // / +'di la lhag ma  GANG YIN PA DE NI YOD pa de 'di la lhag ma gang yin zhe na // / ","0.027#TD4016.2E.TXT.r#2322341#2322341#TD4016.2E.TXT.r_1352# 'di la yang lhag MA GANG YIN PA DE NI 'DI ltar yod pa'o ZHES YANG DAG PA JI LTA BA BZHIN DU RAB TU SHES SO // / "
"552942","TD4027E.TXT.r_34;TD4027E.TXT.r_35"," de ltar stong pa nyid kyi mtshan nyid phyin ci ma log par bstan pa yin no // / +stong pa ma yin mi stong min // / "
"552950","TD4027E.TXT.r_36;TD4027E.TXT.r_37;TD4027E.TXT.r_38;TD4027E.TXT.r_39"," de lta bas na thams cad bshad // / +yod pas med pas yod pas na // / +de ni dbu ma'i lam yin no // / +stong pa ma yin zhes bya ba ni stong  pa nyid dang yang dag pa ma yin pa kun tu rtogs pas so // / ","0.0#TD4085E.TXT.r#1512026#1512028#TD4085E.TXT.r_159;TD4085E.TXT.r_160;TD4085E.TXT.r_161# stong pa ma yin mi stong min // / +de LTA BAS NA THAMS CAD BSHAD // / "
"552964","TD4027E.TXT.r_40;TD4027E.TXT.r_41;TD4027E.TXT.r_42;TD4027E.TXT.r_43"," mi stong min zhes bya ba ni // / +gnyis pa ste / / +gzung ba dang 'dzin pas so // / +thams cad ces bya ba ni yang dag pa ma yin pa kun tu rtog pa zhes bya ba 'dus byas dang stong pa zhes bya ba 'dus  ma byas so // / "
"552981","TD4027E.TXT.r_44;TD4027E.TXT.r_45"," bshad ces bya ba ni bstan pa'o // / +yod pas zhes bya ba ni yang dag pa ma yin pa kun tu rtog pa'o // / ","0.027#TD4051E.TXT.r#1242897#1242897#TD4051E.TXT.r_1454;TD4051E.TXT.r_1455# rnam par rig pa tsam NYID CES BYA BA NI  log par yongs su rtog pa'o // / +yang DAG PA MA YIN PA'I KUN TU RTOG PAS bsdus PA ZHES BYA BA NI GZUNG ba dang 'dzin pa'i dngos por rnam par 'jog pa'o // / ","0.027#TD4093.2E.TXT.r#2063182#2063182#TD4093.2E.TXT.r_12323# yang dag pa ji lta ba bzhin zhugs pa'i phyir rigs PA'O ZHES BYA BA NI YANG DAG PA JI lta ba bzhin ZHUGS PA MA YIN PA NI rigs pa ma yin pa'i phyir ro // / "
