
"0","",""
"2406850","TD4063E.TXT.r_1;TD4063E.TXT.r_2"," rgya'i skad du / / +ta'i ching pa'i h'a ming mun lun / / ","0.0#TD4071E.TXT.r#406849#406862#TD4071E.TXT.r_1190;TD4071E.TXT.r_1191# ci ste gzhan ji ltar bcom ldan 'das kyis sred pa 'byung  ba'i tshor ba khyad par du mdzad pa de bzhin du tshor ba la sogs pa 'byung ba'i reg pa yang kha cig tu khyad par du mdzad do snyam du sems su dogs nas / / "
"2406858","TD4063E.TXT.r_3;TD4063E.TXT.r_4"," bod skad du / / +theg pa chen po'i chos brgya gsal ba'i sgo'i bstan bcos / / "
"2406866","TD4063E.TXT.r_5;TD4063E.TXT.r_6"," 'jam dpal gzhon nur gyur pa la phyag 'tshal lo // / +bcom ldan 'das kyis chos thams cad bdag med do zhes gsungs pa ni chos thams cad    ces bya ba gang yin pa dang  bdag med pa de gang la brjod ce na / / ","0.0#TD4071E.TXT.r#406861#406870#TD4071E.TXT.r_1190;TD4071E.TXT.r_1191;TD4071E.TXT.r_1192# ci ste gzhan ji ltar bcom ldan 'das kyis sred pa 'byung  ba'i tshor ba khyad par du mdzad pa de bzhin du tshor ba la sogs pa 'byung ba'i reg pa yang kha cig tu khyad par du mdzad do snyam du sems su dogs nas / / ","0.0#TD4071E.TXT.r#406870#406879#TD4071E.TXT.r_1191;TD4071E.TXT.r_1192;TD4071E.TXT.r_1193;TD4071E.TXT.r_1194# reg pa ni zhes bya ba la sogs pa gsungs so // / +de bas na zhes bya ba la sogs pa ni mjug sdud pa yin no // / "
"2406883","TD4063E.TXT.r_7;TD4063E.TXT.r_8"," chos thams cad ni bsdu na ngo bo lnga yod de / / +sems kyi chos dang sems las byung ba'i chos dang  gzugs kyi chos dang  'du byed phan tshun mi ldan pa'i chos dang  'dus ma byas kyi chos so // / ","0.0#TD4071E.TXT.r#406878#406895#TD4071E.TXT.r_1193;TD4071E.TXT.r_1194;TD4071E.TXT.r_1195;TD4071E.TXT.r_1196# gzhan dag  na re zhes bya ba la sogs pas ni gzhan dag gzhan du lan 'debs pa yin te / / +'di skad du gal te reg pa gang du yang khyad par ma mdzad du zin kyang / / "
"2406900","TD4063E.TXT.r_9"," de la thams cad khyad  par du bya ba'i phyir dang  'di dang phan tshun ldan pa'i phyir dang  mngon du gyur pa'i phyir dang  bye brag 'di rnams mi 'dra ba'i phyir dang  don mngon du bya ba'i phyir rim pa 'di ltar dbye bar bya'o // / ","0.0#TD4071E.TXT.r#406896#406904#TD4071E.TXT.r_1195;TD4071E.TXT.r_1196;TD4071E.TXT.r_1197# 'on kyang tshor ba la sogs pa skyed pa gsum yang dag 'dus pa khyad par du 'phags pa kho na yin par brjod par 'dod  de ; / +khyad par du 'phags pa gang zhe na / / ","0.0#TD4071E.TXT.r#406905#406912#TD4071E.TXT.r_1197;TD4071E.TXT.r_1198# gang gi mjug thogs su reg pa 'byung ba'i 'dus pa nus pa can gang yin pa ste / / ","0.0#TD4071E.TXT.r#406912#406921#TD4071E.TXT.r_1198;TD4071E.TXT.r_1199;TD4071E.TXT.r_1200;TD4071E.TXT.r_1201;TD4071E.TXT.r_1202# de yang tshor ba la sogs pa sun 'byin pa'i tshe med na ji ltar reg pa yin / / "
"2406925","TD4063E.TXT.r_10;TD4063E.TXT.r_11"," sems kyi chos la ngo bo brgyad yod de / / +mig gi rnam par shes pa dang  rna ba'i rnam  par shes pa dang  sna'i rnam par shes pa dang  lce'i rnam par shes pa dang  lus kyi rnam par shes pa dang  yid kyi rnam par shes pa dang  rnam par smin pa'i rnam par shes pa dang  nyon mongs pa can gyi yid kyi rnam par shes pa'o // / ","0.0#TD4071E.TXT.r#406920#406931#TD4071E.TXT.r_1199;TD4071E.TXT.r_1200;TD4071E.TXT.r_1201;TD4071E.TXT.r_1202;TD4071E.TXT.r_1203# de med pa'i phyir / / +tshor ba la sogs pa la ga la yod de / / +de'i phyir / / +yid KYI RNAM PAR SHES PA 'BA' zhig lus pa yin no zhes bya ba bstan pa yin no // / ","0.0#TD4071E.TXT.r#406931#406943#TD4071E.TXT.r_1203;TD4071E.TXT.r_1204;TD4071E.TXT.r_1205# 'o na de zhes bya ba la sogs pa ni slob dpon gyis sun dbyung ba'i phyir / / "
"2406948","TD4063E.TXT.r_12;TD4063E.TXT.r_13"," sems las byung ba'i chos la bsdu na  ngo bo drug yod de / / +kun du 'gro ba lnga yod pa dang  gzhan yul nges pa la lnga yod pa dang  dge ba la bcu gcig yod pa dang  rtsa ba'i nyon mongs pa drug yod pa dang  rjes su 'gro ba'i nyon mongs pa nyi shu yod pa dang ; / ","0.0#TD4071E.TXT.r#406944#406954#TD4071E.TXT.r_1205;TD4071E.TXT.r_1206# de las cir 'gyur zhe na zhes bya ba ni    gzhan gyi skyon ma mthong nas smras pa yin no // / ","0.0#TD4071E.TXT.r#406954#406971#TD4071E.TXT.r_1206;TD4071E.TXT.r_1207;TD4071E.TXT.r_1208;TD4071E.TXT.r_1209;TD4071E.TXT.r_1210# gal te dge ba yin na zhes bya ba la sogs pa gsungs pa ni slob dpon no // / "
"2406974","TD4063E.TXT.r_14;TD4063E.TXT.r_15;TD4063E.TXT.r_16"," gzhan du 'gyur ba bzhi yod pa'o // / +kun du 'gro ba lnga gang  zhe na / / +yid la byed pa dang  reg pa dang  tshor ba dang  sems pa dang  'du shes so // / ","0.0#TD4071E.TXT.r#406969#406982#TD4071E.TXT.r_1208;TD4071E.TXT.r_1209;TD4071E.TXT.r_1210;TD4071E.TXT.r_1211;TD4071E.TXT.r_1212# de'i phyir / / +ma chags pa la sogs pa yod  na yang zhes bya ba la sogs pa gsungs so // / ","0.022#TD4050E.TXT.r#1100513#1100513#TD4050E.TXT.r_491;TD4050E.TXT.r_492# des cir 'gyur de dang tha dad na ni yan lag thams cad kyis kyang tha dad pa thob par 'gyur zhing kun gzhi  rnam par shes pa skad cig mas kyang gnod par 'gyur te / / +de dang tha dad pa'i phyir de la dge ba dang mi dge ba bdag gi bag chags yod pa sa bon nyid yin par 'gyur na de ni lung du ma bstan par 'dod do // / "
"2406986","TD4063E.TXT.r_17;TD4063E.TXT.r_18"," gzhan yul nges pa lnga gang zhe na / / +'dun pa dang  khyad par dran pa dang  mos pa dang  ting nge 'dzin dang  shes rab bo // / ","0.0#TD4071E.TXT.r#406980#406993#TD4071E.TXT.r_1210;TD4071E.TXT.r_1211;TD4071E.TXT.r_1212;TD4071E.TXT.r_1213# gal te ma chags pa la sogs pa dang mtshungs par ldan pa med pa'i phyir dge ba ma yin par 'gyur na / / +'o na rnam par shes pa de / / "
"2406998","TD4063E.TXT.r_19;TD4063E.TXT.r_20"," dge ba bcu gcig gang zhe na / / +dad pa dang  brtson 'grus dang   ngo tsha yod pa dang  khrel yod pa dang  'dod chags med pa dang  zhe sdang med pa dang  gti mug med pa dang  shin tu sbyangs par gnas pa dang  bag yod pa dang  btang snyoms dang  rnam par mi 'tshe ba'o // / ","0.0#TD4071E.TXT.r#406994#407005#TD4071E.TXT.r_1212;TD4071E.TXT.r_1213;TD4071E.TXT.r_1214;TD4071E.TXT.r_1215# de ma thag pa'i rkyen dge ba 'gog pa'i snyoms par 'jug pa la 'jug pa'i sems kyis bskyed  pa'i phyir / / +dge ba nyid du 'gyur ro snyam du sems par dogs na ma yin te / / ","0.0#TD4071E.TXT.r#407006#407016#TD4071E.TXT.r_1215;TD4071E.TXT.r_1216# dge ba'i mjug thogs su sems rnam pa gsum 'byung ba'i phyir zhes bya ba'i don ni 'di skad du / / ","0.026#TD4016.2E.TXT.r#2349791#2349791#TD4016.2E.TXT.r_4493;TD4016.2E.TXT.r_4494# sems kyi mtshan ma de la dmigs pa'i lhag mthong la rnam pa gsum yod pa'i phyir / / +bar chad med pa'i sems la dmigs pa'i zhi gnas kyi  sems la yang rnam pa gsum yod do zhes bstan par 'gyur ro // / ","0.027#TD4068E.TXT.r#577525#577525#TD4068E.TXT.r_895;TD4068E.TXT.r_896# ma brjed pa'i don nyid gsal bar bya ba'i phyir / / +sems la gsal ba'o zhes bya ba smos te / / ","0.029#TD4098E.TXT.r#1390975#1390975#TD4098E.TXT.r_187;TD4098E.TXT.r_188# sngon myong ba la sogs pa sems pa zhes bya ba'i don gang yin pa'o // / +de yang rnam pa gsum ste / / ","0.029#TD4016.2E.TXT.r#2404597#2404597#TD4016.2E.TXT.r_11109# 'di ltar sa 'di la bar chad med cing rgyun chad pa med par mtshan ma med pa'i rjes su zhugs pas na sa    drug pa ltar re zhig tsam du mngon du gyur pa ma yin pa dang  gzhan yang brgyad pa rnam par dag pa'i sa dang nye bar gyur pas don rnam pa gnyis po 'di dang ldan pa'i phyir ring du song ba'i sa zhes bya'o // / ","0.029#TD4047E.TXT.r#1131037#1131037#TD4047E.TXT.r_1417;TD4047E.TXT.r_1418# byang chub sems dpa'i spyod pa ni byang chub sems dpa'i bslab pa'o // / +de yang rnam pa gsum du rig par bya'o zhes rab tu bstan pa'i phyir / / "
