
"0","",""
"107083","TD4099E.TXT.r_48;TD4099E.TXT.r_49"," 'bras bu smin pa ltung 'gyur bzhin // / +dper na 'bras bu smin pa rnams // / "
"107091","TD4099E.TXT.r_50;TD4099E.TXT.r_51;TD4099E.TXT.r_52"," lhung bas rtag tu 'jigs pa ltar // / +de bzhin skyes par gyur pa'i mi // / +rtag tu 'chi bas 'jigs par 'gyur // / ","0.018#TD4051E.TXT.r#1237094#1237094#TD4051E.TXT.r_670;TD4051E.TXT.r_671# la gcig rgyu dang 'bras bu'i dngos por 'gyur ro // / +mdung khyim gcig la gcig brten pa yang de bzhin no // / ","0.020#TD4093.1E.TXT.r#802331#802332#TD4093.1E.TXT.r_5950;TD4093.1E.TXT.r_5951# 'di ni rnam par shes pa dang 'dra bar 'gyur te / / +dper na rnam par shes par byed pas na rnam par rig pa'o zhes bya bar 'gyur ba ni de las tha dad pa'i shes pa pos bsdus pa bsal bar bya ba'i phyir / / ","0.021#TD4010E.TXT.r#2262873#2262875#TD4010E.TXT.r_4169;TD4010E.TXT.r_4170# thams cad du mtshan ma thams cad yid la byed pa dang bral ba'i phyir rtag tu mnyam par  gzhag par 'gyur ro // / ","0.023#TD4019E.TXT.r#2491472#2491472#TD4019E.TXT.r_11012;TD4019E.TXT.r_11013# spang bya gang dang gang 'gog pa'i go rims dang  de rnams spangs pa'i sa'i mtshams sbyor ba'i mtshan nyid dang  khyad par dus gang nas bzung ste 'gog pa la  snyoms par 'jug pa dang  de'i rjes su snyoms par 'jug pa la mkhas par 'gyur ba'i go rims dang mtshams sbyor ba'i mtshan nyid do // / +rmongs par mi ltung bar 'gyur zhes pa ni rtag tu rmongs par mi 'gyur ba'o // / ","0.025#TD4044E.TXT.r#390361#390361#TD4044E.TXT.r_1572;TD4044E.TXT.r_1573;TD4044E.TXT.r_1574# chung ngu dang chen po'o // / +chung ngus ni 'jug par 'gyur la / / +chen pos dga' bar 'dzin pa'o // / ","0.028#TD4093.1E.TXT.r#865669#865671#TD4093.1E.TXT.r_16023;TD4093.1E.TXT.r_16024# gal te ris mthun  pa tha dad pa 'am tshe'i las kyis tshe logs shig tu 'phen par 'gyur na ni de lta yin dang srid pa bar ma do'i tshe zad pas 'chi ba'i srid par yang 'gyur te / / +dper na dus snga ma'i srid pa'i tshe zad pas 'chi ba'i srid par 'gyur ba bzhin no // / ","0.029#TD4093.2E.TXT.r#2021055#2021057#TD4093.2E.TXT.r_6294;TD4093.2E.TXT.r_6295# mdo yang bor bar 'gyur ro zhes bya ba ni 'gal bar byas par 'gyur ro // / "
"107102","TD4099E.TXT.r_53;TD4099E.TXT.r_54"," dper na rdza ma'i  mkhan po yis // / +'jim pa las ni snod byas pa // / "
"107110","TD4099E.TXT.r_55;TD4099E.TXT.r_56;TD4099E.TXT.r_57"," thams cad tha mar 'jig pa ltar // / +mi rnams srog kyang de bzhin no // / +dper na thags ni brkyang ba la // / "
"107119","TD4099E.TXT.r_58;TD4099E.TXT.r_59"," spun ni gang dang gang bcug pa'i // / +spun gyis    rting la gtugs pa ltar // / "
"107127","TD4099E.TXT.r_60;TD4099E.TXT.r_61;TD4099E.TXT.r_62"," mi rnams srog kyang de bzhin no // / +dper na nges par gsad pa dag / / +gom pa gang dang gang bor bas // / "
"107135","TD4099E.TXT.r_63;TD4099E.TXT.r_64;TD4099E.TXT.r_65"," bsad sa'i drung du bsnyen pa ltar // / +mi rnams srog kyang de bzhin no // / +chu klung brag tu 'bab pa'i rgyun // / "
"107146","TD4099E.TXT.r_66;TD4099E.TXT.r_67;TD4099E.TXT.r_68"," ldog pa med pa ji lta bar // / +de bzhin  mi yi tshe 'gro ba // / +slar ni ldog par 'gyur ba med // / "
"107154","TD4099E.TXT.r_69;TD4099E.TXT.r_70;TD4099E.TXT.r_71"," dka' ba nyid dang thung ba dang / / +de yang sdug bsngal ldan pa dag / / +myur ba kho nar 'jig 'gyur te // / "
"107163","TD4099E.TXT.r_72;TD4099E.TXT.r_73"," chu la dbyu gus bris pa bzhin // / +dper na phyugs rdzi dbyug thogs kyis // / "
"107172","TD4099E.TXT.r_74;TD4099E.TXT.r_75"," phyugs rnams gnas su phyin byed ltar // / +de  bzhin nad dang rga ba yis // / "
"107180","TD4099E.TXT.r_76;TD4099E.TXT.r_77"," mi rnams 'chi bdag drung du skyel // / +chu bran gyi ni chu lta bur // / "
"107189","TD4099E.TXT.r_78;TD4099E.TXT.r_79;TD4099E.TXT.r_80"," nyin dang mtshan mo 'das pa yis // / +mi rnams tshe yang zad 'gyur zhing // / +srog kyang nye bar 'jig par 'gyur // / "
"107200","TD4099E.TXT.r_81;TD4099E.TXT.r_82"," mel tshe byed la mtshan mo ring // / +lam gyis du ba la rgyang grags ring // / "
"107210","TD4099E.TXT.r_83;TD4099E.TXT.r_84;TD4099E.TXT.r_85"," dam chos rnam par mi shes pa'i // / +byis pa rnams la 'khor ba ring // / +bdag la bu yod de bzhin du // / "
"107220","TD4099E.TXT.r_86;TD4099E.TXT.r_87"," nor yod ces pas byis pa brlag / / +phyi rol nang na bdag med na // / "
"107229","TD4099E.TXT.r_88;TD4099E.TXT.r_89;TD4099E.TXT.r_90"," su yi bu yin ci zhig nor // / +skyes pa bud med rnams kyi rigs // / +brgya dang stong phrag mang po dang / / "
"107238","TD4099E.TXT.r_91;TD4099E.TXT.r_92"," longs  spyod legs par bsgrubs pa yang // / +'chi bdag dbang du 'gro bar 'gyur // / "
"107246","TD4099E.TXT.r_93;TD4099E.TXT.r_94"," bsags pa kun gyi mtha' zad cing // / +bslang ba'i mtha' ni 'gyel bar 'gyur // / "
"107255","TD4099E.TXT.r_95;TD4099E.TXT.r_96;TD4099E.TXT.r_97"," phrad pa'i mtha' ni 'bral ba ste // / +gson pa'i mtha' ni 'chi ba yin // / +gson mtha' 'chi ba yin pas na // / "
"107265","TD4099E.TXT.r_98;TD4099E.TXT.r_99"," sems can thams cad 'chi 'gyur zhing // / +dge sdig 'bras bur nyer 'gro ba'i // / "
"107274","TD4099E.TXT.r_100;TD4099E.TXT.r_101;TD4099E.TXT.r_102"," ji bzhin las kyi rjes su 'brang // / +sdig pa'i las kyis dmyal ba dang / / +bsod nams byas pas bde 'gro ste // / "
"107284","TD4099E.TXT.r_103;TD4099E.TXT.r_104"," gzhan dag gis ni lam bsgoms pas // / +zag med mya ngan 'das par 'gyur // / "
"107292","TD4099E.TXT.r_105;TD4099E.TXT.r_106;TD4099E.TXT.r_107"," gang yang sangs rgyas rang sangs rgyas // / +sangs rgyas rnams kyi nyan thos kyang // / +sku lus 'di ni spong mdzad na // / "
"107302","TD4099E.TXT.r_108;TD4099E.TXT.r_109"," skye bo phal pa smos ci dgos // / +gang du gnas kyang 'chi bas mi tshugs pa'i // / "
"107310","TD4099E.TXT.r_110;TD4099E.TXT.r_111;TD4099E.TXT.r_113"," sa phyogs de ni yod pa ma yin te // / +bar snang la med rgya mtsho'i nang na med // / +kyi gseb tu zhugs na'ang min // / ","0.0#TD4099E.TXT.r#110318#110324#TD4099E.TXT.r_834;TD4099E.TXT.r_835;TD4099E.TXT.r_836;TD4099E.TXT.r_837# gang du gnas na las kyis mi tshugs pa'i // / +sa PHYOGS DE NI YOD PA MA YIN TE // / "
"107321","TD4099E.TXT.r_114;TD4099E.TXT.r_115"," byung dang 'byung bar 'gyur ba ji snyed pa // / +kun gyis lus 'di btang nas 'gro ba dang / / "
"107331","TD4099E.TXT.r_116;TD4099E.TXT.r_117"," de kun 'jig par mkhas pas rtogs gyis te // / +chos la gnas kyis tshangs par spyad pa spyod // / "
"107340","TD4099E.TXT.r_118"," rga ba mthong zhing nad kyi sdug bsngal dang   sems dang bral ba'i shi ba mthong nas ni // / "
"107348","TD4099E.TXT.r_119;TD4099E.TXT.r_120"," ston pas btson ra 'dra ba'i khyim spangs kyi // / +'jig rten phal pas 'dod spong nus re skan // / "
"107359","TD4099E.TXT.r_121;TD4099E.TXT.r_122"," rgyal po'i shing rta shin tu bkra ba'ang 'jig / / +de bzhin lus kyang nye bar rga bar 'gyur // / "
"107369","TD4099E.TXT.r_123;TD4099E.TXT.r_124"," dam pa rnams kyi chos 'di dam pa ste // / +mi mchog  gzhan rtogs byed cing rga mi 'gyur // / "
"107379","TD4099E.TXT.r_125;TD4099E.TXT.r_126"," rga ba khyod ni blun zhing ngan // / +khyod ni mi rigs byed pa ste // / "
"107387","TD4099E.TXT.r_127;TD4099E.TXT.r_128;TD4099E.TXT.r_129"," yid du 'ong ba'i gzugs 'di yang // / +khyod kyis mngon par bcom par 'gyur // / +gang zhig lo ni brgyar 'tsho ba // / "
"107398","TD4099E.TXT.r_130;TD4099E.TXT.r_131;TD4099E.TXT.r_132"," de yang 'chi bdag nyid kyis khrid // / +'di dag dga' bar  'gyur ba'am // / +yang na na ba'am 'chi bas 'joms // / "
"107409","TD4099E.TXT.r_133;TD4099E.TXT.r_134"," rtag tu ldog pa med par 'gro 'gyur zhing // / +nyin dang mtshan du rab tu 'jig pa dang / / "
"107418","TD4099E.TXT.r_135;TD4099E.TXT.r_136"," skye dang 'chi ba'i 'jigs pa dang ldan pa // / +chu tshan nang du gdungs pa'i nya dang 'dra // / "
"107427","TD4099E.TXT.r_137;TD4099E.TXT.r_138;TD4099E.TXT.r_139"," tshe 'di nyin dang mtshan mo dang / / +'gro ba dang  ni 'dug pa na // / +chu klung chen po'i rgyun bzhin du // / "
"107435","TD4099E.TXT.r_140;TD4099E.TXT.r_141"," phyir mi ldog par 'gro bar 'gyur // / +chu chung nang gi nya lta bur // / "
"107443","TD4099E.TXT.r_142;TD4099E.TXT.r_143"," gang zhig nyin mtshan 'da' ba yis // / +tshe 'di shin tu thung 'gyur na // / "
"107451","TD4099E.TXT.r_144;TD4099E.TXT.r_145"," de la dga' bar byar mi yod // / +gson mtha' 'chi ba yin pa'i phyir // / "
"107459","TD4099E.TXT.r_146;TD4099E.TXT.r_147"," lus 'di yongs su  rga ba dang / / +nad kyi tshang 'di myur 'jig cing // / "
"107468","TD4099E.TXT.r_148;TD4099E.TXT.r_149"," rnag gi tshogs kyang 'jig par 'gyur // / +kye ma lus 'di mi thogs par // / "
"107476","TD4099E.TXT.r_150;TD4099E.TXT.r_151"," stong zhing rnam shes dang bral na // / +dur khrod bor ba'i mgal dum ltar // / "
"107486","TD4099E.TXT.r_152;TD4099E.TXT.r_153"," sa yi steng du 'gyel bar 'gyur // / +rgyun du nad kyis mngon gdungs shing // / "
"107494","TD4099E.TXT.r_154;TD4099E.TXT.r_155;TD4099E.TXT.r_156"," rtag tu mi gtsang 'dzag pa dang / / +rga dang 'chi bas tsher 'grib pa'i // / +lus 'di dor ba cir mi rung // / "
"107506","TD4099E.TXT.r_157;TD4099E.TXT.r_158;TD4099E.TXT.r_159"," myur du 'jig cing na ba dang / / +rnag dang ldan pa'i lus 'di yis // / +grub dang bde ba bla med pa // / "
"107517","TD4099E.TXT.r_160;TD4099E.TXT.r_161;TD4099E.TXT.r_162"," zhi mchog don du gnyer bar gyis // / +dgun ka dang ni dpyid ka dang / / +dbyar    ka 'di dag bya'o zhes // / "
"107526","TD4099E.TXT.r_163;TD4099E.TXT.r_164;TD4099E.TXT.r_165"," byis pa rnam par sems byed pas // / +bar chad mthong bar ma gyur to // / +bu dang nor phyugs 'byor pa la // / "
"107536","TD4099E.TXT.r_166;TD4099E.TXT.r_167;TD4099E.TXT.r_168"," mi yi yid ni rnam chags pa // / +'chi bdag gis ni blangs nas 'gro // / +nyal grong chu bos bdas pa bzhin // / ","0.0#TD4099E.TXT.r#113381#113383#TD4099E.TXT.r_1592;TD4099E.TXT.r_1593# 'chi BDAG GIS NI BLANGS NAS 'GRO // / +nyal GRONG CHU BOS BDAS PA BZHIN // / "
"107548","TD4099E.TXT.r_169;TD4099E.TXT.r_170;TD4099E.TXT.r_171"," 'chi ba'i dus la bab pa na // / +bu  rnams skyabs su mi 'gyur zhing // / +pha yang ma yin gnyen 'dun min // / "
"107557","TD4099E.TXT.r_172;TD4099E.TXT.r_173"," khyod la skyabs su 'gyur ba med // / +'di ni bya ba byas zin don 'di bya // / "
"107568","TD4099E.TXT.r_174;TD4099E.TXT.r_175"," de dag byas nas bdag gis 'di bya zhes // / +de ltar mi 'di yongs su shom pa na // / "
"107577","TD4099E.TXT.r_176;TD4099E.TXT.r_177"," rga dang nad bcas 'chi bas mngon du bcom // / +de ltar rtag tu ting 'dzin la dga' mnyam par zhog / / "
"107590","TD4099E.TXT.r_178;TD4099E.TXT.r_179"," brtson pa bskyed la skye dang rga ba'i mtha' ma ltos // / +bdud rnams sde dang bcas pa mngon par zil gnon la // / "
"107602","TD4099E.TXT.r_180"," dge slong dag go skye shi'i pha rol 'gro bar gyis // / "
"107610","TD4099E.TXT.r_181;TD4099E.TXT.r_182"," mi rtag pa'i tshoms te dang po'o /// / +kun rtog  las ni 'dod skyes pas // / ","0.026#TD4067E.TXT.r#1091184#1091184#TD4067E.TXT.r_770# med pa  dang pha rol gyis byas pas 'jigs pa'i phyir pha rol la sdig pas 'dzem pa'o // / ","0.027#TD4093.1E.TXT.r#873778#873778#TD4093.1E.TXT.r_17316;TD4093.1E.TXT.r_17317# 'dod par bya zhing don du gnyer bar bya bas na 'dod pa rnams te / / +de nyid kun du rtog    pa'i 'dod pas byang bas na yon tan te / / "
"107619","TD4099E.TXT.r_183;TD4099E.TXT.r_184"," 'dod pa'i rtsa bar shes gyis la // / +khyod ni kun rtog ma byed dang / / "
"107628","TD4099E.TXT.r_185;TD4099E.TXT.r_186"," des na khyod la 'byung mi 'gyur // / +'dod pa rnams las mya ngan skye // / "
"107636","TD4099E.TXT.r_187;TD4099E.TXT.r_188;TD4099E.TXT.r_189"," 'dod pa rnams las 'jigs pa 'byung // / +'dod pa dag ni rnam spangs na // / +mya ngan med cing 'jigs pa  med // / ","0.027#TD4099E.TXT.r#108985#108986#TD4099E.TXT.r_511;TD4099E.TXT.r_512;TD4099E.TXT.r_513# sdug PA DAG NI RNAM SPANGS NA // / +mya NGAN MED CING 'JIGS PA MED // / +sdug gu ma las mya ngan skye // / "
"107647","TD4099E.TXT.r_190;TD4099E.TXT.r_191"," dga' ba rnams las mya ngan skye // / +dga' ba rnams las 'jigs pa 'byung // / "
"107655","TD4099E.TXT.r_192;TD4099E.TXT.r_193;TD4099E.TXT.r_194"," dga' ba dag ni rnam spangs na // / +mya ngan med cing 'jigs pa med // / +'dod dga'i rnam smin sdug bsngal de // / "
"107667","TD4099E.TXT.r_195;TD4099E.TXT.r_196"," dang po mngar la 'bras bu tsha // / +me sgron lag nas ma bor ba // / "
"107675","TD4099E.TXT.r_197;TD4099E.TXT.r_198"," mjug tu  byis pa sreg byed bzhin // / +nor bu'i rna cha bu dang bu mo la // / "
"107684","TD4099E.TXT.r_199;TD4099E.TXT.r_200"," yongs su chags sems gang yin la ltos na // / +lcags shing gres ma las byas ching ma gang // / "
"107696","TD4099E.TXT.r_201;TD4099E.TXT.r_202"," de dag dam po min zhes 'phags pas gsungs // / +'dod pa'i ching ma gang yin de lhod kyang // / "
"107705","TD4099E.TXT.r_203;TD4099E.TXT.r_204"," rab tu dgrol bar  dka' zhes 'phags pas gsungs // / +brtan rnams 'dod pa'i bde la mi lta bar // / "
"107715","TD4099E.TXT.r_205;TD4099E.TXT.r_206"," de dag gtu bas nas myur du 'gro bar byed // / +'jig rten sna tshogs gang de 'dod min gyi // / "
"107728","TD4099E.TXT.r_207;TD4099E.TXT.r_208"," skyes bu'i kun rtog gang yin 'dod pa yin // / +'jig rten sna tshogs de bzhin gnas kyang     // / ","0.0#TD4094.1E.TXT.r#1734696#1734697#TD4094.1E.TXT.r_4735;TD4094.1E.TXT.r_4736;TD4094.1E.TXT.r_4737# SKYES BU'I KUN RTOG 'DOD chags 'dod pa yin / / +'jig rten dag NA SNA TSHOGS DE BZHIN GNAS // / +'on kyang brtan rnams  'di la 'dun pa 'du la // / "
"107737","TD4099E.TXT.r_210;TD4099E.TXT.r_211"," 'on kyang brtan rnams 'di la 'dun pa 'dul // / +mi rnams la ni rtag pa'i 'dod pa med // / "
"107745","TD4099E.TXT.r_212;TD4099E.TXT.r_213"," 'dod can gang la chags de mi rtag pas // / +yang srid med phyir sems kyis rab spongs la // / "
"107756","TD4099E.TXT.r_214;TD4099E.TXT.r_215"," 'chi ba'i gnas mi 'gyur bar byos zhes gsungs // / +'dun pa skyes shing zad par mi byed dam // / "
"107767","TD4099E.TXT.r_216;TD4099E.TXT.r_217;TD4099E.TXT.r_218"," sems la skyon med pa dang dran pa dang / / +'dod pa rnams la so sor ma chags gang // / +de ni gong du 'pho ba yin zhes gsungs // / "
"107776","TD4099E.TXT.r_219;TD4099E.TXT.r_220;TD4099E.TXT.r_221"," mgar ba yis ni dngul bzhin du // / +blo gros ldan pas rim pa bzhin // / +skad cig skad cig cung zad tsam // / "
"107787","TD4099E.TXT.r_222;TD4099E.TXT.r_223"," rang gi dri ma bsal bar bya // / +lham mkhan gyis ni ko ba dang / / "
"107795","TD4099E.TXT.r_224;TD4099E.TXT.r_225"," yongs su sbyangs nas lham byed ltar // / +'dod pa gang dang gang spangs pa // / "
"107804","TD4099E.TXT.r_226;TD4099E.TXT.r_227"," de de bde ba phun sum ldan // / +gal te bde ba kun 'dod na // / "
"107812","TD4099E.TXT.r_228;TD4099E.TXT.r_229"," 'dod pa thams cad yongs su spongs // / +'dod pa thams cad yongs  spangs pas // / "
"107820","TD4099E.TXT.r_230;TD4099E.TXT.r_231"," mchog tu bde ba thob par 'gyur // / +ji srid 'dod pa'i rjes 'brang ba // / "
"107828","TD4099E.TXT.r_232;TD4099E.TXT.r_233;TD4099E.TXT.r_234"," de srid bar du ngoms mi 'gyur // / +de las gang dag shes rab kyis // / +ldog byed de dag tshim pa thob // / "
"107840","TD4099E.TXT.r_235;TD4099E.TXT.r_236;TD4099E.TXT.r_237"," 'dod pas ngoms par mi 'gyur bas // / +shes rab kyis ni ngoms pa bskyed // / +shes rab kyis ni ngoms pa'i mi // / "
"107848","TD4099E.TXT.r_238;TD4099E.TXT.r_239;TD4099E.TXT.r_240"," srid pa'i dbang du mi 'gyur ro // / +'dod la chags pa'i mi gang yin // / +de dag kye ma chos min dga' // / "
"107859","TD4099E.TXT.r_241;TD4099E.TXT.r_242;TD4099E.TXT.r_243"," cung zad gson por 'dug pa na // / +bar chad mthong bar mi 'gyur ro // / +blo ngan longs spyod kyis bcom pa // / "
"107870","TD4099E.TXT.r_244;TD4099E.TXT.r_245"," pha rol tshol bar mi  byed cing // / +bsam brlag 'dod la sred pa yis // / "
"107878","TD4099E.TXT.r_246;TD4099E.TXT.r_247"," bdag dang gzhan yang phung bar byed // / +k'ar sh'a pa na'i char bab kyang // / "
"107886","TD4099E.TXT.r_248;TD4099E.TXT.r_249;TD4099E.TXT.r_250"," 'dod pa rnams kyis ngoms mi 'gyur // / +'dod pa mnog chung nyes mang bar // / +mkhas pa rnams kyis khong du chud // / "
"107896","TD4099E.TXT.r_251;TD4099E.TXT.r_252;TD4099E.TXT.r_253"," lha yi 'dod pa rnams  la yang // / +lhag par dga' bar mi 'gyur gyi // / +rdzogs sangs rgyas dang nyan thos rnams // / "
"107905","TD4099E.TXT.r_254;TD4099E.TXT.r_255;TD4099E.TXT.r_256"," sred pa zad pas dgyes par 'gyur // / +gangs can dang ni mnyam pa yi // / +gser gyi ri bo yod gyur kyang // / "
"107914","TD4099E.TXT.r_257;TD4099E.TXT.r_258"," nor des gcig kyang mi tshim par // / +rtogs par gyis la legs par    spyod // / "
"107923","TD4099E.TXT.r_259;TD4099E.TXT.r_260"," gang dag sdug bsngal de yi rgyur shes pa // / +de dag nam yang 'dod la dga' mi 'gyur // / "
"107932","TD4099E.TXT.r_261;TD4099E.TXT.r_262"," 'jig rten dag na zug rngu'i rgyur shes nas // / +de dag gdul phyir bstan pa slob par byed // / "
"107942","TD4099E.TXT.r_263;TD4099E.TXT.r_264"," 'dod pa'i tshoms te gnyis pa'o /// / +lus can rnam par rtog pas  rab bcom nas // / "
"107952","TD4099E.TXT.r_265;TD4099E.TXT.r_266"," 'dod chags mi bzad gtsang bar rjes lta bas // / +'dod chags phyir zhing rab tu 'phel 'gyur te // / "
"107964","TD4099E.TXT.r_267;TD4099E.TXT.r_268"," rang gi 'ching ba de yis dam por byed // / +gang dag rnam rtog nye bar zhi dga' zhing // / "
"107975","TD4099E.TXT.r_269;TD4099E.TXT.r_270"," mi sdug sgom pa rtag tu dran byed de // / +de yi sred pa rab tu  spangs pa yis // / "
"107983","TD4099E.TXT.r_271;TD4099E.TXT.r_272"," rang gi 'ching ba de dag 'drul bar byed // / +'dod pa mun nag dra bas gyogs // / "
"107992","TD4099E.TXT.r_273;TD4099E.TXT.r_274"," sred pa'i dgab pas bkab pa dang / / +bag med 'ching bas bcings pa dag / / "
"108000","TD4099E.TXT.r_275;TD4099E.TXT.r_276"," tshed mar chud pa'i nya dang 'dra // / +skyes bu bag med rab tu spyod byed pa // / "
"108011","TD4099E.TXT.r_277;TD4099E.TXT.r_278"," 'khri shing  bzhin du sred pa 'phel 'gyur zhing // / +rga dang 'chi ba'i rjes su 'gro 'gyur te // / ","0.0#TD4099E.TXT.r#108089#108093#TD4099E.TXT.r_293;TD4099E.TXT.r_294;TD4099E.TXT.r_295# bdud kyi sbyor ba dag dang ldan pa de // / +rga DANG 'CHI BA'I RJES SU 'GRO 'GYUR TE // / "
"108023","TD4099E.TXT.r_279;TD4099E.TXT.r_280"," ma drung nu zho 'dod pa'i be'u dang 'dra // / +mi dag dran par byed dang chags byed dang / / "
"108032","TD4099E.TXT.r_281;TD4099E.TXT.r_282;TD4099E.TXT.r_283"," yid bde ba la rtog par byed pa dag / / +de yis yang dang yang du 'khor bar 'khyam // / +tshal nang 'bras bu 'dod  pa'i spre'u dang mtshungs // / "
"108043","TD4099E.TXT.r_284;TD4099E.TXT.r_285"," mi gang rtag tu bde bar 'dod byed pa // / +skye dang rag bar nye bar 'gro 'gyur zhing // / "
"108055","TD4099E.TXT.r_286;TD4099E.TXT.r_287"," skye dgu sred pa rnams kyis mdun du bdar // / +rgya nang ri bong yongs su rgyug pa bzhin // / "
"108065","TD4099E.TXT.r_288;TD4099E.TXT.r_289"," sred pa rnams kyis 'dud pa'i sems can dag / / +srid dang srid min dag la sems  chags shing // / "
"108074","TD4099E.TXT.r_290;TD4099E.TXT.r_291"," kun sbyor ro la dga' ba'i byis pa rnams // / +yang dang yang du sdug bsngal thob par 'gyur // / "
"108082","TD4099E.TXT.r_292;TD4099E.TXT.r_293"," skye bo grub dang bde ba dang bral zhing // / +bdud kyi sbyor ba dag dang ldan pa de // / "
"108090","TD4099E.TXT.r_294;TD4099E.TXT.r_295"," rga dang 'chi ba'i rjes su 'gro 'gyur te // / +ma drung nu zho 'dod pa'i be'u dang 'dra // / ","0.0#TD4099E.TXT.r#108017#108021#TD4099E.TXT.r_277;TD4099E.TXT.r_278;TD4099E.TXT.r_279# 'khri shing  bzhin du sred pa 'phel 'gyur zhing // / +rga DANG 'CHI BA'I RJES SU 'GRO 'GYUR TE // / "
"108100","TD4099E.TXT.r_296;TD4099E.TXT.r_297"," 'di na sred pa de 'dra spong byed pa // / +srid dang srid min dag la sred bral zhing // / "
"108111","TD4099E.TXT.r_298;TD4099E.TXT.r_299"," dge slong srid pa zil gyis gnon byed pa // / +lhag ma med par yongs su mya ngan 'da' // / "
"108123","TD4099E.TXT.r_300;TD4099E.TXT.r_301"," gang zhig 'jig rten spang dka' ba'i // / +sred pa'i bud med 'dis bkol ba // / "
"108132","TD4099E.TXT.r_302;TD4099E.TXT.r_303"," de yi mya ngan 'phel 'gyur te //// / +rtsva la char pa bab pa bzhin // / "
"108140","TD4099E.TXT.r_304;TD4099E.TXT.r_305"," gang zhig 'jig rten spang dka' ba'i // / +sred pa'i bud med 'di spong ba // / "
"108149","TD4099E.TXT.r_306;TD4099E.TXT.r_307"," de yi mya ngan ldog 'gyur te // / +padma las ni chu thigs bzhin // / ","0.021#TD4035E.TXT.r#206440#206441#TD4035E.TXT.r_14171;TD4035E.TXT.r_14172;TD4035E.TXT.r_14173# gang gis de ni bcad byas pa // / +de NI MYA NGAN LDOG 'GYUR TE // / +padma LA NI CHU THIGS BZHIN // / "
"108157","TD4099E.TXT.r_308;TD4099E.TXT.r_309"," de phyir ji snyed 'dir lhags pa // / +khyed la smra yis khyed bde shog / / "
